INPUT_TABLE
Variable ID
AgTech

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,apply.to,from.year,to.year,interpolation.function,CO2,share.weight
Korea,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,share-weight,2005,9999,fixed,CO2,1
India,MiscCrop,MiscCropAEZ11,MiscCropAEZ11,share-weight,2005,9999,fixed,CO2,1
USA,OilCrop,OilCropAEZ11,OilCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Canada,OilCrop,OilCropAEZ11,OilCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Western Europe,OilCrop,OilCropAEZ11,OilCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Japan,OilCrop,OilCropAEZ11,OilCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,OilCrop,OilCropAEZ11,OilCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,OilCrop,OilCropAEZ11,OilCropAEZ11,share-weight,2005,9999,fixed,CO2,1
China,OilCrop,OilCropAEZ11,OilCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Middle East,OilCrop,OilCropAEZ11,OilCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Africa,OilCrop,OilCropAEZ11,OilCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Latin America,OilCrop,OilCropAEZ11,OilCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,OilCrop,OilCropAEZ11,OilCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,OilCrop,OilCropAEZ11,OilCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Korea,OilCrop,OilCropAEZ11,OilCropAEZ11,share-weight,2005,9999,fixed,CO2,1
India,OilCrop,OilCropAEZ11,OilCropAEZ11,share-weight,2005,9999,fixed,CO2,1
USA,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,share-weight,2005,9999,fixed,CO2,1
Canada,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,share-weight,2005,9999,fixed,CO2,1
Western Europe,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,share-weight,2005,9999,fixed,CO2,1
Japan,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,share-weight,2005,9999,fixed,CO2,1
China,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,share-weight,2005,9999,fixed,CO2,1
Middle East,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,share-weight,2005,9999,fixed,CO2,1
Africa,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,share-weight,2005,9999,fixed,CO2,1
Latin America,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,share-weight,2005,9999,fixed,CO2,1
Korea,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,share-weight,2005,9999,fixed,CO2,1
India,OtherGrain,OtherGrainAEZ11,OtherGrainAEZ11,share-weight,2005,9999,fixed,CO2,1
USA,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,share-weight,2005,9999,fixed,CO2,1
Canada,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,share-weight,2005,9999,fixed,CO2,1
Western Europe,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,share-weight,2005,9999,fixed,CO2,1
Japan,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,share-weight,2005,9999,fixed,CO2,1
China,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,share-weight,2005,9999,fixed,CO2,1
Middle East,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,share-weight,2005,9999,fixed,CO2,1
Africa,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,share-weight,2005,9999,fixed,CO2,1
Latin America,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,share-weight,2005,9999,fixed,CO2,1
Korea,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,share-weight,2005,9999,fixed,CO2,1
India,PalmFruit,PalmFruitAEZ11,PalmFruitAEZ11,share-weight,2005,9999,fixed,CO2,1
USA,Pasture,PastureAEZ11,PastureAEZ11,share-weight,2005,9999,fixed,CO2,1
Canada,Pasture,PastureAEZ11,PastureAEZ11,share-weight,2005,9999,fixed,CO2,1
Western Europe,Pasture,PastureAEZ11,PastureAEZ11,share-weight,2005,9999,fixed,CO2,1
Japan,Pasture,PastureAEZ11,PastureAEZ11,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,Pasture,PastureAEZ11,PastureAEZ11,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,Pasture,PastureAEZ11,PastureAEZ11,share-weight,2005,9999,fixed,CO2,1
China,Pasture,PastureAEZ11,PastureAEZ11,share-weight,2005,9999,fixed,CO2,1
Middle East,Pasture,PastureAEZ11,PastureAEZ11,share-weight,2005,9999,fixed,CO2,1
Africa,Pasture,PastureAEZ11,PastureAEZ11,share-weight,2005,9999,fixed,CO2,1
Latin America,Pasture,PastureAEZ11,PastureAEZ11,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,Pasture,PastureAEZ11,PastureAEZ11,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,Pasture,PastureAEZ11,PastureAEZ11,share-weight,2005,9999,fixed,CO2,1
Korea,Pasture,PastureAEZ11,PastureAEZ11,share-weight,2005,9999,fixed,CO2,1
India,Pasture,PastureAEZ11,PastureAEZ11,share-weight,2005,9999,fixed,CO2,1
USA,Rice,RiceAEZ11,RiceAEZ11,share-weight,2005,9999,fixed,CO2,1
Canada,Rice,RiceAEZ11,RiceAEZ11,share-weight,2005,9999,fixed,CO2,1
Western Europe,Rice,RiceAEZ11,RiceAEZ11,share-weight,2005,9999,fixed,CO2,1
Japan,Rice,RiceAEZ11,RiceAEZ11,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,Rice,RiceAEZ11,RiceAEZ11,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,Rice,RiceAEZ11,RiceAEZ11,share-weight,2005,9999,fixed,CO2,1
China,Rice,RiceAEZ11,RiceAEZ11,share-weight,2005,9999,fixed,CO2,1
Middle East,Rice,RiceAEZ11,RiceAEZ11,share-weight,2005,9999,fixed,CO2,1
Africa,Rice,RiceAEZ11,RiceAEZ11,share-weight,2005,9999,fixed,CO2,1
Latin America,Rice,RiceAEZ11,RiceAEZ11,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,Rice,RiceAEZ11,RiceAEZ11,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,Rice,RiceAEZ11,RiceAEZ11,share-weight,2005,9999,fixed,CO2,1
Korea,Rice,RiceAEZ11,RiceAEZ11,share-weight,2005,9999,fixed,CO2,1
India,Rice,RiceAEZ11,RiceAEZ11,share-weight,2005,9999,fixed,CO2,1
USA,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,share-weight,2005,9999,fixed,CO2,1
Canada,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,share-weight,2005,9999,fixed,CO2,1
Western Europe,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,share-weight,2005,9999,fixed,CO2,1
Japan,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,share-weight,2005,9999,fixed,CO2,1
China,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,share-weight,2005,9999,fixed,CO2,1
Middle East,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,share-weight,2005,9999,fixed,CO2,1
Africa,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,share-weight,2005,9999,fixed,CO2,1
Latin America,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,share-weight,2005,9999,fixed,CO2,1
Korea,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,share-weight,2005,9999,fixed,CO2,1
India,Root_Tuber,Root_TuberAEZ11,Root_TuberAEZ11,share-weight,2005,9999,fixed,CO2,1
USA,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Canada,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Western Europe,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Japan,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,share-weight,2005,9999,fixed,CO2,1
China,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Middle East,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Africa,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Latin America,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,share-weight,2005,9999,fixed,CO2,1
Korea,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,share-weight,2005,9999,fixed,CO2,1
India,SugarCrop,SugarCropAEZ11,SugarCropAEZ11,share-weight,2005,9999,fixed,CO2,1
USA,Wheat,WheatAEZ11,WheatAEZ11,share-weight,2005,9999,fixed,CO2,1
Canada,Wheat,WheatAEZ11,WheatAEZ11,share-weight,2005,9999,fixed,CO2,1
Western Europe,Wheat,WheatAEZ11,WheatAEZ11,share-weight,2005,9999,fixed,CO2,1
Japan,Wheat,WheatAEZ11,WheatAEZ11,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,Wheat,WheatAEZ11,WheatAEZ11,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,Wheat,WheatAEZ11,WheatAEZ11,share-weight,2005,9999,fixed,CO2,1
China,Wheat,WheatAEZ11,WheatAEZ11,share-weight,2005,9999,fixed,CO2,1
Middle East,Wheat,WheatAEZ11,WheatAEZ11,share-weight,2005,9999,fixed,CO2,1
Africa,Wheat,WheatAEZ11,WheatAEZ11,share-weight,2005,9999,fixed,CO2,1
Latin America,Wheat,WheatAEZ11,WheatAEZ11,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,Wheat,WheatAEZ11,WheatAEZ11,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,Wheat,WheatAEZ11,WheatAEZ11,share-weight,2005,9999,fixed,CO2,1
Korea,Wheat,WheatAEZ11,WheatAEZ11,share-weight,2005,9999,fixed,CO2,1
India,Wheat,WheatAEZ11,WheatAEZ11,share-weight,2005,9999,fixed,CO2,1
USA,biomass,biomassAEZ12,biomassAEZ12,share-weight,2005,9999,fixed,CO2,1
Canada,biomass,biomassAEZ12,biomassAEZ12,share-weight,2005,9999,fixed,CO2,1
Western Europe,biomass,miscanthusAEZ12,miscanthusAEZ12,share-weight,2005,9999,fixed,CO2,1
Japan,biomass,biomassAEZ12,biomassAEZ12,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,biomass,biomassAEZ12,biomassAEZ12,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,biomass,biomassAEZ12,biomassAEZ12,share-weight,2005,9999,fixed,CO2,1
China,biomass,biomassAEZ12,biomassAEZ12,share-weight,2005,9999,fixed,CO2,1
Middle East,biomass,biomassAEZ12,biomassAEZ12,share-weight,2005,9999,fixed,CO2,1
Africa,biomass,eucalyptusAEZ12,eucalyptusAEZ12,share-weight,2005,9999,fixed,CO2,1
Latin America,biomass,eucalyptusAEZ12,eucalyptusAEZ12,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,biomass,biomassAEZ12,biomassAEZ12,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,biomass,willowAEZ12,willowAEZ12,share-weight,2005,9999,fixed,CO2,1
Korea,biomass,biomassAEZ12,biomassAEZ12,share-weight,2005,9999,fixed,CO2,1
India,biomass,biomassAEZ12,biomassAEZ12,share-weight,2005,9999,fixed,CO2,1
USA,Corn,CornAEZ12,CornAEZ12,share-weight,2005,9999,fixed,CO2,1
Canada,Corn,CornAEZ12,CornAEZ12,share-weight,2005,9999,fixed,CO2,1
Western Europe,Corn,CornAEZ12,CornAEZ12,share-weight,2005,9999,fixed,CO2,1
Japan,Corn,CornAEZ12,CornAEZ12,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,Corn,CornAEZ12,CornAEZ12,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,Corn,CornAEZ12,CornAEZ12,share-weight,2005,9999,fixed,CO2,1
China,Corn,CornAEZ12,CornAEZ12,share-weight,2005,9999,fixed,CO2,1
Middle East,Corn,CornAEZ12,CornAEZ12,share-weight,2005,9999,fixed,CO2,1
Africa,Corn,CornAEZ12,CornAEZ12,share-weight,2005,9999,fixed,CO2,1
Latin America,Corn,CornAEZ12,CornAEZ12,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,Corn,CornAEZ12,CornAEZ12,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,Corn,CornAEZ12,CornAEZ12,share-weight,2005,9999,fixed,CO2,1
Korea,Corn,CornAEZ12,CornAEZ12,share-weight,2005,9999,fixed,CO2,1
India,Corn,CornAEZ12,CornAEZ12,share-weight,2005,9999,fixed,CO2,1
USA,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Canada,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Western Europe,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Japan,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,share-weight,2005,9999,fixed,CO2,1
China,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Middle East,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Africa,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Latin America,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Korea,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,share-weight,2005,9999,fixed,CO2,1
India,FiberCrop,FiberCropAEZ12,FiberCropAEZ12,share-weight,2005,9999,fixed,CO2,1
USA,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,share-weight,2005,9999,fixed,CO2,1
Canada,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,share-weight,2005,9999,fixed,CO2,1
Western Europe,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,share-weight,2005,9999,fixed,CO2,1
Japan,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,share-weight,2005,9999,fixed,CO2,1
China,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,share-weight,2005,9999,fixed,CO2,1
Middle East,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,share-weight,2005,9999,fixed,CO2,1
Africa,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,share-weight,2005,9999,fixed,CO2,1
Latin America,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,share-weight,2005,9999,fixed,CO2,1
Korea,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,share-weight,2005,9999,fixed,CO2,1
India,FodderGrass,FodderGrassAEZ12,FodderGrassAEZ12,share-weight,2005,9999,fixed,CO2,1
USA,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,share-weight,2005,9999,fixed,CO2,1
Canada,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,share-weight,2005,9999,fixed,CO2,1
Western Europe,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,share-weight,2005,9999,fixed,CO2,1
Japan,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,share-weight,2005,9999,fixed,CO2,1
China,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,share-weight,2005,9999,fixed,CO2,1
Middle East,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,share-weight,2005,9999,fixed,CO2,1
Africa,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,share-weight,2005,9999,fixed,CO2,1
Latin America,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,share-weight,2005,9999,fixed,CO2,1
Korea,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,share-weight,2005,9999,fixed,CO2,1
India,FodderHerb,FodderHerbAEZ12,FodderHerbAEZ12,share-weight,2005,9999,fixed,CO2,1
USA,Forest,ForestAEZ12,ForestAEZ12,share-weight,2005,9999,fixed,CO2,1
Canada,Forest,ForestAEZ12,ForestAEZ12,share-weight,2005,9999,fixed,CO2,1
Western Europe,Forest,ForestAEZ12,ForestAEZ12,share-weight,2005,9999,fixed,CO2,1
Japan,Forest,ForestAEZ12,ForestAEZ12,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,Forest,ForestAEZ12,ForestAEZ12,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,Forest,ForestAEZ12,ForestAEZ12,share-weight,2005,9999,fixed,CO2,1
China,Forest,ForestAEZ12,ForestAEZ12,share-weight,2005,9999,fixed,CO2,1
Middle East,Forest,ForestAEZ12,ForestAEZ12,share-weight,2005,9999,fixed,CO2,1
Africa,Forest,ForestAEZ12,ForestAEZ12,share-weight,2005,9999,fixed,CO2,1
Latin America,Forest,ForestAEZ12,ForestAEZ12,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,Forest,ForestAEZ12,ForestAEZ12,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,Forest,ForestAEZ12,ForestAEZ12,share-weight,2005,9999,fixed,CO2,1
Korea,Forest,ForestAEZ12,ForestAEZ12,share-weight,2005,9999,fixed,CO2,1
India,Forest,ForestAEZ12,ForestAEZ12,share-weight,2005,9999,fixed,CO2,1
USA,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Canada,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Western Europe,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Japan,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,share-weight,2005,9999,fixed,CO2,1
China,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Middle East,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Africa,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Latin America,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Korea,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,share-weight,2005,9999,fixed,CO2,1
India,MiscCrop,MiscCropAEZ12,MiscCropAEZ12,share-weight,2005,9999,fixed,CO2,1
USA,OilCrop,OilCropAEZ12,OilCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Canada,OilCrop,OilCropAEZ12,OilCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Western Europe,OilCrop,OilCropAEZ12,OilCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Japan,OilCrop,OilCropAEZ12,OilCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,OilCrop,OilCropAEZ12,OilCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,OilCrop,OilCropAEZ12,OilCropAEZ12,share-weight,2005,9999,fixed,CO2,1
China,OilCrop,OilCropAEZ12,OilCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Middle East,OilCrop,OilCropAEZ12,OilCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Africa,OilCrop,OilCropAEZ12,OilCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Latin America,OilCrop,OilCropAEZ12,OilCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,OilCrop,OilCropAEZ12,OilCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,OilCrop,OilCropAEZ12,OilCropAEZ12,share-weight,2005,9999,fixed,CO2,1
Korea,OilCrop,OilCropAEZ12,OilCropAEZ12,share-weight,2005,9999,fixed,CO2,1
India,OilCrop,OilCropAEZ12,OilCropAEZ12,share-weight,2005,9999,fixed,CO2,1
USA,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,share-weight,2005,9999,fixed,CO2,1
Canada,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,share-weight,2005,9999,fixed,CO2,1
Western Europe,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,share-weight,2005,9999,fixed,CO2,1
Japan,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,share-weight,2005,9999,fixed,CO2,1
China,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,share-weight,2005,9999,fixed,CO2,1
Middle East,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,share-weight,2005,9999,fixed,CO2,1
Africa,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,share-weight,2005,9999,fixed,CO2,1
Latin America,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,share-weight,2005,9999,fixed,CO2,1
Korea,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,share-weight,2005,9999,fixed,CO2,1
India,OtherGrain,OtherGrainAEZ12,OtherGrainAEZ12,share-weight,2005,9999,fixed,CO2,1
USA,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,share-weight,2005,9999,fixed,CO2,1
Canada,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,share-weight,2005,9999,fixed,CO2,1
Western Europe,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,share-weight,2005,9999,fixed,CO2,1
Japan,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,share-weight,2005,9999,fixed,CO2,1
China,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,share-weight,2005,9999,fixed,CO2,1
Middle East,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,share-weight,2005,9999,fixed,CO2,1
Africa,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,share-weight,2005,9999,fixed,CO2,1
Latin America,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,share-weight,2005,9999,fixed,CO2,1
Southeast Asia,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,share-weight,2005,9999,fixed,CO2,1
Eastern Europe,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,share-weight,2005,9999,fixed,CO2,1
Korea,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,share-weight,2005,9999,fixed,CO2,1
India,PalmFruit,PalmFruitAEZ12,PalmFruitAEZ12,share-weight,2005,9999,fixed,CO2,1
USA,Pasture,PastureAEZ12,PastureAEZ12,share-weight,2005,9999,fixed,CO2,1
Canada,Pasture,PastureAEZ12,PastureAEZ12,share-weight,2005,9999,fixed,CO2,1
Western Europe,Pasture,PastureAEZ12,PastureAEZ12,share-weight,2005,9999,fixed,CO2,1
Japan,Pasture,PastureAEZ12,PastureAEZ12,share-weight,2005,9999,fixed,CO2,1
Australia_NZ,Pasture,PastureAEZ12,PastureAEZ12,share-weight,2005,9999,fixed,CO2,1
Former Soviet Union,Pasture,PastureAEZ12,PastureAEZ12,share-weight,2005,9999,fixed,CO2,1
China,Pasture,PastureAEZ12,PastureAEZ12,share-weight,2005,9999,fixed,CO2,1
