model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IIASA GDP,SSP2_v5_120502,TJK,GDP|PPP,billion US$2005/yr,,,13.76761329,25.29525632,53.28392807,105.5421202,174.1717412,244.5725474,306.5061112,358.8729574,405.4017061,449.8636334,495.2474149,543.523112,595.2364254,649.9090229,706.6217417,764.4504373,823.1167892,883.0875286,944.5511188
IIASA GDP,SSP2_v5_120502,TKM,GDP|PPP,billion US$2005/yr,,,33.88200361,54.7958717,85.35143402,121.809235,158.0187038,189.3792691,215.9748303,239.2888316,261.7382106,284.5511258,308.3612991,333.1012518,358.9117362,385.7773437,413.5930472,442.4354973,472.3594647,503.3149558,535.0774011
IIASA GDP,SSP2_v5_120502,TLS,GDP|PPP,billion US$2005/yr,,,1.307465723,2.120470205,3.835533846,6.820522528,11.23391572,17.31551937,24.95119145,33.43603832,42.7655994,53.62884666,66.91486585,83.08780819,102.3748198,124.7666026,149.9818328,177.4917234,207.5786549,240.8768276,277.876786
IIASA GDP,SSP2_v5_120502,TON,GDP|PPP,billion US$2005/yr,,,0.825562582,0.911009839,1.030647565,1.214628413,1.45773005,1.743916792,2.057705301,2.381096784,2.698184618,3.031948559,3.404032306,3.815964849,4.253828683,4.700314437,5.166947343,5.669206671,6.213245378,6.791781183,7.396887146
IIASA GDP,SSP2_v5_120502,TTO,GDP|PPP,billion US$2005/yr,,,38.20089293,52.95953292,56.6702527,56.99472596,58.55019779,62.18176985,67.3594218,73.31163601,79.23206582,84.88908155,90.24443174,95.32233149,100.0665417,104.4487413,108.5533818,112.5972649,116.8055677,121.2594987,125.8546899
IIASA GDP,SSP2_v5_120502,TUN,GDP|PPP,billion US$2005/yr,,,65.64803849,77.66066153,85.99842215,92.56806587,101.6278212,114.0593848,129.7394348,148.2633685,169.4220318,193.4346598,225.1100754,263.6454053,306.2244701,348.5894745,388.9962158,427.7055009,467.1608443,508.9836672,553.1791096
IIASA GDP,SSP2_v5_120502,TUR,GDP|PPP,billion US$2005/yr,,,761.9397491,850.2318576,998.4279188,1184.454028,1391.63845,1619.04863,1860.728084,2116.161698,2379.895939,2652.743675,2982.492034,3355.539303,3758.870884,4170.671207,4589.400741,5012.829697,5440.535196,5870.630626,6297.151078
IIASA GDP,SSP2_v5_120502,TZA,GDP|PPP,billion US$2005/yr,,,48.82249629,75.40518994,99.45359737,127.3161646,165.5562671,218.0803617,290.956276,392.6743085,535.913658,735.7317783,1010.093019,1377.718775,1858.129026,2472.400754,3244.392427,4199.301852,5363.17194,6755.465748,8383.013618
IIASA GDP,SSP2_v5_120502,UGA,GDP|PPP,billion US$2005/yr,,,37.29677228,53.25254044,70.33450648,92.16151245,122.9547602,165.7672987,224.5931136,305.015663,414.1007836,560.0213102,751.5738896,997.5664341,1306.019803,1684.186894,2138.086312,2670.840093,3280.330412,3956.449393,4736.631229
IIASA GDP,SSP2_v5_120502,UKR,GDP|PPP,billion US$2005/yr,,,293.1671778,393.9511541,544.6471767,745.2969891,923.0314804,1046.097909,1117.897842,1157.14542,1180.823048,1204.641719,1237.288033,1280.070465,1330.136114,1385.522642,1446.429023,1514.891852,1592.801897,1680.127797,1774.275575
IIASA GDP,SSP2_v5_120502,URY,GDP|PPP,billion US$2005/yr,,,36.45568279,46.35449522,57.37187387,68.47487015,80.00139271,91.91997672,103.9230952,117.4002314,132.2291451,148.6526485,166.3355681,185.2331873,205.0406654,225.4507447,246.1722259,266.9383536,287.6483892,308.3751929,329.2482568
IIASA GDP,SSP2_v5_120502,USA,GDP|PPP,billion US$2005/yr,,,12632.33745,13724.00479,14918.95207,16498.74451,18168.93096,19873.61287,21609.07866,23379.17299,25195.62785,27103.12341,29124.359,31282.22735,33588.13346,36041.47363,38611.99197,41271.2346,44002.13797,46793.22068,49620.0416
IIASA GDP,SSP2_v5_120502,UZB,GDP|PPP,billion US$2005/yr,,,65.80447607,125.6014385,266.4503499,516.7544153,817.964886,1082.328426,1271.957022,1406.69682,1520.426524,1630.560318,1745.714299,1870.617085,2007.370228,2154.669868,2311.104477,2475.03741,2647.015298,2828.373047,3019.682896
IIASA GDP,SSP2_v5_120502,VCT,GDP|PPP,billion US$2005/yr,,,0.772478239,1.117676633,1.445374981,1.701437512,1.929487131,2.176641415,2.473982303,2.811923879,3.163352423,3.508918165,3.909311399,4.374599584,4.898936183,5.454513705,6.02769388,6.606063819,7.185039385,7.76430791,8.344991963
IIASA GDP,SSP2_v5_120502,VEN,GDP|PPP,billion US$2005/yr,,,248.0733416,334.8662764,449.9110937,602.6907615,769.1906927,932.2024814,1084.077896,1222.516791,1368.981378,1525.776488,1700.304394,1892.541572,2104.724245,2335.05918,2580.454675,2838.056668,3105.81895,3380.862068,3658.580117
IIASA GDP,SSP2_v5_120502,VNM,GDP|PPP,billion US$2005/yr,,,254.2954935,407.9556728,653.997169,982.8519952,1322.389855,1629.870901,1896.112482,2135.931287,2373.456779,2688.947186,3076.921287,3503.659969,3919.076305,4321.281554,4718.462487,5126.019508,5556.539623,6016.369359,6498.686203
IIASA GDP,SSP2_v5_120502,VUT,GDP|PPP,billion US$2005/yr,,,1.430281348,2.089508963,2.871126097,3.819799764,4.920907406,6.147188917,7.516778288,9.035954268,10.70251087,12.53228031,14.54667003,16.72548452,19.03744524,21.78302855,24.97859988,28.55501999,32.34831228,36.2822633,40.28487128
IIASA GDP,SSP2_v5_120502,WSM,GDP|PPP,billion US$2005/yr,,,1.250486743,1.420084062,1.772816569,2.283604504,2.870690651,3.505113383,4.18673127,4.865239555,5.482273881,6.084229775,6.727343843,7.454689117,8.290043947,9.238935749,10.28126139,11.38316215,12.51008443,13.63580528,14.7492811
IIASA GDP,SSP2_v5_120502,YEM,GDP|PPP,billion US$2005/yr,,,54.8908071,83.93159081,136.357535,228.8719287,357.8839923,506.3779534,658.000642,808.694499,968.2876632,1149.318519,1360.045034,1605.056821,1883.372378,2193.01908,2529.234219,2895.315958,3297.418688,3747.261354,4246.232976
IIASA GDP,SSP2_v5_120502,ZAF,GDP|PPP,billion US$2005/yr,,,372.1792827,451.1833516,525.9927004,626.0291112,755.2215161,911.4711032,1085.296835,1270.334772,1462.38424,1660.194571,1864.057578,2076.609877,2302.596746,2544.529864,2800.065789,3065.294182,3337.4739,3616.347776,3903.372974
IIASA GDP,SSP2_v5_120502,ZMB,GDP|PPP,billion US$2005/yr,,,23.04999175,35.73773567,47.66239461,61.87444009,83.06857925,115.0204906,162.2957182,230.165563,326.3979305,461.3053501,646.4222213,883.7571601,1182.312151,1554.943446,2018.440213,2583.188956,3255.551019,4036.967991,4924.022125
IIASA GDP,SSP2_v5_120502,ZWE,GDP|PPP,billion US$2005/yr,,,1.623210106,1.817511997,2.472508952,4.011699596,6.725379204,10.55096372,15.39255753,21.28726106,28.66257828,38.06820865,50.11093383,65.33971705,84.20490598,106.9501913,133.6563076,164.337424,199.0399822,237.5830658,279.5343242
IIASA GDP,SSP3_v5_120502,ARG,GDP|PPP,billion US$2005/yr,,,489.320172,607.5327915,746.8978281,876.0156159,999.5621275,1122.578175,1249.40406,1377.626306,1515.953171,1675.628105,1854.439523,2045.697295,2244.067267,2449.848566,2657.369942,2871.599281,3099.243411,3347.96777,3617.098248
IIASA GDP,SSP3_v5_120502,ARM,GDP|PPP,billion US$2005/yr,,,15.94963687,26.5430933,40.84909349,59.13932103,74.56508865,84.48725328,90.33138191,94.31632339,97.77702735,101.3539653,105.2994882,109.6757987,114.4471058,119.5355782,124.9584799,130.8571297,137.4323087,144.7609567,152.7861712
IIASA GDP,SSP3_v5_120502,AUS,GDP|PPP,billion US$2005/yr,,,877.882883,1034.542163,1096.624065,1123.714326,1140.070678,1154.399068,1170.020708,1186.31308,1199.249161,1208.674436,1214.572638,1217.345034,1216.377303,1211.725386,1203.669071,1193.131894,1181.316995,1169.244588,1156.920756
IIASA GDP,SSP3_v5_120502,AUT,GDP|PPP,billion US$2005/yr,,,307.1688648,323.7105886,324.7925358,320.491995,315.8836607,311.3911353,307.3959298,303.2162225,298.0061578,291.5490048,284.2008934,276.4596617,268.565016,260.5698524,252.4647404,244.4025407,236.6640272,229.5951556,223.2665739
IIASA GDP,SSP3_v5_120502,AZE,GDP|PPP,billion US$2005/yr,,,79.24812066,193.8750264,315.5646375,382.7747575,414.5043957,427.8452513,438.8267313,451.7357157,465.1478758,478.6301518,493.1274589,510.2731376,530.4246411,552.6654277,576.1865194,601.2805753,628.6732356,658.4283505,689.6611334
IIASA GDP,SSP3_v5_120502,BDI,GDP|PPP,billion US$2005/yr,,,3.500702787,3.530315987,3.999342809,4.548550185,5.122983408,5.675681997,6.17261043,6.628718689,7.037626778,7.478097022,7.946519387,8.431437378,8.894857545,9.334186203,9.747378779,10.14869403,10.56074572,10.98805076,11.43929143
IIASA GDP,SSP3_v5_120502,BEL,GDP|PPP,billion US$2005/yr,,,360.5734843,379.3971205,380.5276345,380.7735682,382.8704322,386.0135284,389.514533,392.5476443,394.1907316,394.7200868,394.439361,393.5871788,392.1000348,390.1039533,387.6322412,384.6441814,381.165215,377.2881093,373.1307116
IIASA GDP,SSP3_v5_120502,BEN,GDP|PPP,billion US$2005/yr,,,9.811909845,11.57529694,13.83052339,16.73834097,20.2074723,24.31269621,28.95105077,34.0570874,39.65206742,45.74643206,52.22794171,59.12869423,66.50524942,74.39478038,82.71232582,91.39070384,100.3670297,109.5732621,118.7989651
IIASA GDP,SSP3_v5_120502,BFA,GDP|PPP,billion US$2005/yr,,,14.1713325,16.65707901,17.54150963,20.2744909,25.05968815,31.7034079,38.89767233,46.38260437,54.00330228,62.53622965,72.35527036,83.89455329,97.33603137,112.9448759,130.6828951,150.5815928,172.6524608,196.8645682,222.818033
IIASA GDP,SSP3_v5_120502,BGD,GDP|PPP,billion US$2005/yr,,,214.7591938,267.7032621,327.6443161,382.3677131,430.5961898,473.6151809,514.8336177,554.4936817,590.9794906,626.9320012,661.8350103,694.9969699,725.6638041,756.2225069,785.0803875,812.63223,840.376966,871.1592874,905.4048989
IIASA GDP,SSP3_v5_120502,BGR,GDP|PPP,billion US$2005/yr,,,78.69659984,100.4708002,114.6934314,124.5250474,129.3560476,131.0968829,131.6335878,131.9688719,132.3781853,132.9800864,133.8671286,135.1803161,137.2808727,140.5264019,145.0266655,150.6458828,157.1521197,164.2998024,171.9224431
IIASA GDP,SSP3_v5_120502,BHR,GDP|PPP,billion US$2005/yr,,,26.92824172,40.66616069,48.82128529,53.29291069,58.25128411,61.76225606,64.21160304,65.6283692,66.2668076,67.28353206,69.53072257,72.16183081,74.62530142,76.6198876,78.48813172,80.49341869,82.76227906,85.2142629,87.70991337
IIASA GDP,SSP3_v5_120502,BHS,GDP|PPP,billion US$2005/yr,,,8.741564909,10.67653129,11.44340586,12.26504027,13.18829402,14.17808378,15.21984502,16.31441061,17.41097545,18.47376236,19.47987977,20.43998814,21.38541468,22.35128341,23.36805593,24.45666822,25.63703542,26.91945235,28.29777841
IIASA GDP,SSP3_v5_120502,BIH,GDP|PPP,billion US$2005/yr,,,32.83001294,37.77961945,52.33649774,64.37754102,73.73881084,80.17154402,84.21830892,86.76258756,88.58081135,89.91758642,90.92930612,91.75478009,92.62956536,93.77594706,95.34862013,97.39044068,99.8776204,102.7591427,105.9456155
IIASA GDP,SSP3_v5_120502,BLR,GDP|PPP,billion US$2005/yr,,,124.87734,168.13949,202.2226105,219.32642,226.3244576,228.5189327,230.4340814,233.4681502,237.4569365,241.8685479,246.8957673,252.9516998,260.5411258,269.9014944,280.9087752,293.3791535,307.1760422,322.2685913,338.6472062
IIASA GDP,SSP3_v5_120502,BLZ,GDP|PPP,billion US$2005/yr,,,2.600618301,3.167060706,3.894364067,4.91562348,6.048415515,7.261670704,8.517461146,9.792067998,11.02158373,12.26457443,13.52279323,14.8209011,16.13518249,17.45036166,18.66704937,19.76613969,20.78591494,21.79031193,22.82609279
IIASA GDP,SSP3_v5_120502,BOL,GDP|PPP,billion US$2005/yr,,,37.06350627,45.18261574,53.67139434,63.56932087,76.12665217,91.7653705,109.9437313,129.7107736,149.560693,168.974017,187.8726334,206.9576922,226.1366339,245.8473654,264.8958446,282.7220594,299.2552915,315.148449,331.6662642
IIASA GDP,SSP3_v5_120502,BRA,GDP|PPP,billion US$2005/yr,,,1859.340487,2148.161251,2459.542059,2724.092901,2962.727058,3198.147096,3453.669145,3734.113617,4026.275832,4346.558728,4688.390228,5030.821062,5357.729639,5688.423113,6016.097336,6341.891288,6672.484909,7029.41911,7421.88862
IIASA GDP,SSP3_v5_120502,BRB,GDP|PPP,billion US$2005/yr,,,6.527509235,6.131800379,6.015187748,6.057567979,6.297479873,6.641738649,7.013631325,7.376704989,7.722896148,8.038071039,8.336801064,8.642436644,8.975798033,9.346692743,9.758157431,10.21239937,10.71296549,11.26074889,11.84700353
IIASA GDP,SSP3_v5_120502,BRN,GDP|PPP,billion US$2005/yr,,,17.92855659,16.7712676,14.42561723,12.7657724,12.10372839,12.12913366,12.59746028,13.29331934,14.06255566,14.85068081,15.61743834,16.33539529,16.9939379,17.61089755,18.20509401,18.79634051,19.40795478,20.04964138,20.72274824
IIASA GDP,SSP3_v5_120502,BTN,GDP|PPP,billion US$2005/yr,,,3.154970879,5.08850575,7.536171016,10.21987467,12.82757449,15.05462327,16.88863101,18.41516025,19.85775729,21.42840714,23.16389181,25.02518343,26.8613868,28.68906776,30.36798991,32.01426097,33.763038,35.73946511,37.88373259
IIASA GDP,SSP3_v5_120502,BWA,GDP|PPP,billion US$2005/yr,,,17.65540107,21.76590419,28.00407895,36.63295735,46.16829502,56.4910533,67.53565835,79.13124812,90.86665822,102.263685,113.2572557,124.203569,135.6841499,148.0634406,161.3730108,175.4293657,190.093635,205.3187236,221.0339232
IIASA GDP,SSP3_v5_120502,CAF,GDP|PPP,billion US$2005/yr,,,3.069067313,3.421224049,4.074138519,4.641734711,5.221653511,5.837260156,6.484006848,7.169600656,7.871083716,8.616599839,9.408534678,10.2364952,11.05547946,11.84647521,12.60694785,13.35903262,14.10568597,14.85435219,15.61231876
IIASA GDP,SSP3_v5_120502,CAN,GDP|PPP,billion US$2005/yr,,,1213.424765,1312.743629,1374.98475,1425.581506,1458.058573,1476.806956,1489.161857,1498.358013,1502.711045,1501.745771,1496.179084,1486.786441,1473.180973,1455.539966,1434.240432,1410.866473,1387.361107,1365.096556,1344.487794
IIASA GDP,SSP3_v5_120502,CHE,GDP|PPP,billion US$2005/yr,,,301.3640932,323.3984018,337.8135542,345.639946,349.7839224,351.0880803,351.1025241,350.8228606,350.0464871,348.3815956,345.4776753,341.4569301,336.5786578,331.3974696,326.2882521,321.4202999,316.9232574,312.9926079,309.6957168
IIASA GDP,SSP3_v5_120502,CHL,GDP|PPP,billion US$2005/yr,,,199.3332189,240.1066105,272.0638782,302.9927318,337.830765,376.315069,416.9705149,456.1230121,492.1439038,523.6620388,551.1580338,576.3532003,601.7866029,629.4473046,659.9764858,693.3289951,729.5058724,768.6795601,810.7933798
IIASA GDP,SSP3_v5_120502,CHN,GDP|PPP,billion US$2005/yr,,,9110.603778,16529.26955,25547.65588,34627.92585,42133.18487,47790.11303,52175.40363,55883.12353,58992.909,61449.67147,63279.12859,64671.50658,65876.22992,67025.6269,68175.91089,69407.01613,70840.69417,72525.76892,74440.80738
IIASA GDP,SSP3_v5_120502,CIV,GDP|PPP,billion US$2005/yr,,,27.71242031,28.39593327,30.76529721,33.69206684,37.71556313,42.99181783,49.17451475,56.08376805,63.47470732,71.37988716,79.68565451,88.44291851,97.47733918,106.6949842,115.7473759,124.5421631,133.2798384,142.0955957,151.0030941
IIASA GDP,SSP3_v5_120502,CMR,GDP|PPP,billion US$2005/yr,,,34.11799352,41.10729364,48.08359215,57.10380067,67.57311857,79.20049029,91.36800842,103.9814893,116.9834369,130.9777984,145.8742386,161.5582347,177.4267516,193.2454245,208.6781335,223.5007398,237.9403652,252.5593285,267.3681232
IIASA GDP,SSP3_v5_120502,COD,GDP|PPP,billion US$2005/yr,,,15.96203488,30.65661733,61.33903221,120.4417948,201.3611658,292.1260608,380.369655,460.6845324,531.5975703,598.0095227,662.2606566,725.2362182,785.8708714,844.4143495,899.7033407,952.6813036,1005.878688,1061.52658,1120.246357
IIASA GDP,SSP3_v5_120502,COG,GDP|PPP,billion US$2005/yr,,,8.921229847,11.7723642,16.58172866,23.41536862,30.97089841,38.51334141,45.75157415,53.04139097,60.65793065,69.21663922,78.86975403,89.56608922,101.0355325,113.2011886,125.7865448,138.6710296,151.7255827,164.9291714,178.1185583
IIASA GDP,SSP3_v5_120502,COL,GDP|PPP,billion US$2005/yr,,,328.7857651,427.4316329,507.6892495,585.3597029,660.9419542,739.9972711,828.9065633,930.8710585,1044.018586,1163.651526,1284.139551,1403.344602,1522.339622,1644.391268,1771.964256,1904.274562,2041.536604,2186.519752,2342.24322
IIASA GDP,SSP3_v5_120502,COM,GDP|PPP,billion US$2005/yr,,,0.687843296,0.769070275,0.910340794,1.088447138,1.267178448,1.444248606,1.633690107,1.857158377,2.119520766,2.435824831,2.802173928,3.211165934,3.653263095,4.130617348,4.640389263,5.182091857,5.749963813,6.338047874,6.939155917
IIASA GDP,SSP3_v5_120502,CPV,GDP|PPP,billion US$2005/yr,,,1.889015026,2.552328169,3.163291116,3.584939269,3.931918268,4.257789137,4.60428604,4.979403636,5.36195335,5.747540927,6.148859679,6.565828093,6.998075966,7.436669154,7.856448915,8.25759249,8.661667487,9.086221228,9.53825472
IIASA GDP,SSP3_v5_120502,CRI,GDP|PPP,billion US$2005/yr,,,50.01794204,62.07403781,69.88427679,75.40629972,80.06436914,84.69263069,89.97554658,95.93391574,102.307864,109.0265053,116.029099,123.189292,130.2686563,137.3449463,144.0586692,150.4689982,156.9796446,164.1910976,172.2514697
IIASA GDP,SSP3_v5_120502,CUB,GDP|PPP,billion US$2005/yr,,,127.9603339,160.471139,193.7954578,221.4388166,243.9187358,261.4099237,275.4418328,287.1610762,297.8543145,307.2491779,315.8544853,324.7393007,335.3199053,348.1492459,363.0147604,379.5375838,397.5495214,417.106865,438.2497551
IIASA GDP,SSP3_v5_120502,CYP,GDP|PPP,billion US$2005/yr,,,20.61223245,25.02068634,29.63182685,34.05808725,37.83453408,40.9885074,43.62829151,45.80904322,47.63305368,49.22417754,50.70644511,52.11924944,53.46942709,54.79943857,56.22852187,57.88481289,59.84050281,62.08453674,64.53629079
IIASA GDP,SSP3_v5_120502,CZE,GDP|PPP,billion US$2005/yr,,,235.475817,263.4919636,265.742103,259.3079701,252.4500036,246.5496018,242.295059,239.2786933,236.0247156,232.0055346,227.2667598,221.8857414,215.9144701,210.013877,204.7404445,200.2656439,196.5246099,193.3029795,190.2973128
IIASA GDP,SSP3_v5_120502,DEU,GDP|PPP,billion US$2005/yr,,,2659.215423,2688.548708,2667.778681,2620.91653,2567.352764,2515.748194,2465.025486,2411.935036,2348.616507,2276.163579,2199.162923,2124.147999,2052.696601,1983.528234,1915.41346,1849.438557,1787.302826,1730.400465,1678.909032
IIASA GDP,SSP3_v5_120502,DJI,GDP|PPP,billion US$2005/yr,,,1.68877572,2.187208634,2.66224266,3.202678324,3.785408362,4.378805341,4.970926125,5.566211408,6.187475895,6.851227614,7.541899239,8.232226598,8.899411711,9.550478259,10.18941142,10.83142941,11.47343507,12.12001684,12.76490378
IIASA GDP,SSP3_v5_120502,DNK,GDP|PPP,billion US$2005/yr,,,186.6386911,194.0419264,200.7042302,208.5601434,214.8645033,219.3481669,222.5603898,225.1700843,227.263934,229.2028611,231.0469898,232.7966599,234.2991672,235.5011333,236.3584172,236.8702228,237.1306764,237.2908723,237.5120982
IIASA GDP,SSP3_v5_120502,DOM,GDP|PPP,billion US$2005/yr,,,96.12335752,124.974169,149.3890473,168.6238199,188.8235526,212.0421784,238.7774236,269.1840037,302.0314532,337.0036137,371.5749264,404.8950823,436.2705108,466.5260009,495.2412117,522.9472951,550.2937041,578.0402833,606.3004588
IIASA GDP,SSP3_v5_120502,DZA,GDP|PPP,billion US$2005/yr,,,207.6111551,245.570437,275.4913834,313.3208684,359.786231,413.1346058,473.3860414,539.0053692,608.0860004,675.1301614,737.9123501,797.8712525,859.8537966,927.8900049,1003.652707,1086.18457,1173.815219,1265.705508,1362.59258
IIASA GDP,SSP3_v5_120502,ECU,GDP|PPP,billion US$2005/yr,,,89.92403178,110.9812376,134.9817622,161.5190072,188.1470683,214.3511046,240.3464574,265.9469762,291.9606823,320.251498,349.8612216,379.0873847,406.8226035,433.9756303,459.7660235,484.7589206,509.9937325,536.7770057,565.1354704
IIASA GDP,SSP3_v5_120502,EGY,GDP|PPP,billion US$2005/yr,,,390.9374647,512.8036135,628.4583066,740.659187,858.2620878,982.2494815,1111.747155,1244.019797,1377.190356,1506.767716,1629.720391,1746.379027,1859.847631,1973.137908,2088.814438,2207.944116,2330.19397,2455.573769,2584.712228
IIASA GDP,SSP3_v5_120502,ERI,GDP|PPP,billion US$2005/yr,,,3.347149713,4.161235509,7.037275981,12.63708871,19.95979534,27.59192134,34.49730824,40.65901722,46.53382767,52.64584514,58.90424167,65.13429569,71.1052821,76.84427601,82.50098815,88.30802139,94.32662657,100.5141359,106.7265202
IIASA GDP,SSP3_v5_120502,ESP,GDP|PPP,billion US$2005/yr,,,1279.953061,1332.241345,1340.36393,1334.772409,1326.370833,1344.036032,1380.327732,1418.570692,1438.509652,1439.593262,1423.847292,1395.471877,1358.402501,1318.33294,1280.482292,1248.041594,1221.164886,1197.896075,1175.959891
