# File: GCAMDATA_FAOSTAT_ForExportPrice_214Regs_Roundwood_1973to2020.csv
# Title: FAO forests export qunatity and export value by country_year
# Units: Export Quantity in m3; Export Value in 1000 US$
# Description:  Data is generated by gcamdata-FAOSTAT for deriving export prices
# Data source: FAOSTAT (domain:FO FAO.udpate:2021-12-16T00:00:00)
# Date of CSV last update: 2022-09-14
# Column types: iciccicnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element,element_code,unit,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
146,Republic of Moldova,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,47,0,0,0,5,5,5,5,5,5,5,5,0,0,0,0,0,71,8,3,3,3,8,260,266,15
146,Republic of Moldova,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,642,642,642,642,642,642,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Republic of Moldova,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,331,331,331,331,331,331,331,0,0,0,0,0,0,0,1,1,1,0,0,0,0
146,Republic of Moldova,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,400,200,300,300,300,321,321,321,321,321,321,321,321,1900,280,280,280,280,7278,13940,5335,3163,3163,1630,1838,2166,2232
146,Republic of Moldova,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,49,81,81,81,50,50,50,50,50,50,50,50,1144,47,48,47,47,3134,4743,2123,1080,1080,863,989,1226,1232
182,Reunion,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,48,83,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312
182,Reunion,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,39,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109
182,Reunion,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Reunion,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,Reunion,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,11,108,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143
182,Reunion,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,10,29,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
183,Romania,1872,Sawnwood,Export Quantity,5916,m3,1335400,1154900,1553900,1214500,1057900,1297100,942300,1003000,1152000,1145000,1193000,1121000,770000,750000,685000,788000,796158,789359,308646,333442,426259,670000,746000,887000,1242000,1543000,1917200,2322400,1842000,2187000,2609000,2840000,2310000,2351000,2384000,1910350,2259290,2895944,3058912,3225382,3334218,3253080,2741432,2032256,1901949,1788524,1727183
183,Romania,1872,Sawnwood,Export Value,5922,USD,119000,157800,180000,146362,126700,150700,147000,211000,239600,233500,244660,232900,155300,154000,142000,161300,149580,114132,84787,93148,108543,154260,166115,201775,245195,253708,309739,364334,321462,365549,427272,521530,506485,552441,638912,548439,544243,698512,810324,852608,940209,911210,698282,533681,535252,551518,492932
183,Romania,1634,Veneer sheets,Export Quantity,5916,m3,5000,3500,2800,3700,4100,3800,4300,3500,3000,3000,3000,3000,3000,22526,27538,20941,43664,11431,11431,2231,8752,1300,100,300,1100,2200,5000,7500,8000,18000,24000,38000,48000,54000,48000,30530,53566,42243,53008,56258,62304,70690,84224,85643,87187,82052,74443
183,Romania,1634,Veneer sheets,Export Value,5922,USD,2800,2000,2300,3000,3400,3150,3600,3500,3500,3500,3500,3500,3500,4447,6162,4668,11604,2916,2916,1040,1927,836,18,119,500,1561,2064,3410,4880,17163,30542,52664,64957,78359,97049,72900,90360,74458,89289,84621,91658,105819,96518,95184,108925,125606,115930
183,Romania,1875,Wood pulp,Export Quantity,5910,m3,44700,60500,60600,55900,36400,33800,31400,26000,17000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,1084,4000,4100,2700,2300,9900,31200,25400,30100,48800,32000,15000,2000,9000,4312,8700,1280,3926,779,124,1640,109,6,1508,986,14492
183,Romania,1875,Wood pulp,Export Value,5922,USD,11280,14800,14700,13500,8800,8100,7600,12000,8000,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,551,3010,2100,1399,983,5716,16634,8372,9888,16670,12214,6075,873,4266,2580,3346,1057,2577,416,78,1228,113,9,1033,322,8427
183,Romania,1873,Wood-based panels,Export Quantity,5916,m3,379538,344540,478738,483700,467500,503600,480500,438900,328000,315000,335000,185000,155000,290994,212199,201843,201823,39088,39088,158674,83083,146820,133000,101800,108600,78000,94200,145700,253000,431500,495000,654000,656000,878000,818000,877634,1028558,1640899,1630764,2095062,2686885,2644320,2631272,2549438,2373381,2257361,2329743
183,Romania,1873,Wood-based panels,Export Value,5922,USD,31260,45200,54300,56080,56350,58900,66600,84800,82100,81600,82400,51200,42800,51526,41872,47605,47597,9787,9787,34499,19776,33228,40237,32047,24093,29061,27810,32034,56358,81453,111335,175627,179358,241440,266996,251366,265930,676112,512188,596061,781375,768078,648085,614648,654659,717557,681735
185,Russian Federation,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6021170,6500000,5402600,6076000,4600000,5026000,4881000,6428000,7764000,7700000,9020000,10544000,12621000,14778000,15900000,17277000,15258000,16200000,17689994,19701000,20286026,20900000,22292656,24440127,26932012,29688363,31916000,33362000
185,Russian Federation,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570391,1106135,515217,735300,598486,682472,572630,626000,733100,697390,869460,1177321,1518232,1936200,2317861,3247997,2829282,2607740,3023161,3384768,3357414,3616739,3675492,3073513,3192240,3997493,4512118,4518300
185,Russian Federation,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,1575,5300,0,0,6000,10000,13000,16000,15000,19000,18000,25200,33000,38000,44000,81000,113000,281827,297012,264225,315831,453784,459032,505368,596879,731739,787195
185,Russian Federation,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,655,773,0,0,3789,3048,2455,3100,2943,3606,6742,11428,14102,14310,20542,29296,34284,78915,101368,100871,109336,111959,89334,110705,136537,174007,179277
185,Russian Federation,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,805740,1023290,933200,1331100,1079000,985000,1056000,1389900,1648500,1785000,1885000,1916000,1866000,1946000,1918000,1899000,2035000,1715064,1869532,2035173,2258332,1976498,2061350,2227380,2300250,2258553,2255359,2190127
185,Russian Federation,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179972,245080,354299,939869,444085,368985,366073,370088,580542,524879,558240,633765,703096,756073,838418,1037092,1152098,697599,1113106,1299662,1146247,1049887,1122158,1108750,1052789,1166064,1568086,1071739
185,Russian Federation,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295671,577314,668200,973000,965000,968000,1009000,1265000,1388000,1393000,1548200,1650000,1988000,2148000,2321000,2478000,2139000,2320000,2348826,2229677,2846816,2933883,3482932,4044166,4919448,5336917,5940234,6205099
185,Russian Federation,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89003,179615,139294,246700,267800,281610,267976,267600,263670,287659,331746,363639,524670,681975,756889,1068458,1051787,758596,869631,1079962,1234242,1353786,1551918,1303917,1339080,1657601,2067206,1845667
184,Rwanda,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,86,86,86,86,86,86,86,86,135,104,161,171,72,96,452,126,17,4,20,32
184,Rwanda,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,7,12,16,27,13,14,65,39,6,2,9,5
184,Rwanda,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,45,45,45,45,45,0,0,0,0,20
184,Rwanda,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,6
184,Rwanda,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Rwanda,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,Rwanda,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,147,196,32,27,26,65,47,35,27,61,168
184,Rwanda,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,72,192,22,3,2,29,33,15,13,51,70
189,Saint Lucia,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,387,12,1,82,559,55
189,Saint Lucia,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,97,6,1,20,39,13
189,Saint Lucia,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Saint Lucia,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,Saint Lucia,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,37,38,91,608,56
189,Saint Lucia,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,11,10,39,62,16
190,Saint Pierre and Miquelon,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,32,0,0,0
190,Saint Pierre and Miquelon,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,0,0,0
190,Saint Pierre and Miquelon,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Saint Pierre and Miquelon,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Saint Pierre and Miquelon,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Saint Pierre and Miquelon,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,Saint Pierre and Miquelon,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,0,0,0,0,0
190,Saint Pierre and Miquelon,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,0,0,0,0,0
191,Saint Vincent and the Grenadines,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,40,40,0,0,0,0,0,0,7,7,7,28,24,5,5,5,5,5,5,11,2,1,1,0
191,Saint Vincent and the Grenadines,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,1,1,1,6,8,5,5,5,5,5,5,8,0,3,3,0
191,Saint Vincent and the Grenadines,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Saint Vincent and the Grenadines,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,Saint Vincent and the Grenadines,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,49,49,46,46,46,91,90,89,187,100,353
191,Saint Vincent and the Grenadines,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,63,63,35,35,35,63,62,61,145,83,80
5,Samoa,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,23,11,24
5,Samoa,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,11,6,6
5,Samoa,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Samoa,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Samoa,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562
5,Samoa,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385
5,Samoa,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,16,9
5,Samoa,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,8
244,Samoa,1872,Sawnwood,Export Quantity,5916,m3,9500,8000,2900,1700,3600,4300,3800,3000,2200,6200,2400,3000,3000,3000,151,154,0,32,32,0,75,39,234,677,208,208,1659,1470,1470,1470,5455,157,157,98,92,92,13,13,32,32,32,32,251,60,227,351,6
244,Samoa,1872,Sawnwood,Export Value,5922,USD,610,614,187,139,266,254,294,309,288,1270,540,1478,1478,1478,51,54,0,11,11,0,19,18,98,345,159,159,667,541,541,541,510,36,36,23,24,24,12,12,20,20,20,20,12,2,25,22,18
244,Samoa,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,0,2,3,1,0
244,Samoa,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,0,5,23,2,0
244,Samoa,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Samoa,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Samoa,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,5,5,5,0,12,0,110,30
244,Samoa,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,0,12,0,40,23
193,Sao Tome and Principe,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41,41,665,665,696,696,696,696,696,696,696,696,696,696,696,0,0,0,0,2
193,Sao Tome and Principe,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16,16,318,318,324,324,324,324,324,324,324,324,324,324,324,0,0,0,0,1
193,Sao Tome and Principe,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,65,65,65,65,65,65,65,65,65,0,0,0,0,0
193,Sao Tome and Principe,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0
193,Sao Tome and Principe,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,59,59,59,59,59,81,81,81,81,81,81,81,81,81,81,81,43,43,43,43,43
193,Sao Tome and Principe,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,57,57,57,57,57,19,19,19,19,19,19,19,19,19,19,19,7,7,7,7,7
194,Saudi Arabia,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,72,5783,6900,7100,0,0,0,0,0,0,0,0,0,0,0,0,0,2939,77,2995,2724,555,4150,4564,2340,1767,1196
194,Saudi Arabia,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,2297,2119,2027,0,0,0,0,0,0,0,0,0,0,0,0,0,1967,45,1058,1035,560,1687,4360,740,405,824
194,Saudi Arabia,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3739,203,5236,2042,257,3521,299,239,2945,106
194,Saudi Arabia,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570,177,3082,1354,413,2119,403,229,1576,48
194,Saudi Arabia,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,1521,1138,1138,1138,100,0,0,0,0,0,0,0,0,0,0,0,244,2933,1090,581,1425,587,1949,76,157,146
194,Saudi Arabia,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,598,483,483,483,58,0,0,0,0,0,0,0,0,0,0,0,139,2248,981,666,1204,695,828,38,56,54
194,Saudi Arabia,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,829,2410,1900,1832,1800,0,0,0,0,0,0,0,0,0,19500,19500,19500,24320,21162,31160,36042,26803,31615,37656,39434,49970,30741
194,Saudi Arabia,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,167,1148,876,842,832,0,0,0,0,0,0,0,0,0,9854,9854,9854,22198,17442,21171,23083,15585,19998,18284,19405,22230,15292
195,Senegal,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2787,24,24,0,0,0,0,0,0,800,800,800,800,800,800,800,1710,769,849,951,2719,2130,2239,140,263,19204,8550,4102
195,Senegal,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,10,10,0,0,0,0,0,0,273,273,273,273,273,273,273,1381,647,711,842,1590,2421,417,70,194,4541,3975,2351
195,Senegal,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,35,0,173,27,22,12,153,7,1,12
195,Senegal,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,105,6,50,14,24,13,27,15,1,6
195,Senegal,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,2,2,2
195,Senegal,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,1,1
195,Senegal,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,289,958,2598,8548,4910,2449,912,1776,1677,2327,1640
195,Senegal,1873,Wood-based panels,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,259,1016,3417,4297,2761,2053,837,1311,1144,2012,990
272,Serbia,1872,Sawnwood,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144000,206000,155000,97000,114000,124000,128000,136000,149000,168000,183400,187600,234000,257000
272,Serbia,1872,Sawnwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44108,63758,53144,32785,34070,42097,39660,44550,51072,47928,64536,73648,90452,76161
272,Serbia,1634,Veneer sheets,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,17000,21000,6301,9000,19000,19000,22000,25000,27000,26000,29000,32020,36000
272,Serbia,1634,Veneer sheets,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3886,6951,9877,2938,2193,4444,4717,5607,8167,9017,10064,11359,13836,12480
272,Serbia,1875,Wood pulp,Export Quantity,5910,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1000,1000,1,7,1,0,0,1000,100,0,105,100,100
272,Serbia,1875,Wood pulp,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,34,108,3,3,23,0,0,74,18,0,47,78,78
272,Serbia,1873,Wood-based panels,Export Quantity,5916,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29000,44000,35000,18000,91060,95239,152200,129100,161000,129000,132700,145700,103000,115000
