# File: pwt91_na.csv
# Title: Penn World Table version 9.1 supplemental National Accounts
# Units: million constant 2011 local currency; xr provides local currency to USD exchange rates
# Description: PWT used to provide macro-economic data for GCAM macroeconomic module.
# Source: DOI: 10.1257/aer.20130954 ; https://www.rug.nl/ggdc/productivity/pwt/?lang=en
# Column types: cinnnnnnn
# ----------
countrycode,year,q_c,q_i,q_g,q_x,q_m,q_gdp,xr
KOR,1993,326378168.5,219395084.8,89036606.36,90046620.53,146780453.3,533521721.9,802.6708333
KOR,1994,355607483.9,252580426.3,92026506.4,104960988.9,180178680.1,582638494.1,803.4458333
KOR,1995,392906076.7,279663730.2,95144163.69,129172096.7,220765750.3,638400520.4,771.2733333
KOR,1996,422793857.4,307853644.1,102070234.6,143815901.9,253947922,686883888.1,804.4533333
KOR,1997,440311910.9,301881844.9,104259887,170893198.1,260272068.1,727562416.3,951.2891667
KOR,1998,388036278.6,213118769.6,108066954.7,195249826.9,197845386.2,687755858.7,1401.436667
KOR,1999,433424212,265022305.1,113335124.3,220784575.1,247132953.8,765531585.1,1188.816667
KOR,2000,472623364.3,303524375.3,114333935.3,258697420.2,300992293.2,833850878.3,1130.9575
KOR,2001,499485766.5,307181714.7,121446211.2,252785980.5,290039841.5,871585225.7,1290.994583
KOR,2002,543863041.5,329599302.4,128255758.9,285727780.9,333566263.9,936365185.6,1251.088333
KOR,2003,541102633.7,346771478.3,133078765.5,325421850.6,368980702.7,963830835.4,1191.614167
KOR,2004,542522634,360089699.5,139105411.1,392529731.4,414440215.8,1011056975,1145.319167
KOR,2005,566513962.1,368793489.9,145406453.5,423210774.1,446792072.9,1050727596,1024.116667
KOR,2006,592504749.2,387230753.8,156129410.9,474351822.1,501980240.7,1105114889,954.7905158
KOR,2007,622726470.8,404778793.5,165593693.9,534387509.4,560419157.7,1165491692,929.2572617
KOR,2008,631278380.1,400863861.7,174009105.7,574446400.8,578325804.8,1198466106,1102.046667
KOR,2009,632305506.1,360203348.4,183128263.5,572576641.9,539253846.5,1206945360,1276.93
KOR,2010,659997727.4,424470667,190175214.3,645279276.9,632307352.9,1285358087,1156.060988
KOR,2011,679141500,439236100,194381200,742936000,723013800,1332681000,1108.292125
KOR,2012,692204973.8,429134421.2,200940226.7,780720650.8,740391606.5,1363231240,1126.470826
KOR,2013,705252294.6,428625202.5,207493663.4,813979517.2,753053973.5,1402713176,1094.852917
KOR,2014,717577633.6,451181581.8,213814317.4,830499935.9,764093534.2,1449584322,1052.960833
KOR,2015,733393155.7,484106032.2,220204158.5,829415337.8,780092260.6,1490031131,1131.1575
KOR,2016,751916103.4,511265457.2,230063117.2,850656616.8,816971442.6,1533678634,1160.433435
KOR,2017,771533794.4,562943149.3,237942381.3,866847652.8,874391020,1580651655,1130.424621
KWT,1970,1933.528944,454.1688208,843.421038,22930.13523,1028.411248,22679.98268,0.357142999
KWT,1971,1941.502309,455.7680409,944.0461644,24216.05837,1013.7496,24277.48881,0.356097714
KWT,1972,1919.575529,473.3590477,1090.409951,25509.71043,1160.366334,25224.49833,0.328948798
KWT,1973,1801.969119,468.561526,1134.318973,23476.45978,1327.928311,23567.23015,0.296572316
KWT,1974,2023.228686,646.0711679,1222.137291,19966.587,1652.579389,20505.53613,0.293151416
KWT,1975,2563.420777,1018.681484,1372.160189,16742.76237,2521.806947,17988.60256,0.290032332
KWT,1976,3338.825796,1418.477993,1494.739685,17827.67701,3426.641407,19176.96352,0.292387416
KWT,1977,4084.330845,2082.140073,1781.978438,16335.59647,4381.744316,18439.12271,0.286565999
KWT,1978,4136.157131,1779.894013,1846.012621,17523.59259,4312.624989,19795.27876,0.275052749
KWT,1979,4650.436007,1755.906239,1904.558224,21131.38978,4706.395532,22546.6654,0.276366082
KWT,1980,5678.99391,1839.063792,2017.99007,14603.85323,5860.478445,18170.1901,0.270297416
KWT,1981,5991.946259,1855.055662,2005.183275,10751.23935,5447.856994,14731.52992,0.278785332
KWT,1982,7062.364038,2179.690386,2285.103961,7648.532309,5868.856193,13000.70722,0.287910999
KWT,1983,5641.120422,2256.451464,2389.38814,9060.727855,5896.085191,14032.76536,0.291476666
KWT,1984,5451.754065,2160.500357,2460.740335,9952.369557,6007.094909,14768.3078,0.296061916
KWT,1985,6061.713094,1944.61024,2543.070103,9071.035749,5791.358923,14138.50052,0.30075325
KWT,1986,5342.120623,1696.736409,2354.626789,10186.87621,4767.137172,15349.84557,0.290594667
KWT,1987,5425.841353,1627.971361,2252.171998,10730.62299,4329.381063,16600.26722,0.27866325
KWT,1988,5874.339991,1338.518662,2521.115505,11153.25041,4735.719044,14931.50552,0.27902925
KWT,1989,6751.404413,1200.988669,2967.52488,13853.94634,5175.5686,18797.70036,0.293779417
KWT,1990,5694.433487,1143.202436,3328.082704,8730.61378,5338.705388,13867.27031,0.288455
KWT,1991,5346.701139,1668.528685,10222.62367,1943.962304,13638.3363,8180.609918,0.284268577
KWT,1992,4015.633056,1543.291943,5163.629909,8513.084788,5396.842266,14954.91724,0.293222667
KWT,1993,6090.975129,1785.203794,4458.884545,13438.24574,5895.06468,20002.72036,0.3018386
KWT,1994,6247.903354,1822.155721,4583.008158,15541.4454,6070.733969,21728.99291,0.296870315
KWT,1995,6371.434591,1727.397631,4514.863173,16606.81243,6298.916192,22027.81633,0.298447721
KWT,1996,7077.840487,1779.223801,3844.623148,16683.21135,5916.89851,22686.56598,0.299408563
KWT,1997,7571.221318,1646.583509,3848.116756,17285.16761,6126.973243,23253.59118,0.303348835
KWT,1998,9841.106648,2309.197111,4570.776726,14869.22686,8196.673457,24104.12888,0.30475564
KWT,1999,8637.848637,1789.355967,3952.637073,15293.51949,6212.901074,23673.30171,0.304414667
KWT,2000,7210.311758,1372.303092,3308.7831,19684.19221,4972.352417,24782.33715,0.306751583
KWT,2001,7337.86084,1631.417061,3279.490055,19554.65356,5320.189218,24835.88335,0.306681667
KWT,2002,8439.290735,2088.480728,3625.680647,17216.89098,5690.834551,25585.56412,0.303914252
KWT,2003,8866.956915,2444.345201,3769.482929,22621.4565,6432.125887,30017.25595,0.298011521
KWT,2004,9413.170184,3159.410928,3941.246617,24462.14298,7394.378876,33090.95088,0.2947
KWT,2005,10462.07862,3680.974737,4166.270462,26610.11282,8298.183433,36601.60353,0.292
KWT,2006,11269.39381,4313.746868,4742.811283,28671.92245,8690.212173,39352.29182,0.290176225
KWT,2007,12579.40567,5982.973995,5087.670442,28599.01608,10839.95685,41710.14948,0.284213958
KWT,2008,12790.98757,6070.828952,5541.712446,29231.05603,11250.51737,42744.49661,0.268828367
KWT,2009,11275.54629,4924.277072,5886.571281,27376.51415,9844.916021,39719.84983,0.287785417
KWT,2010,10025.70917,5898.345439,5886.571519,27240.34385,10468.88334,38778.24994,0.286606592
KWT,2011,10310,5760,6327,31126,11010,42512,0.275978944
KWT,2012,11168.11728,6055.877009,7189.158993,33517.1729,12546.81199,45329.0167,0.279935558
KWT,2013,11718.86508,6596.533092,7664.280469,32179.67155,12536.69894,45849.98616,0.283589442
KWT,2014,12294.79054,6897.054926,7601.540534,32631.5963,13533.12387,46079.2842,0.284557198
KWT,2015,12717.55452,7964.432737,7486.239272,32348.75893,14458.96575,46352.43194,0.300852025
KWT,2016,13386.81799,8071.226247,7657.119211,32732.9197,14524.55988,47709.18444,0.302137441
KWT,2017,12416.76434,7559.82043,7227.052246,33418.88939,13884.10452,46048.18166,0.303350449
LAO,1970,4527732.584,614504.7135,520882.8654,423815.4269,575761.1549,6876448.96,2.400004642
LAO,1971,4753419.168,644401.4625,546884.6805,444046.9364,603226.2091,7219494.078,2.400004642
LAO,1972,4916894.651,666706.7728,565976.7928,458931.5773,623346.6649,7468691.46,5.100009864
LAO,1973,5346296.875,728130.6645,616717.3713,503662.6416,684086.8802,8120690.376,6.000011604
LAO,1974,5542414.062,753036.1009,636687.6332,519834.6892,705965.4093,8416506.964,6.000011604
LAO,1975,5912756.113,800461.2007,678931.5572,551470.4798,749772.1174,8978011.974,7.249999806
LAO,1976,6084779.99,820193.0802,700303.7914,562695.9763,764280.4858,9243395.947,4.291669885
LAO,1977,5960246.673,809051.1804,687798.9865,553970.6391,751827.508,9059054.396,1.999999947
LAO,1978,6024368.142,838499.7098,702329.809,593745.0433,806349.645,9149188.017,3.333333244
LAO,1979,5911776.789,793611.9306,664992.064,542210.3435,735888.5188,8966371.514,3.674999902
LAO,1980,6499022.453,863941.932,744605.5526,589126.8401,805628.1962,9863354.281,9.999999733
LAO,1981,7471425.316,985210.7911,869864.6498,661262.3007,893478.0755,11375585.91,21.66666609
LAO,1982,7993129.284,1122966.956,934685.3038,761690.044,1029708.814,12181402.95,34.99999907
LAO,1983,8430333.486,1317825.825,1032479.354,1066335.623,1451720.576,12752106.27,34.99999907
LAO,1984,9069768.156,995188.5013,835953.7552,524090.1737,707425.4073,13666089.87,34.99999907
LAO,1985,9430917.7,1191755.424,1179259.225,804321.4855,1144599.296,14358957.03,54.99999853
LAO,1986,9732629.086,1230276.711,1225096.385,755061.1366,946792.0455,15060411.35,94.99999746
LAO,1987,9695338.149,1782737.722,1158626.12,1254813.162,1699382.946,14845680.2,187.499995
LAO,1988,9974856.057,2314700.063,1485854.032,2750557.796,3788013.692,14547252.16,400.3749893
LAO,1989,11446551.62,3487122.957,1199973.934,2795660.07,4338665.002,16611599.84,591.4999842
LAO,1990,11529871.72,3518995.044,1209870.152,2785896.256,3547597.219,17725337.51,707.7499811
LAO,1991,11929634.86,3638511.507,1251248.716,3322363.634,3807189.174,18486918.61,702.0833146
LAO,1992,12355852.46,3752820.116,1293399.63,4609540.27,4317771.22,19514764.5,716.0833142
LAO,1993,13012599.77,3993533.357,1369392.105,6151778.058,5256477.323,20660949.25,716.2499809
LAO,1994,14697998.55,4473640.975,1539503.777,7716715.398,7236107.249,22260324.86,717.6666475
LAO,1995,15734953.05,4719392.136,1637371.873,7705673.931,7289630.468,23919559.83,804.69
LAO,1996,17274691.91,5467012.586,1846816.971,8051448.225,8569061.898,25567256.47,921.0216667
LAO,1997,18532187.75,5501012.989,1913710.692,9060668.164,9207500.542,27334787.01,1259.979167
LAO,1998,18389959.77,5273185.511,1876049.935,14377467.57,11094963.89,28426734.69,3298.333333
LAO,1999,18301662.99,6735927.177,2114338.389,15178510.45,10998599.6,30495734.7,7102.025
LAO,2000,22024235.22,5297254.057,2035997.883,13472876.63,11646014.51,32267539.82,7887.643333
LAO,2001,26294243.22,5682037.129,2328742.451,11621838.03,12506422.45,34127155.72,8954.583333
LAO,2002,25979016.54,7488613.591,3452143.456,11088627.96,12244412.34,36470059.45,10056.33333
LAO,2003,27259930.83,7884992.311,3001847.735,9617850.478,10274597.36,38734778.17,10569.0375
LAO,2004,27655534.4,9654537.246,3092294.63,10287722.22,12190058.2,41454457.16,10585.375
LAO,2005,29745627.72,10828311.88,3146146.375,13487725.73,15423117.15,44259533.04,10655.16667
LAO,2006,31126494.36,13793162.08,3464830.457,15426990.1,18266523.14,43858949.52,10159.93917
LAO,2007,31282957.44,18695592.73,3768401.304,16683057.35,21149529.42,51856685.09,9603.160306
LAO,2008,36619465.94,19000857.08,3991630.857,18948948.55,25770910.58,55893575.61,8744.224088
LAO,2009,38162698.62,19252774.75,7398864.631,20009332.18,28205489.51,60086683.14,8516.052615
LAO,2010,44796524.5,16781154.21,7201350.166,23152197.69,30811959.06,64972356.76,8258.770086
LAO,2011,46231045.31,19719564.4,8125035.22,28343845.73,36080803.73,70196452.82,8030.055
LAO,2012,53119105.83,25431539.06,9639505.251,30246001.26,47276679.62,75740856.96,8007.7575
LAO,2013,55705434.06,25486181.92,13210041.86,36102235.33,53605609.9,81820045.48,7860.1375
LAO,2014,58307207.64,28282257.07,12799059.64,38641662.96,54941994.93,88048153.73,8048.960333
LAO,2015,60933498.06,30936252.84,13442583.02,41212107.84,57166047.9,94448895.65,8147.905833
LAO,2016,63694337.66,33101790.31,13396089.51,45522073.13,59768242.27,101082120,8179.268333
LAO,2017,67639709.24,34094841.02,13218294.75,50529497.52,62756656.95,108049091.8,8351.526075
LBN,1970,25360015.61,5748794.867,3109512.315,7217249.684,12620683.24,28513552.92,3.268983332
LBN,1971,27695769.31,6684914.403,3234517.382,8452985.257,14631492.19,31144579.17,3.227733332
LBN,1972,31367223.51,7715940.068,3247723.685,10176969.15,17296397.13,34929976.73,3.050716666
LBN,1973,32252786.35,8178012.762,4536523.338,10990181.55,19159046.96,36576568.21,2.610399999
LBN,1974,33539500.37,7634701.192,4551379.818,7429757.505,15253995.5,37455530.27,2.327758332
LBN,1975,25063347.26,5395736.647,3127720.117,4248816.407,11534517.63,26105194.87,2.301983332
LBN,1976,10117442.83,2156693.051,1790662.786,3398693.256,5620877.537,11226886.85,2.871591666
LBN,1977,17442289.31,4146760.364,4611224.319,6064846.774,11422494.82,20576548.41,3.068958332
LBN,1978,16935692.65,3733605.499,4853277.941,8127091.69,12959240.51,19948981.11,2.955374999
LBN,1979,18468619.22,4048848.018,5982806.183,10149399.17,16590699.76,21826205.53,3.242749999
LBN,1980,21462954.09,3839560.423,5875821.164,9439853.842,18451201.34,22580221.26,3.436108332
LBN,1981,21583717.21,5067562.772,5909519.629,8292236.339,18550780.05,22704337.47,4.313874999
LBN,1982,18606004.3,1455892.916,5726001.431,6416701.425,18785341.55,14351678.46,4.743533332
LBN,1983,17123516.11,3107959.267,8825974.256,3039106.382,12892633.49,17610917.98,4.528166666
LBN,1984,22874706.57,6411883.596,13888312.01,5418749.828,21026425.05,25444118.81,6.511091666
LBN,1985,32746146.94,9032030.372,10483093.21,7796958.583,24768207.56,31627016.71,16.417025
LBN,1986,28723401.44,6810551.05,5840923.906,6890552.166,16186148.75,29484840.83,38.36991667
LBN,1987,38489939.44,11568803.84,10669935.36,12622550.84,33558584.19,34417367.58,224.5963333
LBN,1988,26201668.92,8068139.267,8582307.562,9615774.175,24174369.45,24708609.76,409.23
LBN,1989,15434680.87,4469701.201,5298070.544,4652888.085,13372349.39,14219528.64,496.6891667
LBN,1990,19012983.5,6679739.16,7759789.115,5753609.19,22423700.91,17992419.47,695.0891667
LBN,1991,31556682.63,8668754.011,7759292.791,5782414.789,31059941.58,24865650.23,928.2275
LBN,1992,26860615.81,8237660.521,3039950.423,2698010.925,16858373.75,25984587.64,1712.790833
LBN,1993,28545629.3,9671713.041,2814117.36,2841492.417,18227270.7,27802981.08,1741.363333
LBN,1994,31255630.85,10428407.41,3039916.326,3012390.534,20076510.08,30028095.14,1680.073333
LBN,1995,32749033.68,11143034.75,3211519.519,4486631.397,21764049.23,31990414.46,1621.413333
LBN,1996,32419444.18,11595316.42,4067110.505,6104336.665,22403845.88,33633604.68,1571.444167
LBN,1997,30521783.48,9850424.782,4878130.048,7756654.133,21367847.51,32864474.46,1539.45
LBN,1998,31101698.43,10109042.18,5170818.099,8152243.402,21645629.54,34045178.13,1516.131667
LBN,1999,31412713.15,8285581.169,5274234.491,8592465.165,20303599.05,33890928.18,1507.844167
LBN,2000,31852492.37,7582204.124,5300605.697,8729945.011,19247812.95,34346447,1507.5
LBN,2001,33540678.19,7892687.069,5544433.615,10196575.34,23289852.92,35676085.42,1507.5
LBN,2002,34379191.93,8009874.865,5827199.737,11471146.73,22847345.96,36894458.6,1507.5
LBN,2003,35582465.31,8327830.739,5914607.256,12285598.59,24241035.28,38083374.85,1507.5
LBN,2004,37361587.82,8836449.553,5737169.28,15602710.35,27489333.23,40335539.11,1507.5
LBN,2005,36168487.13,8991400.426,5854155.661,16329218.54,25993464.22,41444116.28,1507.5
LBN,2006,37413483.27,8205860.397,5985257.627,15767909.34,25126303.55,42149261.93,1507.5
LBN,2007,40164476.59,10455543.47,6324890.393,17589018.26,28537456.68,46086394.01,1507.5
LBN,2008,44010936.47,13106343.68,6548538.993,19029656.45,32619393.71,50348854.75,1507.5
LBN,2009,49729213.01,15735572.98,7450450.364,20888498.25,38667784.28,55411165.44,1507.5
LBN,2010,54049520.35,16359176.7,7244834.019,22969373.36,40940869.56,59864700.96,1507.5
LBN,2011,53384276.04,16182565.6,7306102.784,22317513.53,38776379.15,60414078.8,1507.5
LBN,2012,55779065.73,15818712.43,8604173.538,22310793.28,40455314.65,62057430.84,1507.5
LBN,2013,56225005.86,18460504.6,8538235.563,22763136.26,42269333.49,63682818.98,1507.5
LBN,2014,61109233.87,17250999.11,8417985.473,20585439.98,42661388.32,64882782.73,1507.5
LBN,2015,62254092.7,16511674.67,8910142.493,22127622.73,45078659.87,65152068.52,1507.5
LBN,2016,66528676.66,17764517.92,9027580.961,21349730.01,49988685.25,66198096.28,1507.5
LBN,2017,69247083.74,17737282.3,9598714.676,20645434.95,53159507,66563509.91,1507.5
LBR,1964,620.1321507,274.11954,129.8828968,370.0174198,729.6583594,803.2153003,1
LBR,1965,616.7060333,217.2417374,129.1364367,440.105108,673.7571124,841.1937756,1
LBR,1966,681.42209,197.7557901,145.9316453,501.680035,735.0523189,907.2308073,1
LBR,1967,732.8142803,208.2887119,153.0229602,560.9849596,826.259698,968.7331689,1
LBR,1968,700.4562574,218.8216601,154.1426369,593.9006796,782.6175165,1014.930835,1
LBR,1969,746.1381723,231.7245081,160.8607109,652.9218324,848.3259519,1088.903802,1
LBR,1970,797.5303308,201.1790015,185.1204578,740.6022583,917.9573063,1160.042412,1
LBR,1971,845.1157193,238.3075969,198.1833791,714.496754,918.9380495,1218.710681,1
LBR,1972,878.6157991,203.8122332,188.106281,779.7605568,921.3898006,1262.640874,1
LBR,1973,898.4112565,173.5300499,181.0149542,821.1889411,868.4307549,1311.389289,1
LBR,1974,911.1021274,255.5565072,196.0318986,792.9899345,866.0747882,1355.937515,1
LBR,1975,853.9930211,381.0471554,198.0612179,603.0027778,883.5093104,1303.384574,1
LBR,1976,1008.928049,379.4132062,210.2371064,651.7101392,1041.36298,1366.030581,1
LBR,1977,1154.873539,364.3804447,232.5595956,581.3550675,1032.881341,1378.90789,1
LBR,1978,1147.470528,317.3214445,244.3296045,681.048462,1053.614292,1458.259435,1
LBR,1979,1068.152336,398.69431,259.7523989,672.2184948,1258.117291,1527.866015,1
LBR,1980,904.2279013,382.0275685,247.5765009,675.0668895,881.1532989,1431.808823,1
LBR,1981,864.5687853,284.6415863,237.4299382,619.238578,796.3363557,1376.123529,1
LBR,1982,829.4356967,336.6558544,259.7371925,539.4143919,644.5654146,1400.270662,1
LBR,1983,868.3092479,277.8883481,200.5280344,526.9311248,671.6825747,1352.106967,1
LBR,1984,829.7029033,249.0075023,186.0520474,560.6015492,532.5473478,1344.144886,1
LBR,1985,834.9127022,172.7103418,162.439568,541.7048754,450.6278763,1316.995792,1
LBR,1986,792.6995306,150.007981,167.541754,514.21879,587.2075981,1301.463331,1
LBR,1987,840.1225762,147.8526952,168.8469742,540.3305918,447.3624588,1324.827238,1
LBR,1988,862.9658079,125.0066398,159.9478041,550.5233452,377.2269274,1362.287943,1
LBR,1989,770.5242518,118.2534169,166.1178963,611.67988,322.8505997,1400.270625,1
LBR,1990,478.3788702,74.08993084,89.00391454,234.8523958,190.6247063,685.7004271,1
LBR,1991,482.1348448,54.04863093,65.08433481,86.21159267,99.3213251,588.158077,1
LBR,1992,266.4955689,41.28008474,49.5574818,130.376658,105.9109893,381.7988102,1
LBR,1993,178.0489523,27.54612348,33.17021734,91.3844346,74.25056353,255.8991631,1
LBR,1994,139.301309,21.54995442,25.95308091,71.4970309,58.09189254,200.2094817,1
LBR,1995,133.3545547,20.63820491,24.84586902,68.44552937,55.61602687,191.6681321,1
LBR,1996,121.3547711,95.5847434,44.08646752,62.76221741,108.8875602,214.900641,1
LBR,1997,250.3294455,197.1594344,90.9412223,129.4737469,224.6072596,443.2965884,1
LBR,1998,325.9454669,256.7252215,118.4150515,168.5763803,292.4539022,577.208218,1
LBR,1999,396.8134416,312.5370004,144.1593762,205.2252915,356.0334582,702.7016515,1
LBR,2000,836.2574799,67.78389797,68.07584198,283.5731811,351.904067,903.7863326,1
LBR,2001,600.9629722,242.8070473,62.62886365,316.0062293,292.2398832,930.1652293,1
LBR,2002,567.2857085,251.9433103,34.18230957,408.8176367,297.0638048,965.165196,1
LBR,2003,483.440273,160.4499623,29.0168101,243.1060031,241.7990642,674.2139808,1
LBR,2004,1543.610628,147.2090308,75.25166283,467.862425,1542.051232,691.8825333,1
LBR,2005,1613.695591,141.7122665,81.55395275,430.4344544,1538.968725,728.4275379,1
LBR,2006,1516.653324,160.8434517,77.28174294,681.6380682,1609.651341,826.7652458,1
LBR,2007,985.8674764,322.2337195,178.4863353,249.1621326,597.7495392,1136.80223,1
LBR,2008,1311.47846,214.3011611,210.9527055,283.5025778,791.3516836,1228.883221,1
LBR,2009,1315.56043,238.5671922,254.6245994,175.4845212,658.3536939,1324.736091,1
LBR,2010,1352.130013,266.2452914,308.0524033,236.5402383,741.5261422,1421.441804,1
LBR,2011,1218,569,374,374,996,1538,1
LBR,2012,1108.618606,728.5490038,455.0963289,472.8658168,1053.335755,1711.794001,1
LBR,2013,888.7942996,1023.824443,421.7379819,516.0741094,1059.894139,1790.536695,1
LBR,2014,1374.427478,427.5588815,441.3215065,562.432606,923.0133795,1883.6446,1
