# File: USDA_cost_data.csv,,,,,,,,,,,,,,,,,,,,,,,
# Description: Itemized costs by crop and sub-region of USA,,,,,,,,,,,,,,,,,,,,,,,
# Original source: http://www.ers.usda.gov/Data/CostsAndReturns/,,,,,,,,,,,,,,,,,,,,,,,
# Add 2011-2015 data and update 2009 ,,,,,,,,,,,,,,,,,,,,,,,
# Data source: https://www.ers.usda.gov/data-products/commodity-costs-and-returns/,,,,,,,,,,,,,,,,,,,,,,,
# ----------,,,,,,,,,,,,,,,,,,,,,,,
Crop,Region, Item,Unit,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Rice,California,Total costs listed,USD/acre,,,,,821.56,865.56,840.27,867.23,894.63,935.08,931.01,1000.1,1120.41,1128.63,1140.76,1243.85,1312,1279.15,1307.68,1262.35
Rice,California,Value of production less total costs listed,USD/acre,,,,,-399.2497,-397.7888,-432.2052,-210.2174,-242.7961,-375.344,-215.3792,-48.53767326,610.97,465.81,175.24,167.15,113.6,539.15,390.72,596.05
Rice,California,Value of production less operating costs,USD/acre,,,,,6.6303,24.2312,-6.0452,217.5626,190.6839,85.286,257.1208,450.9923267,1153.6,1031.28,756.53,785.81,785.17,1107.3,976.73,1197.61
Rice,California,Price,USD/cwt,,,,,5.19,5.59,4.92,8.42,7.43,7.4,9.34,11.52,20.86,18.54,16.45,17,17.6,20.9,19.3,20.2
Rice,California,Yield,cwt/acre,,,,,81.37,83.68,82.94,78.03,87.73,75.64,76.62,82.60089642,83,86,80,83,81,87,88,92
Rice,California,Enterprise size,acres,,,,,315,315,315,315,315,315,431,431,431,431,431,431,431,520,520,520
Rice,Gulf Coast,Primary output,USD/acre,,,,,357.6804,344.76,268.8125,399.0844,603.1731,476.0802,587.88,564.6793245,937.44,996.04,713.3,936,1079.96,1386,1199.35,933.16
Rice,Gulf Coast,Total output,USD/acre,,,,,357.6804,344.76,268.8125,399.0844,603.1731,476.0802,587.88,564.6793245,937.44,996.04,713.3,936,1079.96,1386,1199.35,933.16
Rice,Gulf Coast,Seed,USD/acre,,,,,27.85,29.36,28.92,20.45,33.1,34.34,35.08,38.81,43.05,62.45,62.84,63.99,65.02,83.8,94.64,95.33
Rice,Gulf Coast,Fertilizer,USD/acre,,,,,54.02,72.6,55.32,65.8,70.78,87.2,75.15,93.51,136.01,127.84,98.16,129.88,137.91,118.71,115.18,106.19
Rice,Gulf Coast,Chemicals,USD/acre,,,,,45.88,46.97,48.19,50.06,49.48,49.06,67.38,68.43,71.53,78.95,77.71,76.12,80.15,80.92,82.42,78.88
Rice,Gulf Coast,Custom operations,USD/acre,,,,,66.66,66.39,65.21,67.56,68.74,69.49,48.73,50.82,51.18,54.69,56.44,57.49,58.64,54.56,56.1,58.8
Rice,Gulf Coast,"Fuel, lube, and electricity",USD/acre,,,,,65.89,75.29,68.67,81.74,92.3,139.73,111.17,122.8,160.01,106.52,132.1,168.38,166.7,110.57,109.45,71.35
Rice,Gulf Coast,Repairs,USD/acre,,,,,20.68,21.22,21.89,21.82,23.22,24.62,25.66,26.54,27.25,27.78,28.49,29.38,30.26,42.96,43.79,43.79
Rice,Gulf Coast,Purchased irrigation water,USD/acre,,,,,15.6,15.01,14.52,15.43,15.93,15.34,15.98,16.66,16.78,17.93,18.51,18.85,19.23,19.41,19.96,20.92
Rice,Gulf Coast,Commercial Drying,USD/acre,,,,,,,,,,,35.41,31.7,39.89,36.39,42.69,55.97,58.48,59.16,56.57,35.57
Rice,Gulf Coast,Interest on operating capital,USD/acre,,,,,8.35,5.51,2.55,1.71,2.78,7.08,9.1,9.35,3.74,0.69,0.47,0.27,0.37,0.26,0.17,0.4
Rice,Gulf Coast,Total operating costs,USD/acre,,,,,304.93,332.35,305.27,324.57,356.33,426.86,423.66,458.62,549.44,513.24,517.41,600.33,616.76,570.35,578.28,511.23
Rice,Gulf Coast,Hired labor,USD/acre,,,,,26.21,25.72,26.91,28.68,29.55,29.77,9.18,9.5,9.82,10.04,10.15,10.25,10.62,17.64,17.97,18.57
Rice,Gulf Coast,Opportunity cost of unpaid labor,USD/acre,,,,,57.1,57.97,62.74,62.46,61.54,63.54,46.55,48.18,49.82,50.91,51.45,51.99,53.83,82.15,83.7,86.48
Rice,Gulf Coast,Capital recovery of machinery and equipment,USD/acre,,,,,86.1,88.42,91.19,90.89,96.69,102.59,95.13,99.83,109.24,116.04,120.22,127.54,133.91,123.32,127.89,130.74
Rice,Gulf Coast,Opportunity cost of land (rental rate),USD/acre,,,,,94.4,97.79,94.12,93.58,101.41,96.7,109.98,117.78,130.52,136.96,141.11,153.56,172.92,83.28,86.34,88.18
Rice,Gulf Coast,Taxes and insurance,USD/acre,,,,,13.35,13.58,13.44,13.81,13.96,14.31,12.7,13.72,15.47,14.64,15.14,15.93,16.09,12.41,12.65,14.83
Rice,Gulf Coast,General farm overhead,USD/acre,,,,,19.99,20.47,20.9,21.44,21.97,22.97,21.38,22.12,22.71,23.15,23.74,24.48,25.21,16.56,16.88,16.88
Rice,Gulf Coast,Total allocated overhead,USD/acre,,,,,297.15,303.95,309.3,310.86,325.12,329.88,294.92,311.13,337.58,351.74,361.81,383.75,412.58,335.36,345.43,355.68
Rice,Gulf Coast,Total costs listed,USD/acre,,,,,602.08,636.3,614.57,635.43,681.45,756.74,718.58,769.75,887.02,864.98,879.22,984.08,1029.34,905.71,923.71,866.91
Rice,Gulf Coast,Value of production less total costs listed,USD/acre,,,,,-244.3996,-291.54,-345.7575,-236.3456,-78.2769,-280.6598,-130.7,-205.0706755,50.42,131.06,-165.92,-48.08,50.62,480.29,275.64,66.25
Rice,Gulf Coast,Value of production less operating costs,USD/acre,,,,,52.7504,12.41,-36.4575,74.5144,246.8431,49.2202,164.22,106.0593245,388,482.8,195.89,335.67,463.2,815.65,621.07,421.93
Rice,Gulf Coast,Price,USD/cwt,,,,,5.53,5.1,3.91,5.72,9.11,6.73,8.52,10.09632025,17.36,13.46,10.19,13,14.21,15.75,14.11,11.38
Rice,Gulf Coast,Yield,cwt/acre,,,,,64.68,67.6,68.75,69.77,66.21,70.74,69,55.92922079,54,74,70,72,76,88,85,82
Rice,Gulf Coast,Enterprise size,acres,,,,,366,366,366,366,366,366,469,469,469,469,469,469,469,610,610,610
Rice,Ark Non-Delta,Primary output,USD/acre,,,,,367.0524,289.0602,250.6126,414.2312,595.0402,452.529,596.1849,734.0599929,1190.7,927.5,681.39,967.48,1092.63,1249.83,1018.17,921.18
Rice,Ark Non-Delta,Total output,USD/acre,,,,,367.0524,289.0602,250.6126,414.2312,595.0402,452.529,596.1849,734.0599929,1190.7,927.5,681.39,967.48,1092.63,1249.83,1018.17,921.18
Rice,Ark Non-Delta,Seed,USD/acre,,,,,18.62,15.46,13.98,15.82,20.62,24.13,34.38,38.03,42.19,61.2,61.58,62.72,63.72,91.94,103.83,104.6
Rice,Ark Non-Delta,Fertilizer,USD/acre,,,,,38.07,49.22,33.57,45.18,47.18,59.19,51.99,64.69,94.09,88.44,67.91,89.85,95.41,144.22,139.94,129.01
Rice,Ark Non-Delta,Chemicals,USD/acre,,,,,36.49,39.42,47.4,49.34,49.19,49.52,56.75,57.64,60.25,66.49,65.45,64.11,67.51,94.44,96.19,92.06
Rice,Ark Non-Delta,Custom operations,USD/acre,,,,,40.68,41.71,41.37,42.4,42.75,44.1,27.93,29.13,29.34,31.35,32.35,32.95,33.61,44.04,45.29,47.46
Rice,Ark Non-Delta,"Fuel, lube, and electricity",USD/acre,,,,,65.91,71.07,63.12,80.11,81.34,114.29,102.66,113.4,147.76,98.36,121.99,155.49,153.94,122.32,121.08,78.94
Rice,Ark Non-Delta,Repairs,USD/acre,,,,,20.3,20.86,21.65,21.51,23.15,24.05,27.66,28.61,29.38,29.95,30.71,31.67,32.62,51.19,52.17,52.18
Rice,Ark Non-Delta,Purchased irrigation water,USD/acre,,,,,0,0,0,0,0,0,0.18,0.19,0.19,0.2,0.21,0.21,0.22,0.69,0.71,0.74
Rice,Ark Non-Delta,Commercial Drying,USD/acre,,,,,,,,,,,12.9,14.92,18.33,12.21,14.49,18.47,21.01,20.02,19.82,12.44
Rice,Ark Non-Delta,Interest on operating capital,USD/acre,,,,,6.11,4.01,1.86,1.34,2.08,5.31,7.24,7.43,2.98,0.55,0.38,0.22,0.3,0.26,0.18,0.43
Rice,Ark Non-Delta,Total operating costs,USD/acre,,,,,226.18,241.75,222.95,255.7,266.31,320.59,321.69,354.04,424.51,388.75,395.07,455.69,468.34,569.12,579.21,517.86
Rice,Ark Non-Delta,Hired labor,USD/acre,,,,,22.75,22.53,23.66,23.06,26.29,25.75,19.61,20.3,20.99,21.44,21.67,21.9,22.68,26.9,27.41,28.32
Rice,Ark Non-Delta,Opportunity cost of unpaid labor,USD/acre,,,,,44.33,45.85,49.21,50.14,49.91,50.73,35.32,36.56,37.8,38.62,39.04,39.45,40.85,64.05,65.26,67.42
Rice,Ark Non-Delta,Capital recovery of machinery and equipment,USD/acre,,,,,78.66,80.85,83.91,83.35,89.69,93.19,98.55,103.42,113.17,120.21,124.54,132.12,138.73,131.59,136.46,139.5
Rice,Ark Non-Delta,Opportunity cost of land (rental rate),USD/acre,,,,,85.9,83.75,85.9,83.75,92.34,92.34,89.46,95.8,106.17,111.4,114.78,124.91,140.66,128.26,132.98,135.8
Rice,Ark Non-Delta,Taxes and insurance,USD/acre,,,,,14.85,15.2,15.11,15.47,15.62,15.99,16.28,17.59,19.84,18.76,19.41,20.42,20.62,18.31,18.67,21.89
Rice,Ark Non-Delta,General farm overhead,USD/acre,,,,,20.36,21.02,21.51,22,22.49,23.64,19.13,19.79,20.32,20.71,21.24,21.9,22.56,23.11,23.55,23.56
Rice,Ark Non-Delta,Total allocated overhead,USD/acre,,,,,266.85,269.2,279.3,277.77,296.34,301.64,278.35,293.46,318.29,331.14,340.68,360.7,386.1,392.22,404.33,416.49
Rice,Ark Non-Delta,Total costs listed,USD/acre,,,,,493.03,510.95,502.25,533.47,562.65,622.23,600.04,647.5,742.8,719.89,735.75,816.39,854.44,961.34,983.54,934.35
Rice,Ark Non-Delta,Value of production less total costs listed,USD/acre,,,,,-125.9776,-221.8898,-251.6374,-119.2388,32.3902,-169.701,-3.8551,86.55999287,447.9,207.61,-54.36,151.09,238.19,288.49,34.63,-13.17
Rice,Ark Non-Delta,Value of production less operating costs,USD/acre,,,,,140.8724,47.3102,27.6626,158.5312,328.7302,131.939,274.4949,380.0199929,766.19,538.75,286.32,511.79,624.29,680.71,438.96,403.32
Rice,Ark Non-Delta,Price,USD/cwt,,,,,5.58,4.29,3.62,5.84,7.97,6.3,8.41,9.891238581,17.01,13.25,10.17,14.44,14.19,15.43,12.57,11.81
Rice,Ark Non-Delta,Yield,cwt/acre,,,,,65.78,67.38,69.23,70.93,74.66,71.83,70.89,74.21315206,70,70,67,67,77,81,81,78
Rice,Ark Non-Delta,Enterprise size,acres,,,,,407,407,407,407,407,407,521,521,521,521,521,521,521,565,565,565
Rice,Mississippi River Delta,Primary output,USD/acre,,,,,332.2752,295.2654,246.092,390.1633,571.9476,424.9329,628.9164,761.6715497,1238.08,974.16,717.1,1018.8,1117.06,1222.13,1019.1,880.84
Rice,Mississippi River Delta,Total output,USD/acre,,,,,332.2752,295.2654,246.092,390.1633,571.9476,424.9329,628.9164,761.6715497,1238.08,974.16,717.1,1018.8,1117.06,1222.13,1019.1,880.84
Rice,Mississippi River Delta,Seed,USD/acre,,,,,22.2,21.44,20.19,19.53,24.34,27.23,39.35,43.53,48.29,70.05,70.48,71.78,72.93,104.92,118.49,119.36
Rice,Mississippi River Delta,Fertilizer,USD/acre,,,,,47.26,63.31,44.6,58.85,61.38,75.58,59.34,73.84,107.39,100.94,77.51,102.56,108.9,149.02,144.59,133.31
Rice,Mississippi River Delta,Chemicals,USD/acre,,,,,48.36,50.99,58.41,62.16,60.65,60.7,56.1,56.98,59.56,65.73,64.7,63.38,66.73,91.41,93.1,89.11
Rice,Mississippi River Delta,Custom operations,USD/acre,,,,,47.71,48.85,48.49,49.34,50.23,51.43,34.05,35.51,35.76,38.21,39.44,40.17,40.98,48.12,49.48,51.86
Rice,Mississippi River Delta,"Fuel, lube, and electricity",USD/acre,,,,,56.57,69.03,62,75.52,79.99,110.48,97.23,107.4,139.95,93.16,115.54,147.27,145.8,117.75,116.56,75.99
Rice,Mississippi River Delta,Repairs,USD/acre,,,,,19.38,19.96,20.44,20.52,21.99,22.95,24.94,25.8,26.49,27,27.69,28.55,29.41,50.43,51.4,51.4
Rice,Mississippi River Delta,Purchased irrigation water,USD/acre,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.38,0.4
Rice,Mississippi River Delta,Commercial Drying,USD/acre,,,,,,,,,,,10.47,12.13,14.8,9.72,11.88,15.36,16.68,11.35,11.24,7.05
Rice,Mississippi River Delta,Interest on operating capital,USD/acre,,,,,6.74,4.61,2.14,1.51,2.35,5.87,7.46,7.68,3.09,0.57,0.4,0.23,0.31,0.26,0.18,0.44
Rice,Mississippi River Delta,Total operating costs,USD/acre,,,,,248.22,278.19,256.27,287.43,300.93,354.24,328.94,362.87,435.33,405.38,407.64,469.3,481.74,573.63,585.42,528.92
Rice,Mississippi River Delta,Hired labor,USD/acre,,,,,26.36,26.69,28.01,28.69,30.27,29.56,19.77,20.46,21.16,21.62,21.85,22.08,22.86,27.14,27.65,28.57
Rice,Mississippi River Delta,Opportunity cost of unpaid labor,USD/acre,,,,,14.84,15.33,16.01,16.48,16.62,16.86,28.94,29.96,30.97,31.65,31.99,32.32,33.47,41.04,41.81,43.2
Rice,Mississippi River Delta,Capital recovery of machinery and equipment,USD/acre,,,,,81.83,84.33,86.59,86.72,92.7,97.06,89.75,94.19,103.06,109.48,113.42,120.32,126.34,127.72,132.45,135.4
Rice,Mississippi River Delta,Opportunity cost of land (rental rate),USD/acre,,,,,77.68,77,77.1,75.69,83.3,85.5,84.48,90.47,100.26,105.2,108.39,117.95,132.83,124.18,128.75,131.48
Rice,Mississippi River Delta,Taxes and insurance,USD/acre,,,,,16.63,17.07,16.96,17.47,17.45,18.07,19.77,21.36,24.09,22.79,23.57,24.8,25.04,14.3,14.58,17.09
Rice,Mississippi River Delta,General farm overhead,USD/acre,,,,,25.47,26.35,26.97,27.81,28.07,29.81,26.89,27.82,28.56,29.12,29.86,30.78,31.71,21.86,22.28,22.28
Rice,Mississippi River Delta,Total allocated overhead,USD/acre,,,,,242.81,246.77,251.64,252.86,268.41,276.86,269.6,284.26,308.1,319.86,329.08,348.25,372.25,356.24,367.52,378.02
Rice,Mississippi River Delta,Total costs listed,USD/acre,,,,,491.03,524.96,507.91,540.29,569.34,631.1,598.54,647.13,743.43,725.24,736.72,817.55,853.99,929.87,952.94,906.94
Rice,Mississippi River Delta,Value of production less total costs listed,USD/acre,,,,,-158.7548,-229.6946,-261.818,-150.1267,2.6076,-206.1671,30.3764,114.5415497,494.65,248.92,-19.62,201.25,263.07,292.26,66.16,-26.1
Rice,Mississippi River Delta,Value of production less operating costs,USD/acre,,,,,84.0552,17.0754,-10.178,102.7333,271.0176,70.6929,299.9764,398.8015497,802.75,568.78,309.46,549.5,635.32,648.5,433.68,351.92
Rice,Mississippi River Delta,Price,USD/cwt,,,,,5.44,4.53,3.76,5.69,8.22,6.33,8.46,9.769418894,16.96,13.53,10.1,14.15,14.14,15.47,12.9,11.59
Rice,Mississippi River Delta,Yield,cwt/acre,,,,,61.08,65.18,65.45,68.57,69.58,67.13,74.34,77.96487774,73,72,71,72,79,79,79,76
Rice,Mississippi River Delta,Enterprise size,acres,,,,,503,503,503,503,503,503,634,634,634,634,634,634,634,609,609,609
Sugarbeets,Fruitful Rim,Primary output,USD/acre,,,,,1050.378,1020.6,1035.84,1051.87,1061.06,1207.68,1244.25,1233.7,,,,,,,,
Sugarbeets,Fruitful Rim,Secondary output,USD/acre,,,,,0,0,0,0,0,0,0,0,,,,,,,,
Sugarbeets,Fruitful Rim,Total output,USD/acre,,,,,1050.378,1020.6,1035.84,1051.87,1061.06,1207.68,1244.25,1233.7,,,,,,,,
Sugarbeets,Fruitful Rim,Seed,USD/acre,,,,,41.44,41.76,41.79,41.83,44.87,45.81,49.28,55.51,,,,,,,,
Sugarbeets,Fruitful Rim,Fertilizer,USD/acre,,,,,71.87,89.98,76.37,90.39,88.15,103.26,110.19,137.11,,,,,,,,
Sugarbeets,Fruitful Rim,Chemicals,USD/acre,,,,,88.64,88.23,86.54,86.88,81.45,82.8,86.17,87.52,,,,,,,,
Sugarbeets,Fruitful Rim,Custom operations,USD/acre,,,,,50.46,45.72,46.7,49.84,49.4,49.81,50.63,51.45,,,,,,,,
Sugarbeets,Fruitful Rim,"Fuel, lube, and electricity",USD/acre,,,,,109.89,119.56,125.98,131.19,133.17,174.33,192.89,213.07,,,,,,,,
Sugarbeets,Fruitful Rim,Repairs,USD/acre,,,,,57.58,61.56,64.39,66.16,67.23,70.11,71.55,73.95,,,,,,,,
Sugarbeets,Fruitful Rim,Purchased irrigation water,USD/acre,,,,,16.49,16.66,16.4,17.05,18.33,18.9,19.89,20.87,,,,,,,,
Sugarbeets,Fruitful Rim,Freight and dirt hauling,USD/acre,,,,,13.76,14.52,14.65,15.43,16.51,18.37,22.79,26.14,,,,,,,,
Sugarbeets,Fruitful Rim,Miscellaneous,USD/acre,,,,,26.62,29.01,29.13,30.74,32.19,34.16,35.88,39.81,,,,,,,,
Sugarbeets,Fruitful Rim,Hauling allowance,USD/acre,,,,,2.16,1.44,1.3,1.31,1.29,1.37,1.44,1.6,,,,,,,,
Sugarbeets,Fruitful Rim,Interest on operating capital,USD/acre,,,,,13.75,8.59,4.23,2.8,4.2,10.16,15.37,15.8,,,,,,,,
Sugarbeets,Fruitful Rim,Total operating costs,USD/acre,,,,,488.34,514.15,504.88,531,534.21,606.34,653.2,719.63,,,,,,,,
Sugarbeets,Fruitful Rim,Hired labor,USD/acre,,,,,95.36,100.72,102.56,102.65,109.24,112.65,116.75,120.85,,,,,,,,
Sugarbeets,Fruitful Rim,Opportunity cost of unpaid labor,USD/acre,,,,,92.95,93.27,93.64,93.42,100.79,103.94,107.72,111.5,,,,,,,,
Sugarbeets,Fruitful Rim,Capital recovery of machinery and equipment,USD/acre,,,,,198.3,207.55,215.18,220.36,220.78,235.77,248.04,260.31,,,,,,,,
Sugarbeets,Fruitful Rim,Opportunity cost of land (rental rate),USD/acre,,,,,211.14,214.97,214.75,215.02,217.04,241.7,236.77,256.74,,,,,,,,
Sugarbeets,Fruitful Rim,Taxes and insurance,USD/acre,,,,,20.24,21.01,21.52,21.96,22.49,27.06,28.47,30.76,,,,,,,,
Sugarbeets,Fruitful Rim,General farm overhead,USD/acre,,,,,43,45.05,46.18,47.16,48.5,50.67,52.48,54.29,,,,,,,,
Sugarbeets,Fruitful Rim,Coop share,USD/acre,,,,,17.11,18.19,18.69,19.04,19.33,19.92,20.51,18.71,,,,,,,,
Sugarbeets,Fruitful Rim,Total allocated overhead,USD/acre,,,,,678.1,700.76,712.52,719.61,738.17,791.71,810.74,853.16,,,,,,,,
Sugarbeets,Fruitful Rim,Total costs listed,USD/acre,,,,,1166.44,1214.91,1217.4,1250.61,1272.38,1398.05,1463.94,1572.79,,,,,,,,
Sugarbeets,Fruitful Rim,Value of production less total costs listed,USD/acre,,,,,-116.062,-194.31,-181.56,-198.74,-211.32,-190.37,-219.69,-339.09,,,,,,,,
Sugarbeets,Fruitful Rim,Value of production less operating costs,USD/acre,,,,,562.038,506.45,530.96,520.87,526.85,601.34,591.05,514.07,,,,,,,,
Sugarbeets,Fruitful Rim,Yield,tons/acre,,,,,28.1,25.2,24.9,29.3,28.6,27.2,31.5,33.8,,,,,,,,
Sugarbeets,Fruitful Rim,Price,USD/ton,,,,,37.38,40.5,41.6,35.9,37.1,44.4,39.5,36.5,,,,,,,,
Sugarbeets,Fruitful Rim,Enterprise size,acres,,,,,279,279,279,279,279,279,279,279,,,,,,,,
Sugarbeets,Fruitful Rim,Irrigated,percent,,,,,100,100,100,100,100,100,100,100,,,,,,,,
Sugarbeets,Fruitful Rim,Dryland,percent,,,,,0,0,0,0,0,0,0,0,,,,,,,,
Sugarbeets,Northern Crescent,Primary output,USD/acre,,,,,641.65,709.92,752.54,697.49,549.12,722.4,877.8,835.2,,,,,,,,
Sugarbeets,Northern Crescent,Secondary output,USD/acre,,,,,0,0,0,0,0,0,0,0,,,,,,,,
Sugarbeets,Northern Crescent,Total output,USD/acre,,,,,641.65,709.92,752.54,697.49,549.12,722.4,877.8,835.2,,,,,,,,
Sugarbeets,Northern Crescent,Seed,USD/acre,,,,,38.93,41.57,42.77,42.77,46.02,46.98,50.54,56.93,,,,,,,,
Sugarbeets,Northern Crescent,Fertilizer,USD/acre,,,,,66.5,85.54,68.04,80.31,85.65,100.33,107.06,133.22,,,,,,,,
Sugarbeets,Northern Crescent,Chemicals,USD/acre,,,,,74.17,74.19,74.17,74.37,74.13,75.36,78.42,79.65,,,,,,,,
Sugarbeets,Northern Crescent,Custom operations,USD/acre,,,,,28.52,28.99,29.37,30.15,30.86,31.12,31.63,32.14,,,,,,,,
Sugarbeets,Northern Crescent,"Fuel, lube, and electricity",USD/acre,,,,,50.19,50.91,46.31,48.14,59.24,77.55,85.81,94.79,,,,,,,,
Sugarbeets,Northern Crescent,Repairs,USD/acre,,,,,49.73,51.95,55.56,56.9,59.99,62.56,63.85,65.99,,,,,,,,
Sugarbeets,Northern Crescent,Purchased irrigation water,USD/acre,,,,,0,0,0,0,0,0,0,0,,,,,,,,
Sugarbeets,Northern Crescent,Freight and dirt hauling,USD/acre,,,,,18.87,19.31,19.8,21.05,21.38,25.26,29.71,32.06,,,,,,,,
Sugarbeets,Northern Crescent,Miscellaneous,USD/acre,,,,,3.12,3.23,3.21,3.34,3.55,3.77,3.96,4.39,,,,,,,,
Sugarbeets,Northern Crescent,Hauling allowance,USD/acre,,,,,0,0,0,0,0,0,0,0,,,,,,,,
Sugarbeets,Northern Crescent,Interest on operating capital,USD/acre,,,,,9.52,6.04,2.87,1.89,3.01,7.19,10.85,11.18,,,,,,,,
Sugarbeets,Northern Crescent,Total operating costs,USD/acre,,,,,339.55,361.73,342.1,358.92,383.83,430.12,461.83,510.35,,,,,,,,
Sugarbeets,Northern Crescent,Hired labor,USD/acre,,,,,29.1,29.73,31.92,32.32,31.19,32.16,33.33,34.5,,,,,,,,
Sugarbeets,Northern Crescent,Opportunity cost of unpaid labor,USD/acre,,,,,97.52,99.63,106.97,108.31,104.53,107.8,111.72,115.64,,,,,,,,
Sugarbeets,Northern Crescent,Capital recovery of machinery and equipment,USD/acre,,,,,166.02,168.95,172.94,173.35,177.75,189.82,199.7,209.58,,,,,,,,
Sugarbeets,Northern Crescent,Opportunity cost of land (rental rate),USD/acre,,,,,126.17,129.81,129.81,129.81,131.62,146.58,143.59,155.7,,,,,,,,
Sugarbeets,Northern Crescent,Taxes and insurance,USD/acre,,,,,13.75,14.08,14.42,14.74,15.07,18.13,19.07,20.6,,,,,,,,
Sugarbeets,Northern Crescent,General farm overhead,USD/acre,,,,,27.05,27.92,28.57,29.23,29.88,31.22,32.34,33.46,,,,,,,,
Sugarbeets,Northern Crescent,Coop share,USD/acre,,,,,0,0,12.16,12.36,12.66,13.04,13.42,12.24,,,,,,,,
Sugarbeets,Northern Crescent,Total allocated overhead,USD/acre,,,,,459.61,470.12,496.79,500.12,502.7,538.75,553.17,581.72,,,,,,,,
Sugarbeets,Northern Crescent,Total costs listed,USD/acre,,,,,799.16,831.85,838.89,859.04,886.53,968.87,1015,1092.07,,,,,,,,
Sugarbeets,Northern Crescent,Value of production less total costs listed,USD/acre,,,,,-157.51,-121.93,-86.35,-161.55,-337.41,-246.47,-137.2,-256.87,,,,,,,,
Sugarbeets,Northern Crescent,Value of production less operating costs,USD/acre,,,,,302.1,348.19,410.44,338.57,165.29,292.28,415.97,324.85,,,,,,,,
Sugarbeets,Northern Crescent,Yield,tons/acre,,,,,20.5,20.4,19.7,19,20.8,21,23.1,23.2,,,,,,,,
Sugarbeets,Northern Crescent,Price,USD/ton,,,,,31.3,34.8,38.2,36.71,26.4,34.4,38,36,,,,,,,,
Sugarbeets,Northern Crescent,Enterprise size,acres,,,,,195,195,195,195,195,195,195,195,,,,,,,,
Sugarbeets,Northern Crescent,Irrigated,percent,,,,,0,0,0,0,0,0,0,0,,,,,,,,
Sugarbeets,Northern Crescent,Dryland,percent,,,,,100,100,100,100,100,100,100,100,,,,,,,,
Sugarbeets,Red River Valley,Primary output,USD/acre,,,,,723.06,752.406,721.685,911.267,759.132,852.159,1134.294,1057.224,,,,,,,,
Sugarbeets,Red River Valley,Secondary output,USD/acre,,,,,0,0,0,0,0,0,0,0,,,,,,,,
Sugarbeets,Red River Valley,Total output,USD/acre,,,,,723.06,752.406,721.685,911.267,759.132,852.159,1134.294,1057.224,,,,,,,,
Sugarbeets,Red River Valley,Seed,USD/acre,,,,,44.89,45.01,48.02,48.02,51.67,52.75,56.75,63.92,,,,,,,,
Sugarbeets,Red River Valley,Fertilizer,USD/acre,,,,,28.74,37.21,29.79,36.96,39.1,45.8,48.87,60.81,,,,,,,,
Sugarbeets,Red River Valley,Chemicals,USD/acre,,,,,109.03,109.8,109.72,109.6,108.3,110.09,114.57,116.36,,,,,,,,
Sugarbeets,Red River Valley,Custom operations,USD/acre,,,,,23.49,23.02,23.53,24.81,24.73,24.94,25.35,25.76,,,,,,,,
Sugarbeets,Red River Valley,"Fuel, lube, and electricity",USD/acre,,,,,24.86,24.55,23.07,24.4,28.03,36.69,40.6,44.85,,,,,,,,
Sugarbeets,Red River Valley,Repairs,USD/acre,,,,,32.52,34.59,37,38.59,38.93,40.6,41.43,42.82,,,,,,,,
Sugarbeets,Red River Valley,Purchased irrigation water,USD/acre,,,,,0.06,0.06,0.06,0.06,0.07,0.07,0.07,0.07,,,,,,,,
Sugarbeets,Red River Valley,Freight and dirt hauling,USD/acre,,,,,13.62,13.91,13.88,15.08,15.54,17.17,23.4,24.35,,,,,,,,
Sugarbeets,Red River Valley,Miscellaneous,USD/acre,,,,,13.3,13.75,13.65,14.39,15.14,16.06,16.87,18.72,,,,,,,,
Sugarbeets,Red River Valley,Hauling allowance,USD/acre,,,,,10.34,10.44,10.45,10.45,10.45,11.09,11.65,12.93,,,,,,,,
Sugarbeets,Red River Valley,Interest on operating capital,USD/acre,,,,,8.38,4.96,2.44,1.6,2.54,5.85,8.85,8.91,,,,,,,,
Sugarbeets,Red River Valley,Total operating costs,USD/acre,,,,,288.55,296.42,290.71,303.06,313.6,338.93,365.11,393.64,,,,,,,,
Sugarbeets,Red River Valley,Hired labor,USD/acre,,,,,51.76,55.21,55.95,58.44,61.89,63.82,66.14,68.46,,,,,,,,
Sugarbeets,Red River Valley,Opportunity cost of unpaid labor,USD/acre,,,,,49.63,52.87,53.7,56.11,59.47,61.33,63.56,65.79,,,,,,,,
Sugarbeets,Red River Valley,Capital recovery of machinery and equipment,USD/acre,,,,,114.64,117.22,123.34,128.54,129.67,138.47,145.67,152.87,,,,,,,,
Sugarbeets,Red River Valley,Opportunity cost of land (rental rate),USD/acre,,,,,83.85,86.16,86.27,86.26,87.47,97.41,95.42,103.47,,,,,,,,
Sugarbeets,Red River Valley,Taxes and insurance,USD/acre,,,,,14.57,12.59,12.84,13.13,13.43,16.16,17,18.37,,,,,,,,
Sugarbeets,Red River Valley,General farm overhead,USD/acre,,,,,27.37,28.3,28.92,29.58,30.24,31.59,32.72,33.85,,,,,,,,
Sugarbeets,Red River Valley,Coop share,USD/acre,,,,,39.77,40.68,41.33,42.02,43.04,44.34,45.64,41.64,,,,,,,,
