# File: Water_footprint_m3.csv
# Title: Average annual water consumption
# Units: m3
# Author: moirai
# Description: crop average annual water volume consumed (m^3) for sage land cells in country X glu
# Original source: water footprint network; country raster; new glu raster
# Source: https://github.com/JGCRI/moirai
# Column types: ciccn 
# ----------
iso,glu_code,SAGE_crop,water_type,value
ita,55,Soybean,total,21992248
ita,55,Sunflower,blue,4685
ita,55,Sunflower,green,665104
ita,55,Sunflower,gray,105958
ita,55,Sunflower,total,775747
ita,55,Wheat,blue,5326
ita,55,Wheat,green,4184910
ita,55,Wheat,gray,618896
ita,55,Wheat,total,4809133
ita,57,Barley,green,233895264
ita,57,Barley,gray,49725068
ita,57,Barley,total,283620576
ita,57,Maize,blue,594239872
ita,57,Maize,green,2567218688
ita,57,Maize,gray,998853632
ita,57,Maize,total,4160309248
ita,57,Olives,blue,4706574
ita,57,Olives,green,276024032
ita,57,Olives,gray,496150
ita,57,Olives,total,281226688
ita,57,Potatoes,blue,12482884
ita,57,Potatoes,green,53317860
ita,57,Potatoes,gray,12726358
ita,57,Potatoes,total,78527096
ita,57,Rapeseed,green,28807462
ita,57,Rapeseed,gray,60653
ita,57,Rapeseed,total,28868112
ita,57,Rice,blue,563929664
ita,57,Rice,green,777764096
ita,57,Rice,total,1341694080
ita,57,Sorghum,green,44582532
ita,57,Sorghum,gray,16426592
ita,57,Sorghum,total,61009064
ita,57,Soybean,blue,77041944
ita,57,Soybean,green,524849120
ita,57,Soybean,gray,1241373
ita,57,Soybean,total,603132800
ita,57,Sunflower,blue,5724494
ita,57,Sunflower,green,113637304
ita,57,Sunflower,gray,20515860
ita,57,Sunflower,total,139877616
ita,57,Wheat,blue,21133510
ita,57,Wheat,green,1562573312
ita,57,Wheat,gray,252025456
ita,57,Wheat,total,1835732736
ita,59,Barley,green,168955280
ita,59,Barley,gray,34561536
ita,59,Barley,total,203516816
ita,59,Maize,blue,180198704
ita,59,Maize,green,238248320
ita,59,Maize,gray,122498216
ita,59,Maize,total,540945664
ita,59,Olives,blue,165864864
ita,59,Olives,green,2941730560
ita,59,Olives,gray,5347939
ita,59,Olives,total,3112942592
ita,59,Potatoes,blue,39232512
ita,59,Potatoes,green,95720528
ita,59,Potatoes,gray,33768732
ita,59,Potatoes,total,168721840
ita,59,Rapeseed,green,35478996
ita,59,Rapeseed,gray,95508
ita,59,Rapeseed,total,35574520
ita,59,Rice,blue,2273014
ita,59,Rice,green,797700
ita,59,Rice,total,3070714
ita,59,Sorghum,green,26664574
ita,59,Sorghum,gray,10921891
ita,59,Sorghum,total,37586416
ita,59,Soybean,blue,964
ita,59,Soybean,green,89161
ita,59,Soybean,gray,216
ita,59,Soybean,total,90340
ita,59,Sunflower,blue,6484733
ita,59,Sunflower,green,204718192
ita,59,Sunflower,gray,42446108
ita,59,Sunflower,total,253649248
ita,59,Wheat,blue,28550690
ita,59,Wheat,green,2732309248
ita,59,Wheat,gray,414319456
ita,59,Wheat,total,3175177728
ita,61,Barley,green,50374
ita,61,Barley,gray,11927
ita,61,Barley,total,62301
ita,61,Maize,blue,15939
ita,61,Maize,green,444038
ita,61,Maize,gray,178505
ita,61,Maize,total,638483
ita,61,Olives,blue,10464
ita,61,Olives,green,2460454
ita,61,Olives,gray,4256
ita,61,Olives,total,2475174
ita,61,Potatoes,blue,1414
ita,61,Potatoes,green,91652
ita,61,Potatoes,gray,26671
ita,61,Potatoes,total,119737
ita,61,Rice,blue,26348
ita,61,Rice,green,86584
ita,61,Rice,total,112932
ita,61,Soybean,blue,20
ita,61,Soybean,green,112862
ita,61,Soybean,gray,270
ita,61,Soybean,total,113153
ita,61,Sunflower,blue,3
ita,61,Sunflower,green,57129
ita,61,Sunflower,gray,10951
ita,61,Sunflower,total,68083
ita,61,Wheat,blue,44
ita,61,Wheat,green,676708
ita,61,Wheat,gray,107432
ita,61,Wheat,total,784184
ita,62,Barley,green,37067
ita,62,Barley,gray,11739
ita,62,Barley,total,48807
ita,62,Maize,blue,1
ita,62,Maize,green,237045
ita,62,Maize,gray,100654
ita,62,Maize,total,337701
ita,62,Rice,blue,3
ita,62,Rice,green,29681
ita,62,Rice,total,29684
ita,62,Soybean,green,42858
ita,62,Soybean,gray,107
ita,62,Soybean,total,42965
ita,62,Wheat,green,308568
ita,62,Wheat,gray,62483
ita,62,Wheat,total,371051
ita,63,Barley,green,104961640
ita,63,Barley,gray,21272470
ita,63,Barley,total,126234128
ita,63,Maize,blue,43790144
ita,63,Maize,green,26310324
ita,63,Maize,gray,17603996
ita,63,Maize,total,87704488
ita,63,Olives,blue,53694988
ita,63,Olives,green,250403264
ita,63,Olives,gray,505220
ita,63,Olives,total,304603488
ita,63,Potatoes,blue,7179694
ita,63,Potatoes,green,7222451
ita,63,Potatoes,gray,3401764
ita,63,Potatoes,total,17803912
ita,63,Rapeseed,green,28063958
ita,63,Rapeseed,gray,89653
ita,63,Rapeseed,total,28153618
ita,63,Rice,blue,22770552
ita,63,Rice,green,5977161
ita,63,Rice,total,28747724
ita,63,Sorghum,green,4798735
ita,63,Sorghum,gray,2186263
ita,63,Sorghum,total,6984999
ita,63,Sunflower,blue,334186
ita,63,Sunflower,green,1989283
ita,63,Sunflower,gray,509814
ita,63,Sunflower,total,2833284
ita,63,Wheat,blue,9353782
ita,63,Wheat,green,440752128
ita,63,Wheat,gray,66604280
ita,63,Wheat,total,516710272
ita,69,Barley,green,88285336
ita,69,Barley,gray,18482474
ita,69,Barley,total,106767784
ita,69,Maize,blue,54465676
ita,69,Maize,green,104208080
ita,69,Maize,gray,48320748
ita,69,Maize,total,206994576
ita,69,Olives,blue,27962940
ita,69,Olives,green,569718592
ita,69,Olives,gray,1005435
ita,69,Olives,total,598687040
ita,69,Potatoes,blue,4219933
ita,69,Potatoes,green,12177823
ita,69,Potatoes,gray,3800756
ita,69,Potatoes,total,20198508
ita,69,Rapeseed,green,12199832
ita,69,Rapeseed,gray,30457
ita,69,Rapeseed,total,12230290
ita,69,Rice,blue,42249
ita,69,Rice,green,28198
ita,69,Rice,total,70446
ita,69,Sorghum,green,11239189
ita,69,Sorghum,gray,4287131
ita,69,Sorghum,total,15526325
ita,69,Sunflower,blue,7099662
ita,69,Sunflower,green,204334752
ita,69,Sunflower,gray,41141492
ita,69,Sunflower,total,252575792
ita,69,Wheat,blue,5943603
ita,69,Wheat,green,832666816
ita,69,Wheat,gray,129053216
ita,69,Wheat,total,967663360
jam,101,Cassava,green,6436752
jam,101,Cassava,gray,336228
jam,101,Cassava,total,6772979
jam,101,Coconuts,green,666583872
jam,101,Coconuts,gray,3627742
jam,101,Coconuts,total,670211712
jam,101,Coffee,blue,341950
jam,101,Coffee,green,65295800
jam,101,Coffee,gray,2162853
jam,101,Coffee,total,67800584
jam,101,Groundnut,green,13510315
jam,101,Groundnut,gray,198486
jam,101,Groundnut,total,13708796
jam,101,Maize,green,8044886
jam,101,Maize,gray,2283966
jam,101,Maize,total,10328849
jam,101,Potatoes,green,1460402
jam,101,Potatoes,gray,220576
jam,101,Potatoes,total,1680979
jam,101,Rice,green,62900
jam,101,Rice,gray,17419
jam,101,Rice,total,80319
jam,101,Sugarcane,blue,56569292
jam,101,Sugarcane,green,434302528
jam,101,Sugarcane,gray,3083792
jam,101,Sugarcane,total,493955616
jor,93,Barley,blue,146742
jor,93,Barley,green,61719
jor,93,Barley,gray,1214
jor,93,Barley,total,209675
jor,93,Millet,green,89
jor,93,Millet,total,89
jor,93,Olives,blue,3358148
jor,93,Olives,green,769977
jor,93,Olives,gray,235518
jor,93,Olives,total,4363644
jor,93,Sorghum,green,242
jor,93,Sorghum,total,242
jor,93,Wheat,blue,1657186
jor,93,Wheat,green,210717
jor,93,Wheat,gray,53088
jor,93,Wheat,total,1920992
jor,95,Barley,blue,7990250
jor,95,Barley,green,86745416
jor,95,Barley,gray,713189
jor,95,Barley,total,95448864
jor,95,Maize,green,1642673
jor,95,Maize,total,1642673
jor,95,Millet,green,117788
jor,95,Millet,total,117788
jor,95,Olives,blue,99650968
jor,95,Olives,green,169252768
jor,95,Olives,gray,30527530
jor,95,Olives,total,299431264
jor,95,Potatoes,blue,15926181
jor,95,Potatoes,green,2954692
jor,95,Potatoes,gray,1965257
jor,95,Potatoes,total,20846132
jor,95,Sorghum,green,323314
jor,95,Sorghum,total,323314
jor,95,Wheat,blue,26620584
jor,95,Wheat,green,65946832
jor,95,Wheat,gray,5372580
jor,95,Wheat,total,97939992
jor,98,Barley,blue,448501
jor,98,Barley,green,842605
jor,98,Barley,gray,10873
jor,98,Barley,total,1301979
jor,98,Millet,green,1109
jor,98,Millet,total,1109
jor,98,Olives,blue,9270442
jor,98,Olives,green,8976911
jor,98,Olives,gray,2102850
jor,98,Olives,total,20350202
jor,98,Sorghum,green,3038
jor,98,Sorghum,total,3038
jor,98,Wheat,blue,1020658
jor,98,Wheat,green,673608
jor,98,Wheat,gray,90155
jor,98,Wheat,total,1784421
jor,99,Barley,blue,545736
jor,99,Barley,green,2143458
jor,99,Barley,gray,22919
jor,99,Barley,total,2712113
jor,99,Maize,green,150460
jor,99,Maize,total,150460
jor,99,Millet,green,2346
jor,99,Millet,total,2346
jor,99,Olives,blue,7660723
jor,99,Olives,green,10485180
jor,99,Olives,gray,2322044
jor,99,Olives,total,20467946
jor,99,Potatoes,blue,272921
jor,99,Potatoes,green,51605
jor,99,Potatoes,gray,37037
jor,99,Potatoes,total,361563
jor,99,Sorghum,green,6431
jor,99,Sorghum,total,6431
jor,99,Wheat,blue,1151887
jor,99,Wheat,green,2309356
jor,99,Wheat,gray,238420
jor,99,Wheat,total,3699664
jpn,51,Barley,blue,27742
jpn,51,Barley,green,98123440
jpn,51,Barley,gray,22283828
jpn,51,Barley,total,120434976
jpn,51,Groundnut,green,44422456
jpn,51,Groundnut,gray,2775340
jpn,51,Groundnut,total,47197800
jpn,51,Maize,blue,7027
jpn,51,Maize,green,285953
jpn,51,Maize,gray,117591
jpn,51,Maize,total,410571
jpn,51,Millet,green,844477
jpn,51,Millet,gray,182670
jpn,51,Millet,total,1027147
jpn,51,Potatoes,blue,6786979
jpn,51,Potatoes,green,325544960
jpn,51,Potatoes,gray,67528264
jpn,51,Potatoes,total,399860384
jpn,51,Rapeseed,green,2865337
jpn,51,Rapeseed,gray,415518
jpn,51,Rapeseed,total,3280854
jpn,51,Rice,blue,1951004160
jpn,51,Rice,green,6591289856
jpn,51,Rice,gray,826104000
jpn,51,Rice,total,9368402944
jpn,51,Soybean,green,606796864
jpn,51,Soybean,gray,19246182
jpn,51,Soybean,total,626043456
jpn,51,Sugarcane,blue,5681752
jpn,51,Sugarcane,green,223156720
jpn,51,Sugarcane,gray,27580002
jpn,51,Sugarcane,total,256418880
jpn,51,Wheat,blue,3233697
jpn,51,Wheat,green,755213760
jpn,51,Wheat,gray,111602576
jpn,51,Wheat,total,869962496
jpn,103,Barley,green,271245
jpn,103,Barley,gray,41264
jpn,103,Barley,total,312508
jpn,103,Maize,blue,7
jpn,103,Maize,green,118
jpn,103,Maize,gray,41
jpn,103,Maize,total,165
jpn,103,Millet,green,2736
jpn,103,Millet,gray,370
jpn,103,Millet,total,3106
jpn,103,Potatoes,blue,22262
jpn,103,Potatoes,green,700195
jpn,103,Potatoes,gray,136896
jpn,103,Potatoes,total,859353
jpn,103,Rapeseed,green,7214
jpn,103,Rapeseed,gray,841
jpn,103,Rapeseed,total,8055
jpn,103,Rice,blue,105316
jpn,103,Rice,green,372038
jpn,103,Rice,gray,38083
jpn,103,Rice,total,515436
jpn,103,Sugarcane,blue,194436
jpn,103,Sugarcane,green,4644101
jpn,103,Sugarcane,gray,485312
jpn,103,Sugarcane,total,5323849
kaz,18,Barley,blue,16174
kaz,18,Barley,green,10969620
kaz,18,Barley,gray,36028
kaz,18,Barley,total,11021819
kaz,18,Cotton,blue,66672
kaz,18,Cotton,green,490244
kaz,18,Cotton,gray,18340
kaz,18,Cotton,total,575256
kaz,18,Groundnut,green,1578
kaz,18,Groundnut,gray,40
kaz,18,Groundnut,total,1619
kaz,18,Maize,blue,828
kaz,18,Maize,green,588
kaz,18,Maize,gray,139
kaz,18,Maize,total,1555
kaz,18,Millet,blue,5498
kaz,18,Millet,green,4976
kaz,18,Millet,gray,23
kaz,18,Millet,total,10497
kaz,18,Potatoes,blue,36924
kaz,18,Potatoes,green,318897
kaz,18,Potatoes,gray,80859
kaz,18,Potatoes,total,436680
kaz,18,Rapeseed,green,73499
kaz,18,Rapeseed,gray,1444
kaz,18,Rapeseed,total,74943
kaz,18,Sorghum,blue,4
kaz,18,Sorghum,green,2
kaz,18,Sorghum,total,6
kaz,18,Soybean,green,64022
kaz,18,Soybean,gray,4062
kaz,18,Soybean,total,68083
kaz,18,Sunflower,green,1353084
kaz,18,Sunflower,gray,27039
kaz,18,Sunflower,total,1380123
kaz,18,Wheat,blue,3755
kaz,18,Wheat,green,26533900
kaz,18,Wheat,total,26537656
kaz,38,Barley,blue,13882413
kaz,38,Barley,green,868926080
kaz,38,Barley,gray,2777158
kaz,38,Barley,total,885585600
kaz,38,Cotton,blue,19317758
kaz,38,Cotton,green,25116560
kaz,38,Cotton,gray,1095956
kaz,38,Cotton,total,45530304
kaz,38,Groundnut,green,61873
kaz,38,Groundnut,gray,1596
kaz,38,Groundnut,total,63469
kaz,38,Maize,blue,16884
kaz,38,Maize,green,10032
kaz,38,Maize,gray,2512
kaz,38,Maize,total,29428
kaz,38,Millet,blue,103968304
kaz,38,Millet,green,96688944
kaz,38,Millet,gray,395331
kaz,38,Millet,total,201052592
kaz,38,Potatoes,blue,3877722
kaz,38,Potatoes,green,11630517
kaz,38,Potatoes,gray,3001745
kaz,38,Potatoes,total,18509976
kaz,38,Rapeseed,green,2932618
kaz,38,Rapeseed,gray,57399
kaz,38,Rapeseed,total,2990021
kaz,38,Sorghum,blue,10685
kaz,38,Sorghum,green,6869
kaz,38,Sorghum,gray,32
kaz,38,Sorghum,total,17586
kaz,38,Soybean,green,2545915
kaz,38,Soybean,gray,161510
kaz,38,Soybean,total,2707424
kaz,38,Sunflower,blue,116
kaz,38,Sunflower,green,26215646
kaz,38,Sunflower,gray,530937
kaz,38,Sunflower,total,26746692
kaz,38,Wheat,blue,38878568
kaz,38,Wheat,green,2271237376
kaz,38,Wheat,gray,268486
kaz,38,Wheat,total,2310384896
kaz,42,Barley,blue,21333162
kaz,42,Barley,green,169787456
kaz,42,Barley,gray,591962
kaz,42,Barley,total,191712576
kaz,42,Cotton,blue,15709791
kaz,42,Cotton,green,7345979
kaz,42,Cotton,gray,446921
kaz,42,Cotton,total,23502682
kaz,42,Groundnut,green,14764
kaz,42,Groundnut,gray,402
kaz,42,Groundnut,total,15166
kaz,42,Maize,blue,4781505
kaz,42,Maize,green,3322016
kaz,42,Maize,gray,710542
kaz,42,Maize,total,8814062
kaz,42,Potatoes,blue,4379167
kaz,42,Potatoes,green,6029825
kaz,42,Potatoes,gray,1580874
kaz,42,Potatoes,total,11989868
kaz,42,Rapeseed,green,684678
kaz,42,Rapeseed,gray,14477
kaz,42,Rapeseed,total,699155
kaz,42,Rice,blue,116299
kaz,42,Rice,green,21274
kaz,42,Rice,gray,10049
kaz,42,Rice,total,147622
kaz,42,Sorghum,blue,13587
kaz,42,Sorghum,green,10284
kaz,42,Sorghum,gray,44
kaz,42,Sorghum,total,23914
kaz,42,Soybean,green,599737
kaz,42,Soybean,gray,40735
kaz,42,Soybean,total,640473
kaz,42,Sunflower,green,60988860
kaz,42,Sunflower,gray,1352379
kaz,42,Sunflower,total,62341244
kaz,42,Wheat,blue,29905832
kaz,42,Wheat,green,154904816
kaz,42,Wheat,total,184810656
kaz,45,Barley,blue,2394887
kaz,45,Barley,green,214895200
kaz,45,Barley,gray,754721
kaz,45,Barley,total,218045072
kaz,45,Cotton,blue,4185062
kaz,45,Cotton,green,7910649
kaz,45,Cotton,gray,326666
kaz,45,Cotton,total,12422386
kaz,45,Groundnut,green,22247
kaz,45,Groundnut,gray,559
kaz,45,Groundnut,total,22806
kaz,45,Millet,blue,21520708
kaz,45,Millet,green,16239837
kaz,45,Millet,gray,82959
kaz,45,Millet,total,37843504
kaz,45,Potatoes,blue,123406
kaz,45,Potatoes,green,3796560
kaz,45,Potatoes,gray,785231
kaz,45,Potatoes,total,4705198
kaz,45,Rapeseed,green,1020466
kaz,45,Rapeseed,gray,20112
kaz,45,Rapeseed,total,1040578
kaz,45,Sorghum,blue,5687
kaz,45,Sorghum,green,3661
kaz,45,Sorghum,gray,18
kaz,45,Sorghum,total,9366
kaz,45,Soybean,green,911567
kaz,45,Soybean,gray,56589
kaz,45,Soybean,total,968157
kaz,45,Sunflower,green,3772585
kaz,45,Sunflower,gray,80627
kaz,45,Sunflower,total,3853213
kaz,45,Wheat,blue,6594998
kaz,45,Wheat,green,510846336
kaz,45,Wheat,total,517441312
kaz,52,Rapeseed,green,141
kaz,52,Rapeseed,gray,3
kaz,52,Rapeseed,total,144
kaz,52,Soybean,green,135
kaz,52,Soybean,gray,8
kaz,52,Soybean,total,144
kaz,56,Barley,blue,22545886
kaz,56,Barley,green,2884153088
kaz,56,Barley,gray,8382612
kaz,56,Barley,total,2915091456
kaz,56,Cotton,blue,28720892
kaz,56,Cotton,green,185427024
kaz,56,Cotton,gray,6004214
kaz,56,Cotton,total,220152576
kaz,56,Groundnut,green,526289
kaz,56,Groundnut,gray,11578
kaz,56,Groundnut,total,537867
kaz,56,Maize,blue,774465
kaz,56,Maize,green,920019
kaz,56,Maize,gray,199116
kaz,56,Maize,total,1893600
kaz,56,Millet,blue,43012928
kaz,56,Millet,green,57234424
kaz,56,Millet,gray,216355
kaz,56,Millet,total,100463720
kaz,56,Potatoes,blue,5658591
kaz,56,Potatoes,green,122307200
kaz,56,Potatoes,gray,23852692
kaz,56,Potatoes,total,151818544
kaz,56,Rapeseed,green,23489186
kaz,56,Rapeseed,gray,416661
kaz,56,Rapeseed,total,23905696
kaz,56,Sorghum,blue,22275
kaz,56,Sorghum,green,21511
kaz,56,Sorghum,gray,86
kaz,56,Sorghum,total,43872
kaz,56,Soybean,green,21087060
kaz,56,Soybean,gray,1172288
kaz,56,Soybean,total,22259328
kaz,56,Sunflower,blue,13
kaz,56,Sunflower,green,561904192
kaz,56,Sunflower,gray,10522115
kaz,56,Sunflower,total,572425664
kaz,56,Wheat,blue,113768248
kaz,56,Wheat,green,27432675328
kaz,56,Wheat,gray,318859
kaz,56,Wheat,total,27546757120
kaz,58,Barley,blue,5533031
kaz,58,Barley,green,5781317
kaz,58,Barley,gray,18336
kaz,58,Barley,total,11332686
kaz,58,Cotton,blue,40341140
kaz,58,Cotton,green,1446123
kaz,58,Cotton,gray,478866
kaz,58,Cotton,total,42266128
kaz,58,Groundnut,green,1887
kaz,58,Groundnut,gray,47
kaz,58,Groundnut,total,1934
kaz,58,Maize,green,5091
kaz,58,Maize,gray,328
kaz,58,Maize,total,5418
kaz,58,Potatoes,blue,14963168
kaz,58,Potatoes,green,3374785
kaz,58,Potatoes,gray,1103320
kaz,58,Potatoes,total,19441266
kaz,58,Rapeseed,green,99396
kaz,58,Rapeseed,gray,1725
kaz,58,Rapeseed,total,101122
kaz,58,Rice,blue,227850240
kaz,58,Rice,green,29990242
kaz,58,Rice,gray,14027562
kaz,58,Rice,total,271868000
kaz,58,Sorghum,blue,25776
kaz,58,Sorghum,green,21515
kaz,58,Sorghum,gray,65
kaz,58,Sorghum,total,47355
kaz,58,Soybean,green,89899
kaz,58,Soybean,gray,4855
kaz,58,Soybean,total,94755
kaz,58,Sunflower,green,1730355
kaz,58,Sunflower,gray,31872
kaz,58,Sunflower,total,1762227
kaz,68,Barley,blue,55609944
kaz,68,Barley,green,428358240
kaz,68,Barley,gray,1283732
kaz,68,Barley,total,485253184
kaz,68,Cotton,blue,114659960
kaz,68,Cotton,green,47397940
kaz,68,Cotton,gray,2755033
kaz,68,Cotton,total,164813056
kaz,68,Groundnut,green,41899
kaz,68,Groundnut,gray,942
kaz,68,Groundnut,total,42841
kaz,68,Maize,blue,118590992
kaz,68,Maize,green,79123912
kaz,68,Maize,gray,18017730
kaz,68,Maize,total,215732640
kaz,68,Potatoes,blue,51968672
kaz,68,Potatoes,green,43710572
kaz,68,Potatoes,gray,9653537
kaz,68,Potatoes,total,105332664
kaz,68,Rapeseed,green,1891210
kaz,68,Rapeseed,gray,34079
kaz,68,Rapeseed,total,1925290
kaz,68,Rice,blue,9808265
kaz,68,Rice,green,3294887
kaz,68,Rice,gray,1024348
kaz,68,Rice,total,14127503
kaz,68,Sorghum,blue,163306
kaz,68,Sorghum,green,150740
kaz,68,Sorghum,gray,603
kaz,68,Sorghum,total,314650
kaz,68,Soybean,green,1717607
kaz,68,Soybean,gray,95147
kaz,68,Soybean,total,1812757
kaz,68,Sunflower,green,25978480
kaz,68,Sunflower,gray,509564
kaz,68,Sunflower,total,26488084
kaz,68,Wheat,blue,1768983
kaz,68,Wheat,green,92380872
kaz,68,Wheat,total,94149880
kaz,76,Barley,blue,199701424
kaz,76,Barley,green,965419264
kaz,76,Barley,gray,3054479
kaz,76,Barley,total,1168176512
kaz,76,Cotton,blue,355391840
kaz,76,Cotton,green,67238760
kaz,76,Cotton,gray,6013019
kaz,76,Cotton,total,428643424
kaz,76,Groundnut,green,91756
kaz,76,Groundnut,gray,2416
kaz,76,Groundnut,total,94172
kaz,76,Maize,blue,268874016
kaz,76,Maize,green,82374408
kaz,76,Maize,gray,25659210
kaz,76,Maize,total,376907648
kaz,76,Millet,blue,4400376
kaz,76,Millet,green,3456070
kaz,76,Millet,gray,15440
kaz,76,Millet,total,7871886
kaz,76,Potatoes,blue,127275512
kaz,76,Potatoes,green,49192172
kaz,76,Potatoes,gray,15600951
kaz,76,Potatoes,total,192068512
kaz,76,Rapeseed,green,4357768
kaz,76,Rapeseed,gray,87259
kaz,76,Rapeseed,total,4445036
kaz,76,Rice,blue,537011776
kaz,76,Rice,green,53029840
kaz,76,Rice,gray,32953812
kaz,76,Rice,total,622995008
kaz,76,Sorghum,blue,219370
kaz,76,Sorghum,green,87397
kaz,76,Sorghum,gray,453
kaz,76,Sorghum,total,307221
kaz,76,Soybean,green,3861002
kaz,76,Soybean,gray,245471
kaz,76,Soybean,total,4106478
kaz,76,Sunflower,blue,20455
kaz,76,Sunflower,green,26065156
kaz,76,Sunflower,gray,548211
kaz,76,Sunflower,total,26633822
kaz,76,Wheat,blue,50195304
kaz,76,Wheat,green,2104644480
kaz,76,Wheat,total,2154838784
kaz,85,Barley,green,308505
kaz,85,Barley,gray,949
kaz,85,Barley,total,309453
kaz,85,Groundnut,green,26
kaz,85,Groundnut,gray,1
kaz,85,Groundnut,total,27
kaz,85,Maize,blue,2778
kaz,85,Maize,green,2613
kaz,85,Maize,gray,656
kaz,85,Maize,total,6047
kaz,85,Potatoes,green,12814
kaz,85,Potatoes,gray,3270
kaz,85,Potatoes,total,16084
kaz,85,Rapeseed,green,1217
kaz,85,Rapeseed,gray,24
kaz,85,Rapeseed,total,1241
kaz,85,Soybean,green,1110
kaz,85,Soybean,gray,67
kaz,85,Soybean,total,1177
ken,87,Barley,green,21014828
ken,87,Barley,gray,363624
ken,87,Barley,total,21378464
ken,87,Cassava,green,64121476
ken,87,Cassava,gray,1263
ken,87,Cassava,total,64122744
ken,87,Coconuts,green,29238448
ken,87,Coconuts,total,29238448
ken,87,Coffee,blue,5089938
ken,87,Coffee,green,180201312
ken,87,Coffee,gray,3088567
ken,87,Coffee,total,188379744
ken,87,Cotton,blue,1153363
ken,87,Cotton,green,35560748
ken,87,Cotton,gray,168
ken,87,Cotton,total,36714276
ken,87,Groundnut,green,20066100
ken,87,Groundnut,gray,342478
ken,87,Groundnut,total,20408580
ken,87,Maize,blue,1575868
ken,87,Maize,green,1391560832
ken,87,Maize,gray,12289602
ken,87,Maize,total,1405425536
ken,87,Millet,green,51994236
ken,87,Millet,gray,112
ken,87,Millet,total,51994348
ken,87,Potatoes,green,81642472
ken,87,Potatoes,gray,3905146
ken,87,Potatoes,total,85547624
ken,87,Rice,blue,25261852
ken,87,Rice,green,42042780
ken,87,Rice,total,67304632
ken,87,Sorghum,green,95637400
ken,87,Sorghum,gray,164
ken,87,Sorghum,total,95637568
ken,87,Soybean,green,7465525
ken,87,Soybean,gray,4750
ken,87,Soybean,total,7470274
ken,87,Sugarcane,blue,178
ken,87,Sugarcane,green,92925008
ken,87,Sugarcane,gray,1174819
