# File: Ref_veg_carbon_Mg_per_ha.csv
# Title: Reference veg and soil C density for HYDE land cells
# Units: Mg/ha
# Author: moirai
# Description: ref veg soil and veg carbon density (Mg/ha) for hyde land cells in country X glu X land type
# Original source: soil c for sage pot veg; veg c for sage pot veg; reference veg; country raster; new glu raster; hyde land area
# Source: https://github.com/JGCRI/moirai
# Column types: ciicnnnnnn
# ----------
iso,glu_code,land_type,c_type,weighted_average,median_value,min_value,max_value,q1_value,q3_value
mex,133,904,veg_c (below ground biomass),4,4,1,41,2,13
mex,133,905,soil_c (0-30 cms),84,80,50,140,70,90
mex,133,905,veg_c (above ground biomass),18,6,1,73,3,23
mex,133,905,veg_c (below ground biomass),6,2,1,26,1,8
mex,133,906,soil_c (0-30 cms),79,80,50,140,70,90
mex,133,906,veg_c (above ground biomass),6,5,1,58,3,18
mex,133,906,veg_c (below ground biomass),4,4,1,41,2,13
mex,133,907,soil_c (0-30 cms),82,80,50,140,70,90
mex,133,907,veg_c (above ground biomass),19,7,1,74,3,23
mex,133,907,veg_c (below ground biomass),6,2,1,25,1,8
mex,133,1001,soil_c (0-30 cms),96,80,60,430,70,110
mex,133,1001,veg_c (above ground biomass),14,11,2,85,4,30
mex,133,1001,veg_c (below ground biomass),5,4,1,31,2,11
mex,133,1002,soil_c (0-30 cms),91,80,60,430,70,110
mex,133,1002,veg_c (above ground biomass),18,10,2,81,4,28
mex,133,1002,veg_c (below ground biomass),8,5,1,36,2,13
mex,133,1003,soil_c (0-30 cms),100,80,60,430,70,110
mex,133,1003,veg_c (above ground biomass),11,11,2,81,4,29
mex,133,1003,veg_c (below ground biomass),5,5,1,35,2,12
mex,133,1005,soil_c (0-30 cms),76,80,60,430,70,110
mex,133,1005,veg_c (above ground biomass),22,11,2,88,4,31
mex,133,1005,veg_c (below ground biomass),7,4,1,28,1,10
mex,133,1006,soil_c (0-30 cms),96,80,60,430,70,110
mex,133,1006,veg_c (above ground biomass),9,11,2,81,4,29
mex,133,1006,veg_c (below ground biomass),4,5,1,35,2,12
mex,133,1007,soil_c (0-30 cms),85,80,60,430,70,110
mex,133,1007,veg_c (above ground biomass),16,11,2,86,4,30
mex,133,1007,veg_c (below ground biomass),6,4,1,31,2,11
mex,133,1101,soil_c (0-30 cms),86,80,70,130,80,100
mex,133,1101,veg_c (above ground biomass),5,3,1,55,3,25
mex,133,1101,veg_c (below ground biomass),9,6,2,94,4,42
mex,133,1102,soil_c (0-30 cms),84,80,70,130,80,100
mex,133,1102,veg_c (above ground biomass),10,4,1,63,3,28
mex,133,1102,veg_c (below ground biomass),14,5,2,87,4,39
mex,133,1103,soil_c (0-30 cms),97,80,70,130,80,100
mex,133,1103,veg_c (above ground biomass),25,4,1,71,3,32
mex,133,1103,veg_c (below ground biomass),27,5,2,78,4,35
mex,133,1104,soil_c (0-30 cms),99,80,70,130,80,100
mex,133,1104,veg_c (above ground biomass),26,4,1,71,3,32
mex,133,1104,veg_c (below ground biomass),28,5,2,78,4,35
mex,133,1106,soil_c (0-30 cms),99,80,70,130,80,100
mex,133,1106,veg_c (above ground biomass),26,4,1,71,3,32
mex,133,1106,veg_c (below ground biomass),28,5,2,78,4,35
mex,134,101,soil_c (0-30 cms),76,60,40,200,50,80
mex,134,101,veg_c (above ground biomass),18,6,1,76,4,24
mex,134,101,veg_c (below ground biomass),10,3,0,42,2,13
mex,134,102,soil_c (0-30 cms),64,60,40,200,50,80
mex,134,102,veg_c (above ground biomass),12,5,1,72,4,22
mex,134,102,veg_c (below ground biomass),8,3,0,47,2,15
mex,134,103,soil_c (0-30 cms),116,60,40,200,50,80
mex,134,103,veg_c (above ground biomass),28,6,1,81,4,25
mex,134,103,veg_c (below ground biomass),13,3,0,37,2,12
mex,134,104,soil_c (0-30 cms),127,60,40,200,50,80
mex,134,104,veg_c (above ground biomass),28,6,1,82,4,26
mex,134,104,veg_c (below ground biomass),13,3,0,36,2,11
mex,134,105,soil_c (0-30 cms),48,60,40,200,50,80
mex,134,105,veg_c (above ground biomass),12,6,1,80,4,25
mex,134,105,veg_c (below ground biomass),6,3,0,38,2,12
mex,134,106,soil_c (0-30 cms),127,60,40,200,50,80
mex,134,106,veg_c (above ground biomass),28,6,1,82,4,26
mex,134,106,veg_c (below ground biomass),13,3,0,36,2,11
mex,134,107,soil_c (0-30 cms),85,60,40,200,50,80
mex,134,107,veg_c (above ground biomass),26,6,1,79,4,25
mex,134,107,veg_c (below ground biomass),13,3,0,40,2,12
mex,134,201,soil_c (0-30 cms),89,70,40,170,60,80
mex,134,201,veg_c (above ground biomass),17,11,1,78,5,22
mex,134,201,veg_c (below ground biomass),10,7,0,47,3,13
mex,134,202,soil_c (0-30 cms),82,70,40,170,60,80
mex,134,202,veg_c (above ground biomass),17,12,1,82,5,24
mex,134,202,veg_c (below ground biomass),9,6,0,42,3,12
mex,134,203,soil_c (0-30 cms),87,70,40,170,60,80
mex,134,203,veg_c (above ground biomass),11,11,1,74,5,21
mex,134,203,veg_c (below ground biomass),8,7,0,50,3,14
mex,134,205,soil_c (0-30 cms),104,70,40,170,60,80
mex,134,205,veg_c (above ground biomass),20,12,1,81,5,23
mex,134,205,veg_c (below ground biomass),11,6,0,44,3,12
mex,134,206,soil_c (0-30 cms),61,70,40,170,60,80
mex,134,206,veg_c (above ground biomass),9,12,1,80,5,23
mex,134,206,veg_c (below ground biomass),5,6,0,45,3,13
mex,134,207,soil_c (0-30 cms),91,70,40,170,60,80
mex,134,207,veg_c (above ground biomass),14,10,1,71,5,20
mex,134,207,veg_c (below ground biomass),11,8,0,53,4,15
mex,134,401,soil_c (0-30 cms),79,80,60,240,70,100
mex,134,401,veg_c (above ground biomass),21,19,3,77,9,39
mex,134,401,veg_c (below ground biomass),9,8,1,33,4,17
mex,134,402,soil_c (0-30 cms),94,80,60,240,70,100
mex,134,402,veg_c (above ground biomass),32,20,3,78,9,40
mex,134,402,veg_c (below ground biomass),13,8,1,32,4,16
mex,134,403,soil_c (0-30 cms),100,80,60,240,70,100
mex,134,403,veg_c (above ground biomass),68,21,4,84,10,43
mex,134,403,veg_c (below ground biomass),21,7,1,26,3,13
mex,134,405,soil_c (0-30 cms),82,80,60,240,70,100
mex,134,405,veg_c (above ground biomass),30,19,3,76,9,39
mex,134,405,veg_c (below ground biomass),14,9,1,35,4,18
mex,134,701,soil_c (0-30 cms),101,80,50,160,70,110
mex,134,701,veg_c (above ground biomass),26,20,3,93,7,30
mex,134,701,veg_c (below ground biomass),12,9,1,44,3,14
mex,134,702,soil_c (0-30 cms),77,80,50,160,70,110
mex,134,702,veg_c (above ground biomass),19,19,3,91,7,29
mex,134,702,veg_c (below ground biomass),9,10,1,46,3,15
mex,134,703,soil_c (0-30 cms),135,80,50,160,70,110
mex,134,703,veg_c (above ground biomass),20,18,2,87,7,28
mex,134,703,veg_c (below ground biomass),12,10,1,50,4,16
mex,134,704,soil_c (0-30 cms),105,80,50,160,70,110
mex,134,704,veg_c (above ground biomass),16,17,2,79,6,25
mex,134,704,veg_c (below ground biomass),12,12,2,58,4,19
mex,134,705,soil_c (0-30 cms),101,80,50,160,70,110
mex,134,705,veg_c (above ground biomass),20,19,2,89,7,28
mex,134,705,veg_c (below ground biomass),11,10,1,48,4,15
mex,134,706,soil_c (0-30 cms),137,80,50,160,70,110
mex,134,706,veg_c (above ground biomass),23,19,3,91,7,29
mex,134,706,veg_c (below ground biomass),12,10,1,46,3,15
mex,134,707,soil_c (0-30 cms),96,80,50,160,70,110
mex,134,707,veg_c (above ground biomass),27,20,3,95,7,30
mex,134,707,veg_c (below ground biomass),12,9,1,43,3,14
mex,134,901,soil_c (0-30 cms),76,70,30,230,50,80
mex,134,901,veg_c (above ground biomass),10,4,0,75,1,12
mex,134,901,veg_c (below ground biomass),6,3,0,47,1,8
mex,134,902,soil_c (0-30 cms),74,70,30,230,50,80
mex,134,902,veg_c (above ground biomass),9,4,0,73,1,12
mex,134,902,veg_c (below ground biomass),6,3,0,50,1,8
mex,134,903,soil_c (0-30 cms),98,70,30,230,50,80
mex,134,903,veg_c (above ground biomass),8,4,0,78,2,13
mex,134,903,veg_c (below ground biomass),5,3,0,45,1,7
mex,134,904,soil_c (0-30 cms),107,70,30,230,50,80
mex,134,904,veg_c (above ground biomass),11,5,0,88,2,14
mex,134,904,veg_c (below ground biomass),4,2,0,35,1,6
mex,134,905,soil_c (0-30 cms),90,70,30,230,50,80
mex,134,905,veg_c (above ground biomass),8,4,0,77,2,12
mex,134,905,veg_c (below ground biomass),5,3,0,46,1,7
mex,134,906,soil_c (0-30 cms),113,70,30,230,50,80
mex,134,906,veg_c (above ground biomass),3,3,0,58,1,9
mex,134,906,veg_c (below ground biomass),3,4,0,65,1,11
mex,134,907,soil_c (0-30 cms),84,70,30,230,50,80
mex,134,907,veg_c (above ground biomass),8,5,0,82,2,13
mex,134,907,veg_c (below ground biomass),4,2,0,40,1,6
mex,134,1001,soil_c (0-30 cms),67,70,30,180,50,80
mex,134,1001,veg_c (above ground biomass),7,4,0,56,1,13
mex,134,1001,veg_c (below ground biomass),4,2,0,34,1,8
mex,134,1002,soil_c (0-30 cms),68,70,30,180,50,80
mex,134,1002,veg_c (above ground biomass),8,4,0,56,1,13
mex,134,1002,veg_c (below ground biomass),5,2,0,34,1,8
mex,134,1003,soil_c (0-30 cms),81,70,30,180,50,80
mex,134,1003,veg_c (above ground biomass),5,4,0,60,1,14
mex,134,1003,veg_c (below ground biomass),2,2,0,30,1,7
mex,134,1005,soil_c (0-30 cms),63,70,30,180,50,80
mex,134,1005,veg_c (above ground biomass),2,2,0,27,1,6
mex,134,1005,veg_c (below ground biomass),4,5,0,63,2,15
mex,134,1006,soil_c (0-30 cms),107,70,30,180,50,80
mex,134,1006,veg_c (above ground biomass),4,4,0,52,1,12
mex,134,1006,veg_c (below ground biomass),3,3,0,38,1,9
mex,134,1007,soil_c (0-30 cms),62,70,30,180,50,80
mex,134,1007,veg_c (above ground biomass),2,2,0,25,1,6
mex,134,1007,veg_c (below ground biomass),6,5,0,66,2,15
mex,134,1101,soil_c (0-30 cms),76,70,40,210,60,90
mex,134,1101,veg_c (above ground biomass),10,11,0,59,4,25
mex,134,1101,veg_c (below ground biomass),17,18,0,98,6,42
mex,134,1102,soil_c (0-30 cms),77,70,40,210,60,90
mex,134,1102,veg_c (above ground biomass),16,12,0,63,4,27
mex,134,1102,veg_c (below ground biomass),23,18,0,93,6,40
mex,134,1103,soil_c (0-30 cms),89,70,40,210,60,90
mex,134,1103,veg_c (above ground biomass),15,13,0,69,4,30
mex,134,1103,veg_c (below ground biomass),19,16,0,87,5,38
mex,134,1104,soil_c (0-30 cms),100,70,40,210,60,90
mex,134,1104,veg_c (above ground biomass),14,11,0,61,4,26
mex,134,1104,veg_c (below ground biomass),23,18,0,96,6,41
mex,134,1105,soil_c (0-30 cms),76,70,40,210,60,90
mex,134,1105,veg_c (above ground biomass),18,13,0,71,4,31
mex,134,1105,veg_c (below ground biomass),21,16,0,86,5,37
mex,134,1106,soil_c (0-30 cms),72,70,40,210,60,90
mex,134,1106,veg_c (above ground biomass),9,11,0,58,4,25
mex,134,1106,veg_c (below ground biomass),16,19,0,99,6,43
mex,134,1107,soil_c (0-30 cms),71,70,40,210,60,90
mex,134,1107,veg_c (above ground biomass),14,13,0,69,4,30
mex,134,1107,veg_c (below ground biomass),17,17,0,88,5,38
mex,134,1201,soil_c (0-30 cms),81,70,40,170,60,80
mex,134,1201,veg_c (above ground biomass),3,1,0,61,0,1
mex,134,1201,veg_c (below ground biomass),1,0,0,33,0,1
mex,134,1202,soil_c (0-30 cms),77,70,40,170,60,80
mex,134,1202,veg_c (above ground biomass),3,1,0,59,0,1
mex,134,1202,veg_c (below ground biomass),2,0,0,35,0,1
mex,134,1203,soil_c (0-30 cms),100,70,40,170,60,80
mex,134,1203,veg_c (above ground biomass),4,1,0,64,0,1
mex,134,1203,veg_c (below ground biomass),2,0,0,30,0,1
mex,134,1204,soil_c (0-30 cms),149,70,40,170,60,80
mex,134,1204,veg_c (above ground biomass),8,1,0,62,0,1
mex,134,1204,veg_c (below ground biomass),4,0,0,32,0,1
mex,134,1205,soil_c (0-30 cms),114,70,40,170,60,80
mex,134,1205,veg_c (above ground biomass),5,1,0,48,0,1
mex,134,1205,veg_c (below ground biomass),5,1,0,46,0,1
mex,134,1206,soil_c (0-30 cms),127,70,40,170,60,80
mex,134,1206,veg_c (above ground biomass),3,1,0,55,0,1
mex,134,1206,veg_c (below ground biomass),2,0,0,39,0,1
mex,134,1207,soil_c (0-30 cms),89,70,40,170,60,80
mex,134,1207,veg_c (above ground biomass),3,1,0,53,0,1
mex,134,1207,veg_c (below ground biomass),3,1,0,41,0,1
mex,134,1301,soil_c (0-30 cms),63,60,50,100,60,70
mex,134,1301,veg_c (above ground biomass),3,2,0,14,1,3
mex,134,1301,veg_c (below ground biomass),2,1,0,9,1,2
mex,134,1302,soil_c (0-30 cms),63,60,50,100,60,70
mex,134,1302,veg_c (above ground biomass),3,2,0,14,1,3
mex,134,1302,veg_c (below ground biomass),2,1,0,9,1,2
mex,135,101,soil_c (0-30 cms),104,80,50,310,70,100
mex,135,101,veg_c (above ground biomass),48,30,1,117,13,64
mex,135,101,veg_c (below ground biomass),13,8,0,32,4,17
mex,135,102,soil_c (0-30 cms),102,80,50,310,70,100
mex,135,102,veg_c (above ground biomass),45,30,1,117,13,64
mex,135,102,veg_c (below ground biomass),12,8,0,32,3,17
mex,135,103,soil_c (0-30 cms),111,80,50,310,70,100
mex,135,103,veg_c (above ground biomass),29,30,1,115,13,63
mex,135,103,veg_c (below ground biomass),9,9,0,34,4,18
mex,135,105,soil_c (0-30 cms),111,80,50,310,70,100
mex,135,105,veg_c (above ground biomass),37,30,1,116,13,63
mex,135,105,veg_c (below ground biomass),10,8,0,32,4,18
mex,135,106,soil_c (0-30 cms),111,80,50,310,70,100
mex,135,106,veg_c (above ground biomass),29,30,1,115,13,63
mex,135,106,veg_c (below ground biomass),9,9,0,34,4,18
mex,135,107,soil_c (0-30 cms),133,80,50,310,70,100
mex,135,107,veg_c (above ground biomass),57,30,1,117,13,64
mex,135,107,veg_c (below ground biomass),15,8,0,32,3,17
mex,135,201,soil_c (0-30 cms),63,60,60,70,60,70
mex,135,201,veg_c (above ground biomass),29,30,6,46,20,37
mex,135,201,veg_c (below ground biomass),8,9,2,13,6,11
mex,135,202,soil_c (0-30 cms),63,60,60,70,60,70
mex,135,202,veg_c (above ground biomass),29,30,6,46,20,37
mex,135,202,veg_c (below ground biomass),8,9,2,13,6,11
mex,136,101,soil_c (0-30 cms),89,80,40,340,70,100
mex,136,101,veg_c (above ground biomass),35,31,0,106,15,53
mex,136,101,veg_c (below ground biomass),11,10,0,32,5,16
mex,136,102,soil_c (0-30 cms),90,80,40,340,70,100
mex,136,102,veg_c (above ground biomass),37,32,0,108,16,54
mex,136,102,veg_c (below ground biomass),10,9,0,31,4,15
mex,136,103,soil_c (0-30 cms),103,80,40,340,70,100
mex,136,103,veg_c (above ground biomass),35,32,0,108,16,54
mex,136,103,veg_c (below ground biomass),10,9,0,30,4,15
mex,136,104,soil_c (0-30 cms),103,80,40,340,70,100
mex,136,104,veg_c (above ground biomass),16,31,0,105,15,52
mex,136,104,veg_c (below ground biomass),5,10,0,34,5,17
mex,136,105,soil_c (0-30 cms),93,80,40,340,70,100
mex,136,105,veg_c (above ground biomass),47,32,0,109,16,54
mex,136,105,veg_c (below ground biomass),13,9,0,29,4,15
mex,136,106,soil_c (0-30 cms),95,80,40,340,70,100
mex,136,106,veg_c (above ground biomass),48,32,0,110,16,54
mex,136,106,veg_c (below ground biomass),13,9,0,29,4,15
mex,136,107,soil_c (0-30 cms),97,80,40,340,70,100
mex,136,107,veg_c (above ground biomass),41,32,0,109,16,54
mex,136,107,veg_c (below ground biomass),12,9,0,30,4,15
mex,136,201,soil_c (0-30 cms),101,70,40,190,60,90
mex,136,201,veg_c (above ground biomass),24,17,0,108,6,35
mex,136,201,veg_c (below ground biomass),12,8,0,52,3,17
mex,136,202,soil_c (0-30 cms),86,70,40,190,60,90
mex,136,202,veg_c (above ground biomass),23,17,0,108,6,35
mex,136,202,veg_c (below ground biomass),11,8,0,52,3,17
mex,136,203,soil_c (0-30 cms),70,70,40,190,60,90
mex,136,203,veg_c (above ground biomass),33,18,0,116,7,38
mex,136,203,veg_c (below ground biomass),12,7,0,44,2,14
mex,136,205,soil_c (0-30 cms),71,70,40,190,60,90
mex,136,205,veg_c (above ground biomass),25,18,0,117,7,38
mex,136,205,veg_c (below ground biomass),9,7,0,43,2,14
mex,136,206,soil_c (0-30 cms),71,70,40,190,60,90
mex,136,206,veg_c (above ground biomass),35,18,0,116,7,38
mex,136,206,veg_c (below ground biomass),13,7,0,44,3,15
mex,136,207,soil_c (0-30 cms),77,70,40,190,60,90
mex,136,207,veg_c (above ground biomass),20,16,0,105,6,34
mex,136,207,veg_c (below ground biomass),11,9,0,55,3,18
mex,136,401,soil_c (0-30 cms),83,80,70,100,80,90
mex,136,401,veg_c (above ground biomass),24,23,12,49,17,29
mex,136,401,veg_c (below ground biomass),18,17,9,38,13,22
mex,136,402,soil_c (0-30 cms),83,80,70,100,80,90
mex,136,402,veg_c (above ground biomass),24,23,12,49,17,29
mex,136,402,veg_c (below ground biomass),18,17,9,38,13,22
mex,136,701,soil_c (0-30 cms),88,90,50,170,70,100
mex,136,701,veg_c (above ground biomass),21,17,1,53,9,43
mex,136,701,veg_c (below ground biomass),12,9,1,29,5,24
mex,136,702,soil_c (0-30 cms),77,90,50,170,70,100
mex,136,702,veg_c (above ground biomass),20,17,2,55,9,44
mex,136,702,veg_c (below ground biomass),10,9,1,28,5,22
mex,136,703,soil_c (0-30 cms),83,90,50,170,70,100
mex,136,703,veg_c (above ground biomass),29,20,2,61,10,50
mex,136,703,veg_c (below ground biomass),10,7,1,21,4,17
mex,136,705,soil_c (0-30 cms),83,90,50,170,70,100
mex,136,705,veg_c (above ground biomass),28,19,2,61,10,50
mex,136,705,veg_c (below ground biomass),10,7,1,21,4,17
mex,136,707,soil_c (0-30 cms),60,90,50,170,70,100
mex,136,707,veg_c (above ground biomass),12,21,2,65,11,53
mex,136,707,veg_c (below ground biomass),3,6,0,17,3,14
mex,136,901,soil_c (0-30 cms),115,80,50,190,60,120
mex,136,901,veg_c (above ground biomass),2,2,1,19,1,3
mex,136,901,veg_c (below ground biomass),5,5,2,43,3,7
mex,136,902,soil_c (0-30 cms),84,80,50,190,60,120
mex,136,902,veg_c (above ground biomass),2,2,1,19,1,3
mex,136,902,veg_c (below ground biomass),5,5,2,43,3,7
mex,136,1001,soil_c (0-30 cms),82,70,50,330,60,100
mex,136,1001,veg_c (above ground biomass),5,3,0,39,3,16
mex,136,1001,veg_c (below ground biomass),5,3,1,40,3,16
mex,136,1002,soil_c (0-30 cms),84,70,50,330,60,100
mex,136,1002,veg_c (above ground biomass),9,4,1,47,3,19
mex,136,1002,veg_c (below ground biomass),6,2,0,31,2,12
mex,136,1003,soil_c (0-30 cms),73,70,50,330,60,100
mex,136,1003,veg_c (above ground biomass),11,4,1,56,4,22
mex,136,1003,veg_c (below ground biomass),5,2,0,22,2,9
mex,136,1004,soil_c (0-30 cms),74,70,50,330,60,100
mex,136,1004,veg_c (above ground biomass),3,4,1,54,4,21
mex,136,1004,veg_c (below ground biomass),1,2,0,25,2,10
mex,136,1005,soil_c (0-30 cms),79,70,50,330,60,100
mex,136,1005,veg_c (above ground biomass),14,4,1,56,4,22
mex,136,1005,veg_c (below ground biomass),6,2,0,22,2,9
mex,136,1006,soil_c (0-30 cms),61,70,50,330,60,100
mex,136,1006,veg_c (above ground biomass),2,3,0,35,2,14
mex,136,1006,veg_c (below ground biomass),3,3,1,43,3,17
mex,136,1007,soil_c (0-30 cms),66,70,50,330,60,100
mex,136,1007,veg_c (above ground biomass),2,2,0,24,2,10
mex,136,1007,veg_c (below ground biomass),5,4,1,54,4,22
mex,136,1101,soil_c (0-30 cms),96,80,50,160,70,100
mex,136,1101,veg_c (above ground biomass),17,10,1,76,4,26
mex,136,1101,veg_c (below ground biomass),24,15,1,108,6,37
mex,136,1102,soil_c (0-30 cms),78,80,50,160,70,100
mex,136,1102,veg_c (above ground biomass),13,10,1,73,4,25
mex,136,1102,veg_c (below ground biomass),21,15,1,112,6,38
mex,136,1103,soil_c (0-30 cms),75,80,50,160,70,100
mex,136,1103,veg_c (above ground biomass),12,9,1,64,4,22
mex,136,1103,veg_c (below ground biomass),22,17,1,121,7,41
mex,136,1105,soil_c (0-30 cms),47,80,50,160,70,100
mex,136,1105,veg_c (above ground biomass),7,10,1,72,4,25
mex,136,1105,veg_c (below ground biomass),11,15,1,112,6,38
mex,136,1106,soil_c (0-30 cms),80,80,50,160,70,100
mex,136,1106,veg_c (above ground biomass),13,9,1,67,4,23
mex,136,1106,veg_c (below ground biomass),22,16,1,118,6,40
mex,136,1107,soil_c (0-30 cms),93,80,50,160,70,100
mex,136,1107,veg_c (above ground biomass),15,10,1,73,4,25
mex,136,1107,veg_c (below ground biomass),23,15,1,112,6,38
mex,136,1201,soil_c (0-30 cms),67,80,60,80,60,80
mex,136,1201,veg_c (above ground biomass),1,0,1,11,0,1
mex,136,1201,veg_c (below ground biomass),2,1,1,22,1,3
mex,136,1202,soil_c (0-30 cms),74,80,60,80,60,80
mex,136,1202,veg_c (above ground biomass),3,0,0,8,0,1
mex,136,1202,veg_c (below ground biomass),8,1,1,25,1,3
mex,136,1205,soil_c (0-30 cms),65,80,60,80,60,80
mex,136,1205,veg_c (above ground biomass),1,0,1,14,0,2
mex,136,1205,veg_c (below ground biomass),2,1,1,19,1,2
mex,136,1207,soil_c (0-30 cms),65,80,60,80,60,80
mex,136,1207,veg_c (above ground biomass),1,0,1,14,0,2
mex,136,1207,veg_c (below ground biomass),2,1,1,19,1,2
mex,217,401,soil_c (0-30 cms),32,30,20,70,30,40
mex,217,401,veg_c (above ground biomass),3,2,1,31,2,7
mex,217,401,veg_c (below ground biomass),5,3,2,52,3,12
mex,217,402,soil_c (0-30 cms),36,30,20,70,30,40
mex,217,402,veg_c (above ground biomass),7,3,1,42,2,10
mex,217,402,veg_c (below ground biomass),7,3,1,41,2,10
mex,217,403,soil_c (0-30 cms),38,30,20,70,30,40
mex,217,403,veg_c (above ground biomass),3,2,1,29,1,7
mex,217,403,veg_c (below ground biomass),5,4,2,54,3,13
mex,217,404,soil_c (0-30 cms),38,30,20,70,30,40
mex,217,404,veg_c (above ground biomass),3,2,1,29,1,7
mex,217,404,veg_c (below ground biomass),5,4,2,54,3,13
mex,217,405,soil_c (0-30 cms),38,30,20,70,30,40
mex,217,405,veg_c (above ground biomass),3,2,1,29,1,7
mex,217,405,veg_c (below ground biomass),5,4,2,54,3,13
mex,217,501,soil_c (0-30 cms),21,20,20,30,20,20
mex,217,501,veg_c (above ground biomass),1,1,1,1,1,1
mex,217,501,veg_c (below ground biomass),3,3,3,3,3,3
mex,217,502,soil_c (0-30 cms),21,20,20,30,20,20
mex,217,502,veg_c (above ground biomass),1,1,1,1,1,1
mex,217,502,veg_c (below ground biomass),3,3,3,3,3,3
mex,217,503,soil_c (0-30 cms),21,20,20,30,20,20
mex,217,503,veg_c (above ground biomass),1,1,1,1,1,1
mex,217,503,veg_c (below ground biomass),3,3,3,3,3,3
mex,217,505,soil_c (0-30 cms),21,20,20,30,20,20
mex,217,505,veg_c (above ground biomass),1,1,1,1,1,1
mex,217,505,veg_c (below ground biomass),3,3,3,3,3,3
mex,217,506,soil_c (0-30 cms),21,20,20,30,20,20
mex,217,506,veg_c (above ground biomass),1,1,1,1,1,1
mex,217,506,veg_c (below ground biomass),3,3,3,3,3,3
mex,217,507,soil_c (0-30 cms),21,20,20,30,20,20
mex,217,507,veg_c (above ground biomass),1,1,1,1,1,1
mex,217,507,veg_c (below ground biomass),3,3,3,3,3,3
mex,217,1101,soil_c (0-30 cms),49,40,20,110,30,60
mex,217,1101,veg_c (above ground biomass),7,3,0,43,2,13
mex,217,1101,veg_c (below ground biomass),16,6,0,91,4,27
mex,217,1102,soil_c (0-30 cms),45,40,20,110,30,60
mex,217,1102,veg_c (above ground biomass),7,3,0,44,2,13
mex,217,1102,veg_c (below ground biomass),15,6,0,90,4,27
mex,217,1103,soil_c (0-30 cms),49,40,20,110,30,60
mex,217,1103,veg_c (above ground biomass),6,3,0,41,2,12
mex,217,1103,veg_c (below ground biomass),12,6,0,93,4,28
mex,217,1104,soil_c (0-30 cms),49,40,20,110,30,60
mex,217,1104,veg_c (above ground biomass),6,3,0,41,2,12
mex,217,1104,veg_c (below ground biomass),13,6,0,93,4,28
mex,217,1105,soil_c (0-30 cms),43,40,20,110,30,60
mex,217,1105,veg_c (above ground biomass),5,3,0,42,2,13
mex,217,1105,veg_c (below ground biomass),12,6,0,92,4,27
mex,217,1106,soil_c (0-30 cms),51,40,20,110,30,60
mex,217,1106,veg_c (above ground biomass),6,3,0,41,2,12
mex,217,1106,veg_c (below ground biomass),13,6,0,93,4,28
mex,217,1201,soil_c (0-30 cms),25,20,10,240,20,30
