# File: EIA_860_generators_retired_2016.csv
# Title: EIA 2016 Form EIA-860 Data - Schedule 3; 'Generator Data' (Retired & Canceled Units Only)
# Unit: MW
# Comments: Selected columns from original form
# Source: https://www.eia.gov/electricity/data/eia860/
# Column types: cicccccinni 
# ----------
State,Plant.Code,Generator.ID,Status,Technology,Prime.Mover,Energy.Source.1,Operating.Year,Nameplate.Capacity..MW.,Summer.Capacity..MW.,Retirement.Year
FL,7302,5,IP,Natural Gas Fired Combined Cycle,CC,NG,,517,461,
FL,7302,6,IP,Natural Gas Fired Combined Cycle,CC,NG,,517,461,
MO,7304,IC10,RE,Natural Gas Internal Combustion Engine,IC,NG,1991,3.5,3.5,2016
MO,7304,IC9,RE,Natural Gas Internal Combustion Engine,IC,NG,1991,3.5,3.5,2016
MN,7376,1,RE,Petroleum Liquids,IC,DFO,1994,1.6,1.6,2015
MN,7377,1,RE,Petroleum Liquids,GT,DFO,1993,1.8,1.8,2008
MN,7377,2,RE,Petroleum Liquids,GT,DFO,1993,1.8,1.8,2008
FL,7380,1,IP,Petroleum Liquids,CA,DFO,,300,260,
FL,7380,2,IP,Petroleum Liquids,CT,DFO,,193,153,
FL,7380,PW9,IP,Natural Gas Fired Combined Cycle,CT,NG,,62,54,
MN,7415,1,RE,Petroleum Liquids,IC,DFO,1936,0.1,0.2,2002
MN,7415,2,RE,Petroleum Liquids,IC,DFO,1936,0.3,0.3,2002
MN,7415,3,RE,Petroleum Liquids,IC,DFO,1939,0.6,0.5,2002
MN,7415,4,RE,Petroleum Liquids,IC,DFO,1948,1,0.8,2002
KS,7432,1,RE,Petroleum Liquids,IC,DFO,1986,1.1,0.6,2005
KS,7432,2,RE,Petroleum Liquids,IC,DFO,1986,1.1,0.6,2005
KS,7432,3,RE,Petroleum Liquids,IC,DFO,1986,1.1,0.6,2005
AK,7437,2,RE,Petroleum Liquids,IC,DFO,1990,0.8,0.7,2013
AK,7437,3,RE,Petroleum Liquids,IC,DFO,1990,0.8,0.7,2009
AK,7437,4,RE,Petroleum Liquids,IC,DFO,1990,0.8,0.7,2003
AK,7437,5,RE,Petroleum Liquids,IC,DFO,1990,0.8,0.7,2008
AK,7437,6,RE,Petroleum Liquids,IC,DFO,2013,0.5,0.5,2016
AK,7437,6A,RE,Petroleum Liquids,IC,DFO,1997,0.4,0.4,2008
VA,7440,V9,RE,Petroleum Liquids,IC,DFO,1990,1.6,1.5,2007
AK,7462,1,RE,Petroleum Liquids,IC,DFO,1975,0.4,0.4,2008
AK,7463,1,RE,Petroleum Liquids,IC,DFO,1977,0.6,0.6,2012
AK,7463,3,RE,Petroleum Liquids,IC,DFO,1991,0.8,0.5,2012
AK,7464,1,RE,Petroleum Liquids,IC,DFO,1984,0.6,0.6,2012
AK,7466,1,RE,Petroleum Liquids,IC,DFO,1970,0.5,0.5,1999
AK,7466,2,RE,Petroleum Liquids,IC,DFO,1970,0.5,0.5,1999
AK,7466,3,RE,Petroleum Liquids,IC,DFO,1955,0.1,0.1,1999
AK,7466,4,RE,Petroleum Liquids,IC,DFO,1977,0.3,0.3,1999
NE,7469,FM4,RE,Petroleum Liquids,IC,DFO,1948,0.6,0.5,2005
MO,7470,3,RE,Petroleum Liquids,IC,DFO,1959,1.2,1.2,2006
MO,7470,4,RE,Petroleum Liquids,IC,DFO,1995,0.4,0.4,2006
SC,7480,3,IP,Natural Gas Fired Combustion Turbine,GT,NG,,4.8,4.2,
SC,7480,4,IP,Natural Gas Fired Combustion Turbine,GT,NG,,4.8,4.2,
AK,7482,PG1,RE,Petroleum Liquids,IC,DFO,1986,0.2,0.2,2003
AK,7484,PG4A,RE,Petroleum Liquids,IC,DFO,1999,0.4,0.4,2012
AK,7485,PG1,RE,Petroleum Liquids,IC,DFO,1987,0.3,0.3,2013
AK,7485,PG2,RE,Petroleum Liquids,IC,DFO,1987,0.3,0.3,2013
AK,7485,PG3,RE,Petroleum Liquids,IC,DFO,1987,0.3,0.3,2008
AK,7485,PG4,RE,Petroleum Liquids,IC,DFO,1992,0.4,0.4,2008
AK,7485,PG5,RE,Petroleum Liquids,IC,DFO,1980,0.2,0.2,2008
AK,7486,PG1A,RE,Petroleum Liquids,IC,DFO,2000,0.3,0.3,2013
AK,7486,PG2A,RE,Petroleum Liquids,IC,DFO,2000,0.3,0.3,2013
AK,7486,PG3,RE,Petroleum Liquids,IC,DFO,1990,0.2,0.2,2000
AK,7486,PG3A,RE,Petroleum Liquids,IC,DFO,2002,0.3,0.3,2013
AK,7486,PG4,RE,Petroleum Liquids,IC,DFO,1990,0.2,0.2,2002
AK,7486,PG4A,RE,Petroleum Liquids,IC,DFO,2002,0.3,0.3,2013
AK,7486,PG5,RE,Petroleum Liquids,IC,DFO,2002,0.3,0.3,2013
AK,7486,PG6,RE,Petroleum Liquids,IC,DFO,2002,0.3,0.3,2013
AK,7487,4,RE,Petroleum Liquids,IC,DFO,1994,0.1,0.1,2010
AK,7487,5,RE,Petroleum Liquids,IC,DFO,1994,0.1,0.1,2003
AK,7488,PG4,RE,Petroleum Liquids,IC,DFO,1988,0.3,0.3,2003
MA,7501,1,RE,Onshore Wind Turbine,WT,WND,1984,0.3,0.3,2003
AK,7502,1,RE,Petroleum Liquids,IC,DFO,1985,0.3,0.3,2011
AK,7502,2,RE,Petroleum Liquids,IC,DFO,1987,0.3,0.3,2011
AK,7502,3,RE,Petroleum Liquids,IC,DFO,1986,0.6,0.5,2011
AK,7502,4,RE,Petroleum Liquids,IC,DFO,1986,0.9,0.7,2011
AK,7502,5,RE,Petroleum Liquids,IC,DFO,1985,0.6,0.5,2011
AK,7502,6,RE,Petroleum Liquids,IC,DFO,1985,1.4,1.2,2011
WV,7537,1,RE,Conventional Steam Coal,ST,WC,1992,80,74,2012
NC,7539,10,IP,Natural Gas Fired Combined Cycle,CA,NG,,160,160,
NC,7539,11,IP,Natural Gas Fired Combined Cycle,CT,NG,,195,167,
NC,7539,12,IP,Natural Gas Fired Combined Cycle,CC,NG,,195,183,
NC,7539,4,IP,Natural Gas Fired Combined Cycle,CT,NG,,195,167,
NC,7539,5,IP,Natural Gas Fired Combined Cycle,CA,NG,,160,162,
NC,7539,6,IP,Natural Gas Fired Combined Cycle,CT,NG,,195,167,
NC,7539,7,IP,Natural Gas Fired Combined Cycle,CC,NG,,612,483,
NC,7539,9,IP,Natural Gas Fired Combined Cycle,CT,NG,,195.3,155,
NC,7539,CCE1,IP,Natural Gas Fired Combined Cycle,CC,NG,,557,474,
NC,7539,CCW1,IP,Natural Gas Fired Combined Cycle,CC,NG,,278,237,
NC,7539,CT1,IP,Natural Gas Fired Combustion Turbine,GT,NG,,195,153,
NC,7539,CT2,IP,Natural Gas Fired Combustion Turbine,GT,NG,,195,153,
WI,7549,1,RE,Conventional Steam Coal,ST,SUB,1996,11,7,2016
WI,7602,1,RE,Petroleum Liquids,IC,DFO,1996,2,1.8,2011
WI,7602,2,RE,Petroleum Liquids,IC,DFO,1996,2,1.8,2011
WA,7627,1,RE,Wood/Wood Waste Biomass,ST,WDS,1996,42,36,2011
OH,7657,3,RE,Conventional Hydroelectric,HY,WAT,1992,1.4,1.3,2003
TX,7678,1,RE,All Other,OT,OTH,1964,13,13,2010
TX,7678,2,RE,All Other,ST,PUR,1979,37,26,2010
FL,7705,1,RE,Landfill Gas,IC,LFG,1997,3,3,2014
IA,7706,1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1992,19.7,15.8,2010
IA,7706,2,RE,Natural Gas Fired Combustion Turbine,GT,NG,1990,19.7,15.5,2010
IA,7706,3,RE,Natural Gas Fired Combustion Turbine,GT,NG,1990,19.7,12.2,2010
IA,7706,4,RE,Natural Gas Fired Combustion Turbine,GT,NG,1990,19.7,16.6,2010
AL,7708,2,IP,Natural Gas Fired Combined Cycle,CC,NG,,270,270,
AL,7710,CT4A,IP,Natural Gas Fired Combined Cycle,CT,NG,,203.1,203.1,
AL,7710,CT4B,IP,Natural Gas Fired Combined Cycle,CT,NG,,203.1,203.1,
AL,7710,ST4,IP,Natural Gas Fired Combined Cycle,CA,NG,,281.9,282,
GA,7711,1,IP,Natural Gas Fired Combined Cycle,CC,NG,,660,660,
GA,7712,1,IP,Natural Gas Fired Combustion Turbine,GT,NG,,570,570,
GA,7713,1,IP,Natural Gas Fired Combustion Turbine,GT,NG,,930,930,
GA,7714,1,IP,Natural Gas Fired Combined Cycle,CC,NG,,570,570,
NC,7727,1,IP,Natural Gas Fired Combined Cycle,CC,NG,,211.8,162,
NC,7728,1,IP,Natural Gas Fired Combined Cycle,CC,NG,,612,480,
CO,7730,1,RE,Petroleum Liquids,IC,DFO,1998,1.5,1.1,2014
TX,7732,1,IP,Natural Gas Fired Combustion Turbine,GT,NG,,121,121,
FL,7738,1,IP,Petroleum Liquids,GT,DFO,,300,300,
FL,7738,GT1,IP,Petroleum Liquids,GT,DFO,,180,153,
FL,7738,GT2,IP,Petroleum Liquids,GT,DFO,,180,153,
FL,7738,GT3,IP,Petroleum Liquids,GT,DFO,,180,153,
FL,7738,GT4,IP,Petroleum Liquids,GT,DFO,,180,153,
FL,7738,GT5,IP,Petroleum Liquids,GT,DFO,,180,153,
FL,7738,GT6,IP,Petroleum Liquids,GT,DFO,,180,153,
FL,7738,GT7,IP,Petroleum Liquids,GT,DFO,,180,153,
FL,7744,1,IP,Natural Gas Fired Combined Cycle,CC,NG,,448,448,
FL,7744,2,IP,Natural Gas Fired Combined Cycle,CC,NG,,448,448,
MO,7749,2,IP,Natural Gas Fired Combustion Turbine,GT,NG,,108,104,
UT,7767,7,RE,Petroleum Liquids,IC,DFO,1999,1.7,1.5,2010
HI,7769,Jan-81,RE,Onshore Wind Turbine,WT,WND,1985,1.6,1.6,2010
HI,7769,8211,RE,Onshore Wind Turbine,WT,WND,1985,0.6,0.6,2010
NE,7771,1,RE,Onshore Wind Turbine,WT,WND,1998,0.7,0.7,2007
NE,7771,2,RE,Onshore Wind Turbine,WT,WND,1998,0.7,0.7,2007
UT,7790,2,IP,Conventional Steam Coal,ST,WC,,110,86,
VA,7797,DOM3,IP,Petroleum Liquids,IC,DFO,,1.8,1.6,
VA,7797,DOM4,IP,Petroleum Liquids,IC,DFO,,1.8,1.6,
VA,7797,LOM4,IP,Petroleum Liquids,IC,DFO,,1.8,1.6,
WI,7810,2A,RE,Petroleum Liquids,IC,DFO,1973,1.1,1.1,2003
WI,7810,4,RE,Petroleum Liquids,IC,DFO,1989,1.1,1.1,2003
WA,7832,6,IP,Landfill Gas,IC,LFG,,2.1,2.1,
SC,7834,CT4B,IP,Natural Gas Fired Combustion Turbine,GT,NG,,170,146,
SC,7834,CT5B,IP,Natural Gas Fired Combined Cycle,CT,NG,,170,146,
SC,7834,ST5S,IP,Natural Gas Fired Combined Cycle,CA,NG,,190,160,
MD,7835,5,IP,Natural Gas Fired Combustion Turbine,GT,NG,,,,
MD,7835,6,IP,Natural Gas Fired Combustion Turbine,GT,NG,,1,,
VA,7836,4,IP,Natural Gas Fired Combustion Turbine,GT,NG,,195.5,195.5,
WI,7863,3,IP,Natural Gas Fired Combustion Turbine,GT,NG,,35.5,35.5,
WI,7863,4,IP,Natural Gas Fired Combustion Turbine,GT,NG,,35.5,35.5,
WA,7867,6,RE,Conventional Hydroelectric,HY,WAT,1910,9.8,13.9,2010
FL,7873,3A,IP,Natural Gas Fired Combustion Turbine,GT,NG,,189.9,160,
FL,7873,3B,IP,Natural Gas Fired Combustion Turbine,GT,NG,,189.9,160,
FL,7873,7,IP,Natural Gas Fired Combustion Turbine,GT,NG,,62,56,
FL,7873,8,IP,Natural Gas Fired Combustion Turbine,GT,NG,,62,56,
MS,7875,1,CN,Natural Gas Fired Combustion Turbine,GT,NG,,360,360,
AL,7876,1,IP,Natural Gas Fired Combined Cycle,CT,NG,,300,300,
AL,7877,1,IP,Natural Gas Fired Combined Cycle,CC,NG,,200,200,
GA,7879,1,IP,Natural Gas Fired Combined Cycle,CT,NG,,170.9,162,
GA,7880,1,IP,Natural Gas Fired Combined Cycle,CT,NG,,170.9,162,
GA,7881,1,IP,Natural Gas Fired Combined Cycle,CT,NG,,170.9,162,
WI,7882,1,RE,Onshore Wind Turbine,WT,WND,1998,1.2,0.1,2012
FL,7889,1,IP,Natural Gas Fired Combustion Turbine,GT,NG,,195,150,
FL,7890,CC1,IP,Natural Gas Fired Combined Cycle,CC,NG,,290,153,
FL,7890,CC2,IP,Natural Gas Fired Combined Cycle,CC,NG,,290,153,
FL,7890,GT1,IP,Petroleum Liquids,GT,DFO,,193,153,
FL,7890,GT2,IP,Petroleum Liquids,GT,DFO,,193,153,
FL,7890,GT3,IP,Petroleum Liquids,GT,DFO,,193,153,
FL,7893,1,IP,Natural Gas Fired Combined Cycle,CC,NG,,429,324,
FL,7893,2,IP,Natural Gas Fired Combined Cycle,CC,NG,,429,324,
FL,7893,3,IP,Natural Gas Fired Combined Cycle,CC,NG,,429,394,
KY,7894,1,IP,Natural Gas Fired Combustion Turbine,GT,NG,,181,148,
KY,7894,2,IP,Natural Gas Fired Combustion Turbine,GT,NG,,181,148,
KY,7894,3,IP,Natural Gas Fired Combustion Turbine,GT,NG,,181,148,
KY,7894,4,IP,Natural Gas Fired Combustion Turbine,GT,NG,,185,160,
KY,7894,5,IP,Natural Gas Fired Combustion Turbine,GT,NG,,185,160,
KY,7894,6,IP,Natural Gas Fired Combustion Turbine,GT,NG,,185,150,
KY,7894,7,IP,Natural Gas Fired Combustion Turbine,GT,NG,,185,150,
KY,7894,8,IP,Natural Gas Fired Combustion Turbine,GT,NG,,185,160,
AL,7897,3,IP,Natural Gas Fired Combined Cycle,CC,NG,,615,615,
AL,7897,4,IP,Natural Gas Fired Combined Cycle,CC,NG,,615,615,
KS,7928,2,IP,Natural Gas Fired Combustion Turbine,GT,NG,,91.3,69.6,
KS,7928,3,IP,Natural Gas Fired Combustion Turbine,GT,NG,,91.3,69.6,
KS,7928,4,IP,Natural Gas Fired Combustion Turbine,GT,NG,,91.3,69.6,
KS,7928,5,IP,Natural Gas Fired Combustion Turbine,GT,NG,,91.3,69.6,
KS,7928,6,IP,Natural Gas Fired Combustion Turbine,GT,NG,,91.3,69.6,
KS,7928,7,IP,Natural Gas Fired Combustion Turbine,GT,NG,,91.3,69.6,
KS,7928,8,IP,Natural Gas Fired Combustion Turbine,GT,NG,,91.3,69.6,
CO,7937,30,RE,Onshore Wind Turbine,WT,WND,2001,9.9,9.9,2015
CO,7937,8,RE,Onshore Wind Turbine,WT,WND,1999,16.6,15.4,2015
CA,7942,1,RE,Conventional Hydroelectric,HY,WAT,2001,3.3,,2009
CA,7942,5,RE,Conventional Hydroelectric,HY,WAT,2001,3.3,,2009
CA,7942,9,RE,Conventional Hydroelectric,HY,WAT,2001,3.3,,2009
TN,7950,1,IP,Natural Gas Fired Combined Cycle,CC,NG,,170,170,
TN,7950,2,IP,Natural Gas Fired Combined Cycle,CC,NG,,170,170,
TN,7950,3,IP,Natural Gas Fired Combined Cycle,CC,NG,,170,170,
SD,7956,1,IP,Natural Gas Fired Combustion Turbine,GT,NG,,28,24,
SD,7956,2,IP,Natural Gas Fired Combustion Turbine,GT,NG,,28,24,
SC,7957,CT2A,IP,Natural Gas Fired Combined Cycle,CT,NG,,165,146,
SC,7957,CT2B,IP,Natural Gas Fired Combined Cycle,CT,NG,,165,146,
SC,7957,ST1S,IP,Natural Gas Fired Combined Cycle,CA,NG,,190,160,
SC,7958,HG4,IP,Landfill Gas,IC,LFG,,1.1,1.1,
FL,7963,1,RE,Landfill Gas,IC,LFG,2003,0.8,0.7,2008
FL,7963,2,RE,Landfill Gas,IC,LFG,2003,0.8,0.7,2008
FL,7963,3,RE,Landfill Gas,IC,LFG,2003,0.8,0.7,2008
GA,7968,1,IP,Natural Gas Fired Combustion Turbine,GT,NG,,180,155,
GA,7968,2,IP,Natural Gas Fired Combustion Turbine,GT,NG,,180,155,
GA,7968,3,IP,Natural Gas Fired Combustion Turbine,GT,NG,,153,155,
MI,7970,1,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2012
MI,7970,2,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2012
MI,7970,3,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2012
MI,7970,4,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2012
MI,7970,5,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2012
MI,7970,6,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2012
MI,7970,7,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2012
MI,7970,8,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2012
MI,7970,9,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2012
IA,7971,1,RE,Petroleum Liquids,IC,DFO,2001,2,,2001
IA,7971,2,RE,Petroleum Liquids,IC,DFO,2001,2,,2001
WA,7994,1,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
WA,7994,10,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
WA,7994,11,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
WA,7994,12,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
WA,7994,13,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
WA,7994,14,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
WA,7994,15,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
WA,7994,16,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
WA,7994,17,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
WA,7994,18,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
WA,7994,19,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
WA,7994,2,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
WA,7994,20,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
WA,7994,3,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
WA,7994,4,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
WA,7994,5,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
WA,7994,6,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
WA,7994,7,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
WA,7994,8,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
WA,7994,9,RE,Petroleum Liquids,IC,DFO,2001,1.6,1.8,2007
AZ,7998,TC1,RE,Landfill Gas,IC,LFG,2001,1,0.8,2015
AZ,7998,TC2,RE,Landfill Gas,IC,LFG,2001,1,0.8,2015
AZ,7998,TC3,RE,Landfill Gas,IC,LFG,2001,1,0.8,2015
AZ,7998,TC4,RE,Landfill Gas,IC,LFG,2001,1,0.8,2015
AZ,7998,TC5,RE,Landfill Gas,IC,LFG,2001,1,0.8,2015
MN,8014,7,IP,Petroleum Liquids,IC,DFO,,2.5,2.5,
MN,8014,8,IP,Petroleum Liquids,IC,DFO,,2.5,2.5,
,8017,,,,,,,,,
,8017,,,,,,,,,
WA,8021,E-1,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-10,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-11,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-12,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-13,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-14,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-15,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-16,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-17,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-18,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-19,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-2,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-20,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-21,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-22,RE,Petroleum Liquids,IC,DFO,2001,2,2,2001
WA,8021,E-23,RE,Petroleum Liquids,IC,DFO,2001,2,2,2001
WA,8021,E-24,RE,Petroleum Liquids,IC,DFO,2001,2,2,2001
WA,8021,E-25,RE,Petroleum Liquids,IC,DFO,2001,2,2,2001
WA,8021,E-26,RE,Petroleum Liquids,IC,DFO,2001,2,2,2001
WA,8021,E-3,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-4,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-5,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-6,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-7,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-8,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
WA,8021,E-9,RE,Petroleum Liquids,IC,DFO,2001,1.8,1.8,2001
MN,8025,1,RE,Petroleum Liquids,GT,DFO,1974,28.8,,2012
WI,8057,GEN1,IP,Natural Gas Fired Combustion Turbine,GT,NG,,170,145,
TX,8063,1,RE,Natural Gas Steam Turbine,ST,NG,1975,799.2,771,2013
HI,8083,18,RE,Petroleum Liquids,IC,DFO,1974,2.5,2.5,2004
HI,8083,19,RE,Petroleum Liquids,IC,DFO,1974,2.5,2.5,2004
HI,8083,20,RE,Petroleum Liquids,IC,DFO,1984,2.5,2.5,2004
MN,8105,1,RE,Petroleum Liquids,IC,DFO,1955,0.6,0.6,2005
MN,8105,2,RE,Petroleum Liquids,IC,DFO,1940,0.3,0.3,2005
MN,8105,3,RE,Petroleum Liquids,IC,DFO,1947,0.2,0.1,2005
IA,8106,4,RE,Petroleum Liquids,IC,DFO,1955,0.3,0.3,2016
IA,8106,5A,IP,Petroleum Liquids,IC,DFO,,1.2,1.1,
IA,8108,IC2,RE,Petroleum Liquids,IC,DFO,1994,1.7,1.7,2011
IA,8108,IC3,RE,Petroleum Liquids,IC,DFO,1983,1.2,1.2,2011
MO,8110,3,RE,Petroleum Liquids,IC,DFO,1945,0.3,0.2,2002
MO,8110,4,RE,Petroleum Liquids,IC,DFO,1953,0.3,0.2,2002
AZ,8223,5,IP,Conventional Steam Coal,ST,SUB,,400,375,
NJ,8227,1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,20,18,2015
NJ,8227,2,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,20,18,2015
NJ,8227,3,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,19.6,18,2015
NJ,8227,4,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,20,18,2015
NJ,8227,5,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,20,18,2015
NJ,8227,6,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,20,18,2015
NJ,8227,7,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,20,18,2015
NJ,8227,8,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,20,18,2015
MA,9038,9,RE,Petroleum Liquids,IC,DFO,1960,3,2.3,2003
MA,9864,6,RE,Natural Gas Steam Turbine,ST,NG,1955,10,9.3,2013
MA,9864,8,RE,Natural Gas Steam Turbine,ST,NG,1951,10,9.3,2013
MA,9864,9,RE,Natural Gas Steam Turbine,ST,NG,1941,6,5.7,2009
CO,10003,VBPT,RE,Natural Gas Steam Turbine,ST,NG,1997,0.4,0.4,2012
FL,10008,CG-1,RE,Natural Gas Internal Combustion Engine,IC,NG,1973,0.5,0.5,2005
FL,10008,CG-3,RE,Natural Gas Internal Combustion Engine,IC,NG,1972,0.5,0.5,2007
FL,10008,CG-4,RE,Natural Gas Internal Combustion Engine,IC,NG,1973,0.5,0.5,2006
FL,10008,TG-1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1982,2.6,2.3,2007
NV,10018,GEN1,RE,Geothermal,ST,GEO,1985,11,9,2006
FL,10020,GEN1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1987,3.5,3.1,2010
FL,10020,GEN2,RE,Natural Gas Fired Combustion Turbine,GT,NG,2010,4.1,4.3,2016
NY,10025,11TG,RE,Conventional Steam Coal,ST,BIT,1937,6.3,6.3,2007
NY,10025,12TG,RE,Conventional Steam Coal,ST,BIT,1941,6.3,6.3,2000
NY,10025,13TG,RE,Conventional Steam Coal,ST,BIT,1948,10.4,10.4,2007
NY,10025,14TG,RE,Conventional Steam Coal,ST,BIT,1948,10.4,10.4,2007
NY,10025,15TG,RE,Conventional Steam Coal,ST,BIT,1956,17.5,17.5,2007
NY,10025,16TG,RE,Petroleum Liquids,ST,RFO,1972,25.6,25.6,2007
CA,10026,EG1,RE,Natural Gas Internal Combustion Engine,IC,NG,1984,0.5,0.5,2008
CA,10026,EG2,RE,Natural Gas Internal Combustion Engine,IC,NG,1984,0.5,0.5,2008
CA,10026,EG3,RE,Other Waste Biomass,IC,OBG,1984,0.5,0.5,2008
MA,10029,GEN8,RE,Natural Gas Fired Combustion Turbine,GT,NG,1972,21.1,19.1,2013
CA,10042,KDH1,RE,Natural Gas Internal Combustion Engine,IC,NG,1984,0.5,0.5,2006
CA,10042,KDH2,RE,Natural Gas Internal Combustion Engine,IC,NG,1984,0.5,0.5,2006
CA,10042,KDH3,RE,Natural Gas Internal Combustion Engine,IC,NG,2001,0.7,0.7,2006
CA,10048,GEN1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1985,4,3.5,2013
CA,10048,GEN2,RE,Natural Gas Fired Combustion Turbine,GT,NG,1985,4,3.5,2013
AR,10050,1,RE,Other Waste Biomass,IC,OBG,1983,0.5,0.5,2010
AR,10050,2,RE,Other Waste Biomass,IC,OBG,1983,0.5,0.5,2008
AR,10050,3,RE,Other Waste Biomass,IC,OBG,1983,0.5,0.5,2011
VA,10071,GEN1,RE,Conventional Steam Coal,ST,BIT,1988,57.4,57.5,2016
VA,10071,GEN2,RE,Conventional Steam Coal,ST,BIT,1988,57.4,57.5,2016
MN,10075,GEN3,RE,Conventional Steam Coal,ST,SUB,1967,84,83.6,2015
CA,10091,GEN2,RE,Other Waste Biomass,CT,OBG,1986,9.9,8,2002
CA,10091,GEN3,RE,Other Waste Biomass,CT,OBG,1986,9.9,8,2000
NH,10108,GEN6,RE,Petroleum Liquids,IC,DFO,1990,0.7,0.7,2016
CA,10115,GEN1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1983,0.8,0.8,2016
CA,10115,GEN2,RE,Natural Gas Fired Combustion Turbine,GT,NG,1983,0.8,0.8,2016
PA,10118,GEN1,RE,Municipal Solid Waste,ST,MSW,1986,8.2,6.7,2003
GA,10120,GEN6,RE,Wood/Wood Waste Biomass,ST,WDS,1989,2,2,2014
NJ,10122,1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1993,3.7,2.7,2002
NJ,10123,TG1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1987,4,3,2003
NJ,10123,TG2,RE,Natural Gas Fired Combustion Turbine,GT,NG,1987,4,3,2003
NJ,10123,TG3,RE,Natural Gas Fired Combustion Turbine,GT,NG,1987,4,3,2003
NY,10125,1,RE,Natural Gas Internal Combustion Engine,IC,NG,1992,0.8,0.8,2016
NY,10125,2,RE,Natural Gas Internal Combustion Engine,IC,NG,1992,0.8,0.8,2016
