# File: UCS_Database.csv
# Title: UCS EW3 Energy Water Database
# Units: Specified in column headers
# Source: http://www.ucsusa.org/clean-energy/energy-water-use/ucs-power-plant-database#.WdeR91tSyCg
# Comments: Includes general plant characteristics, locational information, electricity production, water use data.
Plant Code,Plant Name,State,Plant-Generator Code,Parent Company,Technology Code,Requires cooling?,Cooling Technology,Fuel,Latitude,Longitude,Water Basin (8-digit HUC),Water Resource Region,First Year of Operation,Nameplate Capacity (MW),Estimated Generation (MWh),Estimated Capacity Factor,Reported Water Source (Name),Reported Water Source (Type),Reported  Withdrawal (million gallons/yr),Reported  Consumption (million gallons/yr),Calculated Withdrawal (million gallons/yr),Calculated Withdrawal MIN (million gallons/yr),Calculated Withdrawal MAX (million gallons/yr),Calculated Consumption (million gallons/yr),Calculated Consumption MIN (million gallons/yr),Calculated Consumption MAX (million gallons/yr)
50351,Rolfe Canal Hydro,NH,50351-1,Briar-Hydro Associates,HY-NA-HY,No,None,Hydropower,43.2764,-71.6014,1070003,New England,1987,4.3,26926,71%,Contoocook River,Surface Water,0,0,0,0,0,0,0,0
50352,Nacimiento Hydro Project,CA,50352-1,Monterey County Water Res Agency,HY-NA-HY,No,None,Hydropower,35.7919,-120.8747,18060005,California,1987,3.9,13293,39%,Nacimiento Reservoir,Surface Water,0,0,0,0,0,0,0,0
50352,Nacimiento Hydro Project,CA,50352-2,Monterey County Water Res Agency,HY-NA-HY,No,None,Hydropower,35.7919,-120.8747,18060005,California,1987,0.3,1023,39%,Nacimiento Reservoir,Surface Water,0,0,0,0,0,0,0,0
50353,Penacook Lower Falls,NH,50353-1,New Hampshire Hydro Associates,HY-NA-HY,No,None,Hydropower,43.2833,-71.6,1070003,New England,1983,4.6,26268,65%,Contoocook River,Surface Water,0,0,0,0,0,0,0,0
50354,Newport Hydro,NY,50354-1,Newport Hydro Associates,HY-NA-HY,No,None,Hydropower,43.1833,-75.0167,2020004,Mid Atlantic,1987,0.8,3655,52%,West Canada Creek,Surface Water,0,0,0,0,0,0,0,0
50354,Newport Hydro,NY,50354-2,Newport Hydro Associates,HY-NA-HY,No,None,Hydropower,43.1833,-75.0167,2020004,Mid Atlantic,1987,0.8,3655,52%,West Canada Creek,Surface Water,0,0,0,0,0,0,0,0
50354,Newport Hydro,NY,50354-3,Newport Hydro Associates,HY-NA-HY,No,None,Hydropower,43.1833,-75.0167,2020004,Mid Atlantic,1987,0.1,457,52%,West Canada Creek,Surface Water,0,0,0,0,0,0,0,0
50359,Sloss Industries Corp,AL,50359-10,"Walter Coke, Inc.",OL-RC-ST,Yes,Recirculating,Oil,33.5097,-86.8797,3160111,South Atlantic Gulf,1958,12.5,20646,19%,Lake Purdy,Surface Water,0,0,25,20,30,17,14,24
50359,Sloss Industries Corp,AL,50359-9,"Walter Coke, Inc.",OL-RC-ST,Yes,Recirculating,Oil,33.5097,-86.8797,3160111,South Atlantic Gulf,1958,12.5,23254,21%,Lake Purdy,Surface Water,0,0,28,22,34,19,15,27
50360,Michell Butte Power Project,OR,50360-GEN1,Owyhee Irrigation District,HY-NA-HY,No,None,Hydropower,43.775,-117.1564,17050110,Pacific Northwest,1989,1.8,6542,41%,Lake Owyhee,Surface Water,0,0,0,0,0,0,0,0
50361,Owyhee Dam Power Project,OR,50361-GEN1,Owyhee Irrigation District,HY-NA-HY,No,None,Hydropower,43.6547,-117.2544,17050110,Pacific Northwest,1985,4.3,20136,53%,Lake Owyhee,Surface Water,0,0,0,0,0,0,0,0
50362,Tunnel 1 Power Project,OR,50362-GEN1,Owyhee Irrigation District,HY-NA-HY,No,None,Hydropower,43.6469,-116.9619,17050103,Pacific Northwest,1993,7,11064,18%,Lake Owyhee,Surface Water,0,0,0,0,0,0,0,0
50365,Ridgewood Providence Power,RI,50365-GEN2,Macquarie Group Limited,"BP, BG-NA-CT",No,None,Biomass,41.8069,-71.53,1090004,New England,1990,1.9,11532,69%,City,Municipal,0,0,0,0,0,0,0,0
50365,Ridgewood Providence Power,RI,50365-GEN3,Macquarie Group Limited,"BP, BG-NA-CT",No,None,Biomass,41.8069,-71.53,1090004,New England,1990,1.9,11532,69%,City,Municipal,0,0,0,0,0,0,0,0
50365,Ridgewood Providence Power,RI,50365-GEN4,Macquarie Group Limited,"BP, BG-NA-CT",No,None,Biomass,41.8069,-71.53,1090004,New England,1990,1.9,11532,69%,City,Municipal,0,0,0,0,0,0,0,0
50365,Ridgewood Providence Power,RI,50365-GEN5,Macquarie Group Limited,"BP, BG-NA-CT",No,None,Biomass,41.8069,-71.53,1090004,New England,1990,1.9,11532,69%,City,Municipal,0,0,0,0,0,0,0,0
50365,Ridgewood Providence Power,RI,50365-GEN6,Macquarie Group Limited,"BP, BG-NA-CT",No,None,Biomass,41.8069,-71.53,1090004,New England,1990,1.9,11532,69%,City,Municipal,0,0,0,0,0,0,0,0
50365,Ridgewood Providence Power,RI,50365-GEN7,Macquarie Group Limited,"BP, BG-NA-CT",No,None,Biomass,41.8069,-71.53,1090004,New England,1990,1.9,11532,69%,City,Municipal,0,0,0,0,0,0,0,0
50365,Ridgewood Providence Power,RI,50365-GEN8,Macquarie Group Limited,"BP, BG-NA-CT",No,None,Biomass,41.8069,-71.53,1090004,New England,1990,1.9,11532,69%,City,Municipal,0,0,0,0,0,0,0,0
50365,Ridgewood Providence Power,RI,50365-GEN9,Macquarie Group Limited,"BP, BG-NA-CT",No,None,Biomass,41.8069,-71.53,1090004,New England,1997,1.9,11532,69%,City,Municipal,0,0,0,0,0,0,0,0
50365,Ridgewood Providence Power,RI,50365-PHI2,Macquarie Group Limited,"BP, BG-NA-CT",No,None,Biomass,41.8069,-71.53,1090004,New England,2004,1.3,7890,69%,City,Municipal,0,0,0,0,0,0,0,0
50365,Ridgewood Providence Power,RI,50365-GEN1,Macquarie Group Limited,"BP, BG-NA-CT",No,None,Biomass,41.8069,-71.53,1090004,New England,1990,1.9,11532,69%,City,Municipal,0,0,0,0,0,0,0,0
50365,Ridgewood Providence Power,RI,50365-PH21,Macquarie Group Limited,"BP, BG-NA-CT",No,None,Biomass,41.8069,-71.53,1090004,New England,2005,1.6,9711,69%,City,Municipal,0,0,0,0,0,0,0,0
50365,Ridgewood Providence Power,RI,50365-PH22,Macquarie Group Limited,"BP, BG-NA-CT",No,None,Biomass,41.8069,-71.53,1090004,New England,2005,1.6,9711,69%,City,Municipal,0,0,0,0,0,0,0,0
50365,Ridgewood Providence Power,RI,50365-PH23,Macquarie Group Limited,"BP, BG-NA-CT",No,None,Biomass,41.8069,-71.53,1090004,New England,2005,1.6,9711,69%,City,Municipal,0,0,0,0,0,0,0,0
50365,Ridgewood Providence Power,RI,50365-PH24,Macquarie Group Limited,"BP, BG-NA-CT",No,None,Biomass,41.8069,-71.53,1090004,New England,2005,1.6,9711,69%,City,Municipal,0,0,0,0,0,0,0,0
50365,Ridgewood Providence Power,RI,50365-PHI1,Macquarie Group Limited,"BP, BG-NA-CT",No,None,Biomass,41.8069,-71.53,1090004,New England,2004,1.3,7890,69%,City,Municipal,0,0,0,0,0,0,0,0
50366,University of Notre Dame,IN,50366-GEN9,University of Notre Dame,OL-NA-CT,No,None,Oil,41.7094,-86.2367,4050001,Great Lakes,2006,1.9,32,0%,St. Joseph Lake,Surface Water,0,0,0,0,0,0,0,0
50366,University of Notre Dame,IN,50366-GN10,University of Notre Dame,OL-NA-CT,No,None,Oil,41.7094,-86.2367,4050001,Great Lakes,2006,1.9,32,0%,St. Joseph Lake,Surface Water,0,0,0,0,0,0,0,0
50366,University of Notre Dame,IN,50366-GEN1,University of Notre Dame,CL-RC-ST,Yes,Recirculating,Coal,41.7094,-86.2367,4050001,Great Lakes,1962,3,9545,36%,St. Joseph Lake,Surface Water,0,0,10,5,11,7,5,10
50366,University of Notre Dame,IN,50366-GEN2,University of Notre Dame,CL-RC-ST,Yes,Recirculating,Coal,41.7094,-86.2367,4050001,Great Lakes,1952,1.7,2515,17%,St. Joseph Lake,Surface Water,0,0,3,1,3,2,1,3
50366,University of Notre Dame,IN,50366-GEN5,University of Notre Dame,CL-RC-ST,Yes,Recirculating,Coal,41.7094,-86.2367,4050001,Great Lakes,1956,2,13167,75%,St. Joseph Lake,Surface Water,0,0,13,7,16,9,6,14
50366,University of Notre Dame,IN,50366-GEN6,University of Notre Dame,CL-RC-ST,Yes,Recirculating,Coal,41.7094,-86.2367,4050001,Great Lakes,1967,5,35006,80%,St. Joseph Lake,Surface Water,0,0,35,18,42,24,17,39
50366,University of Notre Dame,IN,50366-GEN8,University of Notre Dame,OL-NA-CT,No,None,Oil,41.7094,-86.2367,4050001,Great Lakes,2006,1.9,32,0%,St. Joseph Lake,Surface Water,0,0,0,0,0,0,0,0
50366,University of Notre Dame,IN,50366-GEN7,University of Notre Dame,CL-RC-ST,Yes,Recirculating,Coal,41.7094,-86.2367,4050001,Great Lakes,2000,9.4,21724,26%,St. Joseph Lake,Surface Water,0,0,22,11,26,15,10,24
50368,Cornell University Central Heat,NY,50368-TG2,Cornell University,CL-RC-ST,Yes,Recirculating,Coal,42.4428,-76.4764,4140201,Great Lakes,1988,5.7,16274,33%,Fall Creek,Surface Water,0,0,16,8,20,11,8,18
50368,Cornell University Central Heat,NY,50368-TG1,Cornell University,CL-RC-ST,Yes,Recirculating,Coal,42.4428,-76.4764,4140201,Great Lakes,1988,1.8,5139,33%,Fall Creek,Surface Water,0,0,5,3,6,4,2,6
50371,CFI Plant City Phosphate Complex,FL,50371-MI34,CF Industries Inc,not designated,not designated,not designated,,28.1667,-82.1333,3100205,South Atlantic Gulf,1988,40.5,210494,59%,Municipality,Municipal,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50375,East Portal Generator,CA,50375-GEN1,Calleguas Mun. Water District,HY-NA-HY,No,None,Hydropower,34.2619,-118.6242,18070105,California,1987,1.2,7009,67%,Water Pipeline,Municipal,0,0,0,0,0,0,0,0
50382,Twin Reservoirs,WA,50382-GEN1,Walla Walla City of,HY-NA-HY,No,None,Hydropower,46.0883,-118.2547,17070102,Pacific Northwest,1988,2.2,13077,68%,Mill Creek,Surface Water,0,0,0,0,0,0,0,0
50384,Gregg Falls,NH,50384-1,Algonquin Power & Utilities Corp.,HY-NA-HY,No,None,Hydropower,43.0188,-71.5972,1070006,New England,1985,2.1,9217,50%,Piscataquoq River,Surface Water,0,0,0,0,0,0,0,0
50384,Gregg Falls,NH,50384-2,Algonquin Power & Utilities Corp.,HY-NA-HY,No,None,Hydropower,43.0188,-71.5972,1070006,New England,1985,1.3,5705,50%,Piscataquoq River,Surface Water,0,0,0,0,0,0,0,0
50385,Newark Bay Cogeneration Project,NJ,50385-GEN1,Morris Energy Group LLC,NG-RC-CC,Yes,Recirculating,Natural Gas,40.7197,-74.13,2030103,Mid Atlantic,1993,58,58518,12%,Cooling-City Of Newark,Municipal,0,0,15,9,17,12,8,18
50385,Newark Bay Cogeneration Project,NJ,50385-GEN2,Morris Energy Group LLC,NG-RC-CC,Yes,Recirculating,Natural Gas,40.7197,-74.13,2030103,Mid Atlantic,1993,58,58518,12%,Cooling-City Of Newark,Municipal,0,0,15,9,17,12,8,18
50385,Newark Bay Cogeneration Project,NJ,50385-GEN3,Morris Energy Group LLC,NG-RC-CC,Yes,Recirculating,Natural Gas,40.7197,-74.13,2030103,Mid Atlantic,1993,40,40357,12%,Cooling-City Of Newark,Municipal,0,0,10,6,11,8,5,12
50386,Windland,CA,50386-WING,Windland Inc,WN-NA-WN,No,None,Wind,35.0522,-118.3581,18090206,California,1982,16,31837,23%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
50388,Phillips 66 Carbon Plant,CA,50388-GEN1,ConocoPhillips Company,OL-RC-ST,Yes,Recirculating,Oil,38.025,-122.2006,18050002,California,1983,27.3,151610,63%,East Bay Mud,Municipal,0,0,182,144,221,125,100,177
50389,Port Allen,LA,50389-GEN1,Placid Refining Company LLC,NG-NA-CT,No,None,Natural Gas,30.41,-91.2069,8070100,Lower Mississippi,1990,3.8,20172,61%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
50389,Port Allen,LA,50389-GEN2,Placid Refining Company LLC,NG-NA-CT,No,None,Natural Gas,30.41,-91.2069,8070100,Lower Mississippi,1990,3.8,20172,61%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
50392,Eielson AFB Central Heat & Power Plant,AK,50392-TG5,United States Government,CL-RC-ST,Yes,Recirculating,Coal,64.6711,-147.0719,19040507,Alaska,1987,10,31873,36%,Cooling Pond / 3 Wells,Groundwater,0,0,32,16,38,22,15,35
50392,Eielson AFB Central Heat & Power Plant,AK,50392-TG2,United States Government,CL-RC-ST,Yes,Recirculating,Coal,64.6711,-147.0719,19040507,Alaska,1952,2.5,2564,12%,Cooling Pond / 3 Wells,Groundwater,0,0,3,1,3,2,1,3
50392,Eielson AFB Central Heat & Power Plant,AK,50392-TG3,United States Government,CL-RC-ST,Yes,Recirculating,Coal,64.6711,-147.0719,19040507,Alaska,1955,5,18666,43%,Cooling Pond / 3 Wells,Groundwater,0,0,19,9,22,13,9,21
50392,Eielson AFB Central Heat & Power Plant,AK,50392-TG4,United States Government,CL-RC-ST,Yes,Recirculating,Coal,64.6711,-147.0719,19040507,Alaska,1969,5,17430,40%,Cooling Pond / 3 Wells,Groundwater,0,0,18,9,21,12,8,19
50392,Eielson AFB Central Heat & Power Plant,AK,50392-TG1,United States Government,CL-RC-ST,Yes,Recirculating,Coal,64.6711,-147.0719,19040507,Alaska,1952,2.5,44,0%,Cooling Pond / 3 Wells,Groundwater,0,0,0,0,0,0,0,0
50393,Friant Hydro Facility,CA,50393-FR1,Friant Power Authority,HY-NA-HY,No,None,Hydropower,37.0756,-119.6561,18040006,California,1986,18.4,29448,18%,San Joaquin River,Surface Water,0,0,0,0,0,0,0,0
50393,Friant Hydro Facility,CA,50393-M1,Friant Power Authority,HY-NA-HY,No,None,Hydropower,37.0756,-119.6561,18040006,California,1985,9.8,15684,18%,San Joaquin River,Surface Water,0,0,0,0,0,0,0,0
50393,Friant Hydro Facility,CA,50393-RO1,Friant Power Authority,HY-NA-HY,No,None,Hydropower,37.0756,-119.6561,18040006,California,1985,2.4,3841,18%,San Joaquin River,Surface Water,0,0,0,0,0,0,0,0
50395,Georgia-Pacific Corp - Nekoosa Mill,WI,50395-TG6,Domtar Corp.,CL-OT-ST,Yes,Once-Through,Coal,44.3156,-89.8894,7070003,Upper Mississippi,1951,6,31495,60%,Wisconsin River,Surface Water,0,0,"1,145",630,"1,575",8,3,10
50395,Georgia-Pacific Corp - Nekoosa Mill,WI,50395-TG8,Domtar Corp.,CL-OT-ST,Yes,Once-Through,Coal,44.3156,-89.8894,7070003,Upper Mississippi,1966,16,107860,77%,Wisconsin River,Surface Water,0,0,"3,921","2,157","5,393",27,11,34
50395,Georgia-Pacific Corp - Nekoosa Mill,WI,50395-HY1,Domtar Corp.,HY-NA-HY,No,None,Hydropower,44.3156,-89.8894,7070003,Upper Mississippi,1917,0.8,7666,109%,Wisconsin River,Surface Water,0,0,0,0,0,0,0,0
50395,Georgia-Pacific Corp - Nekoosa Mill,WI,50395-HY2,Domtar Corp.,HY-NA-HY,No,None,Hydropower,44.3156,-89.8894,7070003,Upper Mississippi,1917,0.8,7666,109%,Wisconsin River,Surface Water,0,0,0,0,0,0,0,0
50395,Georgia-Pacific Corp - Nekoosa Mill,WI,50395-TG14,Domtar Corp.,"BP, BG-OT-ST",Yes,Once-Through,Biomass,44.3156,-89.8894,7070003,Upper Mississippi,1991,13.1,67005,58%,Wisconsin River,Surface Water,0,0,"2,345","1,340","3,350",20,20,20
50395,Georgia-Pacific Corp - Nekoosa Mill,WI,50395-HY3,Domtar Corp.,HY-NA-HY,No,None,Hydropower,44.3156,-89.8894,7070003,Upper Mississippi,1923,0.8,7666,109%,Wisconsin River,Surface Water,0,0,0,0,0,0,0,0
50396,Dillard Complex,OR,50396-GEN4,Roseburg Forest Products Co,"BP, BG-RC-ST",Yes,Recirculating,Biomass,43.22,-123.3647,17100302,Pacific Northwest,1955,11.5,53587,53%,South Umpqua River,Surface Water,0,0,47,27,78,30,26,52
50396,Dillard Complex,OR,50396-GEN5,Roseburg Forest Products Co,"BP, BG-RC-ST",Yes,Recirculating,Biomass,43.22,-123.3647,17100302,Pacific Northwest,1955,11.5,15876,16%,South Umpqua River,Surface Water,0,0,14,8,23,9,8,15
50396,Dillard Complex,OR,50396-GEN1,Roseburg Forest Products Co,"BP, BG-RC-ST",Yes,Recirculating,Biomass,43.22,-123.3647,17100302,Pacific Northwest,1955,5,30288,69%,South Umpqua River,Surface Water,0,0,27,15,44,17,15,29
50396,Dillard Complex,OR,50396-GEN2,Roseburg Forest Products Co,"BP, BG-RC-ST",Yes,Recirculating,Biomass,43.22,-123.3647,17100302,Pacific Northwest,1955,5,19349,44%,South Umpqua River,Surface Water,0,0,17,10,28,11,9,19
50396,Dillard Complex,OR,50396-GEN3,Roseburg Forest Products Co,"BP, BG-RC-ST",Yes,Recirculating,Biomass,43.22,-123.3647,17100302,Pacific Northwest,1955,7,13797,23%,South Umpqua River,Surface Water,0,0,12,7,20,8,7,13
50397,P H Glatfelter,PA,50397-GEN1,P H Glatfelter Co,CL-RC-ST,Yes,Recirculating,Coal,39.8717,-76.8747,2050306,Mid Atlantic,1948,6,34842,66%,North Codorus Creek,Surface Water,"1,105",3,35,17,42,24,17,38
50397,P H Glatfelter,PA,50397-GEN3,P H Glatfelter Co,CL-RC-ST,Yes,Recirculating,Coal,39.8717,-76.8747,2050306,Mid Atlantic,1948,5.1,33078,74%,North Codorus Creek,Surface Water,"1,049",3,33,17,40,23,16,36
50397,P H Glatfelter,PA,50397-GEN4,P H Glatfelter Co,CL-RC-ST,Yes,Recirculating,Coal,39.8717,-76.8747,2050306,Mid Atlantic,1962,7.5,60163,92%,North Codorus Creek,Surface Water,15,13,60,30,72,41,29,66
50397,P H Glatfelter,PA,50397-GEN5,P H Glatfelter Co,CL-RC-ST,Yes,Recirculating,Coal,39.8717,-76.8747,2050306,Mid Atlantic,1989,45.9,277477,69%,North Codorus Creek,Surface Water,106,93,279,139,333,191,133,305
50397,P H Glatfelter,PA,50397-GEN6,P H Glatfelter Co,"BP, BG-RC-ST",Yes,Recirculating,Biomass,39.8717,-76.8747,2050306,Mid Atlantic,1994,39.1,239304,70%,North Codorus Creek,Surface Water,61,53,210,120,349,132,115,231
50398,International Paper Savanna Mill,GA,50398-GEN9,International Paper Company,CL-RC-ST,Yes,Recirculating,Coal,32.0917,-81.125,3060109,South Atlantic Gulf,1981,71.2,375353,60%,Wells,Groundwater,24,24,377,188,450,258,180,413
50398,International Paper Savanna Mill,GA,50398-GE10,International Paper Company,"BP, BG-RC-ST",Yes,Recirculating,Biomass,32.0917,-81.125,3060109,South Atlantic Gulf,1998,82.8,408172,56%,Wells,Groundwater,47,47,358,204,596,226,196,394
50400,Sand Bar Power Plant,CA,50400-GEN1,Tri-dam Power Authority,HY-NA-HY,No,None,Hydropower,38.1833,-120.15,18040010,California,1986,16.2,54140,38%,Middle Fork Stanislous River,Surface Water,0,0,0,0,0,0,0,0
50404,BP Chemicals Green Lake Plant,TX,50404-TG2,INEOS Group Limited,OL-RC-ST,Yes,Recirculating,Oil,28.5736,-96.8314,12100403,Texas-Gulf,1989,15,1120,1%,Guadalupe River,Surface Water,0,0,1,1,2,1,1,1
50404,BP Chemicals Green Lake Plant,TX,50404-TG3,INEOS Group Limited,OL-RC-ST,Yes,Recirculating,Oil,28.5736,-96.8314,12100403,Texas-Gulf,1997,23.8,1776,1%,Guadalupe River,Surface Water,0,0,2,2,3,1,1,2
50406,Somerset Plant,ME,50406-GEN1,Sappi Fine Paper PLC,"BP, BG-OT-ST",Yes,Once-Through,Biomass,44.4958,-69.7503,1030003,New England,1976,48.5,358457,84%,Kennebec River,Surface Water,"1,271",101,"12,546","7,169","17,923",108,108,108
50406,Somerset Plant,ME,50406-GEN2,Sappi Fine Paper PLC,"BP, BG-OT-ST",Yes,Once-Through,Biomass,44.4958,-69.7503,1030003,New England,1990,68.4,313719,52%,Kennebec River,Surface Water,"1,112",88,"10,980","6,274","15,686",94,94,94
50407,Mobile Energy Services LLC,AL,50407-GEN5,not reported,CL-OT-ST,Yes,Once-Through,Coal,30.7333,-88.0453,3160204,South Atlantic Gulf,1985,43.1,321152,85%,Mobile Area Water And Sewer,Ocean,0,0,"11,674","6,423","16,058",80,32,102
50408,Park Mill,WI,50408-2,"N.E.W. Hydro, Inc.",HY-NA-HY,No,None,Hydropower,45.1058,-87.6514,4030108,Great Lakes,1922,0.2,1314,75%,Menominee River,Surface Water,0,0,0,0,0,0,0,0
50408,Park Mill,WI,50408-3,"N.E.W. Hydro, Inc.",HY-NA-HY,No,None,Hydropower,45.1058,-87.6514,4030108,Great Lakes,1946,0.4,2629,75%,Menominee River,Surface Water,0,0,0,0,0,0,0,0
50408,Park Mill,WI,50408-6,"N.E.W. Hydro, Inc.",HY-NA-HY,No,None,Hydropower,45.1058,-87.6514,4030108,Great Lakes,1966,0.4,2629,75%,Menominee River,Surface Water,0,0,0,0,0,0,0,0
50408,Park Mill,WI,50408-1,"N.E.W. Hydro, Inc.",HY-NA-HY,No,None,Hydropower,45.1058,-87.6514,4030108,Great Lakes,1920,0.4,2629,75%,Menominee River,Surface Water,0,0,0,0,0,0,0,0
50408,Park Mill,WI,50408-7,"N.E.W. Hydro, Inc.",HY-NA-HY,No,None,Hydropower,45.1058,-87.6514,4030108,Great Lakes,1968,0.4,2629,75%,Menominee River,Surface Water,0,0,0,0,0,0,0,0
50408,Park Mill,WI,50408-10,"N.E.W. Hydro, Inc.",HY-NA-HY,No,None,Hydropower,45.1058,-87.6514,4030108,Great Lakes,1988,0.3,1971,75%,Menominee River,Surface Water,0,0,0,0,0,0,0,0
50409,Menominee Mill Marinette,MI,50409-9,"N.E.W. Hydro, Inc.",HY-NA-HY,No,None,Hydropower,45.1069,-87.6378,4030108,Great Lakes,1978,0.5,3571,82%,Menominee River,Surface Water,0,0,0,0,0,0,0,0
50409,Menominee Mill Marinette,MI,50409-8,"N.E.W. Hydro, Inc.",HY-NA-HY,No,None,Hydropower,45.1069,-87.6378,4030108,Great Lakes,1978,0.5,3571,82%,Menominee River,Surface Water,0,0,0,0,0,0,0,0
50409,Menominee Mill Marinette,MI,50409-4,"N.E.W. Hydro, Inc.",HY-NA-HY,No,None,Hydropower,45.1069,-87.6378,4030108,Great Lakes,1924,0.4,2856,82%,Menominee River,Surface Water,0,0,0,0,0,0,0,0
50409,Menominee Mill Marinette,MI,50409-5,"N.E.W. Hydro, Inc.",HY-NA-HY,No,None,Hydropower,45.1069,-87.6378,4030108,Great Lakes,1924,0.4,2856,82%,Menominee River,Surface Water,0,0,0,0,0,0,0,0
50410,Chester Operations,PA,50410-5,Kimberly-Clark Corporation,CL-RC-ST,Yes,Recirculating,Coal,39.8453,-75.3578,2040202,Mid Atlantic,1986,67,344735,59%,Delaware River,Surface Water,0,0,346,172,414,237,165,379
50411,University of Medicine Dentistry NJ,NJ,50411-GEN3,University of M & D - New Jersey,NG-NA-CT,No,None,Natural Gas,40.7333,-74.25,2030104,Mid Atlantic,1989,3.5,8613,28%,Newark Water Company,Municipal,0,0,0,0,0,0,0,0
50411,University of Medicine Dentistry NJ,NJ,50411-GEN1,University of M & D - New Jersey,NG-NA-CT,No,None,Natural Gas,40.7333,-74.25,2030104,Mid Atlantic,1989,3.5,8613,28%,Newark Water Company,Municipal,0,0,0,0,0,0,0,0
50411,University of Medicine Dentistry NJ,NJ,50411-GEN2,University of M & D - New Jersey,NG-NA-CT,No,None,Natural Gas,40.7333,-74.25,2030104,Mid Atlantic,1989,3.5,8613,28%,Newark Water Company,Municipal,0,0,0,0,0,0,0,0
50413,Olmsted Waste Energy,MN,50413-TG2,Olmsted County Public Works,not designated,not designated,not designated,,44.0575,-92.4253,7040004,Upper Mississippi,1987,2.2,9234,48%,Wells,Groundwater,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50413,Olmsted Waste Energy,MN,50413-TGI,Olmsted County Public Works,not designated,not designated,not designated,,44.0575,-92.4253,7040004,Upper Mississippi,1987,1.9,7975,48%,Wells,Groundwater,0,0,not calculated,not calculated,not calculated,not calculated,not calculated,not calculated
50414,Penacook Upper Falls Hydro,NH,50414-1,Briar-Hydro Associates,HY-NA-HY,No,None,Hydropower,43.2869,-71.6067,1070003,New England,1986,3.4,19130,64%,Contoocook River,Surface Water,0,0,0,0,0,0,0,0
50416,Tannery Island Power,NY,50416-GEN1,Tannery Island Power Corp,HY-NA-HY,No,None,Hydropower,43.98,-75.6131,4150101,Great Lakes,1986,0.3,1886,72%,Black River,Surface Water,0,0,0,0,0,0,0,0
50416,Tannery Island Power,NY,50416-GEN2,Tannery Island Power Corp,HY-NA-HY,No,None,Hydropower,43.98,-75.6131,4150101,Great Lakes,1986,0.3,1886,72%,Black River,Surface Water,0,0,0,0,0,0,0,0
50416,Tannery Island Power,NY,50416-GEN3,Tannery Island Power Corp,HY-NA-HY,No,None,Hydropower,43.98,-75.6131,4150101,Great Lakes,1986,0.3,1886,72%,Black River,Surface Water,0,0,0,0,0,0,0,0
50416,Tannery Island Power,NY,50416-GEN4,Tannery Island Power Corp,HY-NA-HY,No,None,Hydropower,43.98,-75.6131,4150101,Great Lakes,1986,0.3,1886,72%,Black River,Surface Water,0,0,0,0,0,0,0,0
50416,Tannery Island Power,NY,50416-GEN5,Tannery Island Power Corp,HY-NA-HY,No,None,Hydropower,43.98,-75.6131,4150101,Great Lakes,1986,0.3,1886,72%,Black River,Surface Water,0,0,0,0,0,0,0,0
50421,Orchard Avenue 1,WA,50421-201,Yakima-Tieton Irrigation Dist,HY-NA-HY,No,None,Hydropower,46.5972,-120.6789,17030003,Pacific Northwest,1987,0.8,1701,24%,Tieton River,Surface Water,0,0,0,0,0,0,0,0
50421,Orchard Avenue 1,WA,50421-301,Yakima-Tieton Irrigation Dist,HY-NA-HY,No,None,Hydropower,46.5972,-120.6789,17030003,Pacific Northwest,1987,0.8,1701,24%,Tieton River,Surface Water,0,0,0,0,0,0,0,0
